Node_ID,Elevation_Smoothen_ft,Curve_Current_degrees,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Cumulative_Length_ft
13478,238.4696857,0,POINT (-78.362 35.58742),-78.362,35.58742,0,0,0,673900
13479,238.3263,0.0004,POINT (-78.3619 35.58735),-78.3619,35.58735,0,0,0,673950
13480,238.1590714,0.0002,POINT (-78.3618 35.58729),-78.3618,35.58729,0,0,0,674000
13481,237.9899857,0.0002,POINT (-78.3617 35.58722),-78.3617,35.58722,0,0,0,674050
13482,237.8274143,0.0004,POINT (-78.3616 35.58715),-78.3616,35.58715,0,0,0,674100
13483,237.6630143,0,POINT (-78.3615 35.58708),-78.3615,35.58708,0,0,0,674150
13484,237.4953429,0.0006,POINT (-78.3614 35.58702),-78.3614,35.58702,0,0,0,674200
13485,237.3182143,0.0006,POINT (-78.3613 35.58695),-78.3613,35.58695,0,0,0,674250
13486,237.1530429,0.001,POINT (-78.3612 35.58688),-78.3612,35.58688,0,0,0,674300
13487,236.9688286,0.0006,POINT (-78.3611 35.58682),-78.3611,35.58682,0,0,0,674350
13488,236.7740429,0.001,POINT (-78.361 35.58675),-78.361,35.58675,0,0,0,674400
13489,236.5755714,0.0004,POINT (-78.3608 35.58668),-78.3608,35.58668,0,0,0,674450
13490,236.3794571,0.0006,POINT (-78.3607 35.58661),-78.3607,35.58661,0,0,0,674500
13491,236.1658,0.0006,POINT (-78.3606 35.58655),-78.3606,35.58655,0,0,0,674550
13492,235.9570857,0.0006,POINT (-78.3605 35.58648),-78.3605,35.58648,0,0,0,674600
13493,235.7390429,0.0006,POINT (-78.3604 35.58641),-78.3604,35.58641,0,0,0,674650
13494,235.5370571,0.0004,POINT (-78.3603 35.58634),-78.3603,35.58634,0,0,0,674700
13495,235.3459429,0.001,POINT (-78.3602 35.58628),-78.3602,35.58628,0,0,0,674750
13496,235.1494286,0.0006,POINT (-78.3601 35.58621),-78.3601,35.58621,0,0,0,674800
13497,234.9404429,0.0006,POINT (-78.36 35.58614),-78.36,35.58614,0,0,0,674850
13498,234.7641143,0.0006,POINT (-78.3599 35.58607),-78.3599,35.58607,0,0,0,674900
13499,234.5796429,0,POINT (-78.3598 35.58601),-78.3598,35.58601,0,0,0,674950
13500,234.4053571,0.0002,POINT (-78.3596 35.58594),-78.3596,35.58594,0,0,0,675000
13501,234.2459857,0.0002,POINT (-78.3595 35.58587),-78.3595,35.58587,0,0,0,675050
13502,234.1166286,0.0006,POINT (-78.3594 35.58581),-78.3594,35.58581,0,0,0,675100
13503,234.0000714,0.0006,POINT (-78.3593 35.58574),-78.3593,35.58574,0,0,0,675150
13504,233.8747714,0.0006,POINT (-78.3592 35.58567),-78.3592,35.58567,0,0,0,675200
13505,233.7221143,0,POINT (-78.3591 35.5856),-78.3591,35.5856,0,0,0,675250
13506,233.5616571,0.0006,POINT (-78.359 35.58554),-78.359,35.58554,0,0,0,675300
13507,233.3978857,0.0006,POINT (-78.3589 35.58547),-78.3589,35.58547,0,0,0,675350
13508,233.1771429,0.0012,POINT (-78.3588 35.5854),-78.3588,35.5854,0,0,0,675400
13509,232.9838286,0.0006,POINT (-78.3587 35.58533),-78.3587,35.58533,0,0,0,675450
13510,232.7693286,0,POINT (-78.3586 35.58527),-78.3586,35.58527,0,0,0,675500
13511,232.5700714,0,POINT (-78.3584 35.5852),-78.3584,35.5852,0,0,0,675550
13512,232.3678143,0.0006,POINT (-78.3583 35.58513),-78.3583,35.58513,0,0,0,675600
13513,232.2075,0.0012,POINT (-78.3582 35.58506),-78.3582,35.58506,0,0,0,675650
13514,231.9978,0.0012,POINT (-78.3581 35.585),-78.3581,35.585,0,0,0,675700
13515,231.8732429,0.0006,POINT (-78.358 35.58493),-78.358,35.58493,0,0,0,675750
13516,231.6971571,0,POINT (-78.3579 35.58486),-78.3579,35.58486,0,0,0,675800
13517,231.5721714,0,POINT (-78.3578 35.5848),-78.3578,35.5848,0,0,0,675850
13518,231.4597143,0,POINT (-78.3577 35.58473),-78.3577,35.58473,0,0,0,675900
13519,231.3777286,0,POINT (-78.3576 35.58466),-78.3576,35.58466,0,0,0,675950
13520,231.3001143,0.0006,POINT (-78.3575 35.58459),-78.3575,35.58459,0,0,0,676000
13521,231.2628857,0.0012,POINT (-78.3574 35.58453),-78.3574,35.58453,0,0,0,676050
13522,231.2022,0.0012,POINT (-78.3572 35.58446),-78.3572,35.58446,0,0,0,676100
13523,231.1693857,0.0006,POINT (-78.3571 35.58439),-78.3571,35.58439,0,0,0,676150
13524,231.1097714,0,POINT (-78.357 35.58432),-78.357,35.58432,0,0,0,676200
13525,231.0596571,0,POINT (-78.3569 35.58426),-78.3569,35.58426,0,0,0,676250
13526,231.0133143,0.0006,POINT (-78.3568 35.58419),-78.3568,35.58419,0,0,0,676300
13527,230.9393857,0.0012,POINT (-78.3567 35.58412),-78.3567,35.58412,0,0,0,676350
13528,230.8914,0.0012,POINT (-78.3566 35.58406),-78.3566,35.58406,0,0,0,676400
13529,230.8481571,0.0006,POINT (-78.3565 35.58399),-78.3565,35.58399,0,0,0,676450
13530,230.8097143,0.0006,POINT (-78.3564 35.58392),-78.3564,35.58392,0,0,0,676500
13531,230.7482429,0.0012,POINT (-78.3563 35.58385),-78.3563,35.58385,0,0,0,676550
13532,230.6780857,0,POINT (-78.3562 35.58379),-78.3562,35.58379,0,0,0,676600
13533,230.6020714,0,POINT (-78.356 35.58372),-78.356,35.58372,0,1,0,676650
13534,230.5397857,0.001,POINT (-78.3559 35.58365),-78.3559,35.58365,0,0,0,676700
13535,230.4703143,0.0004,POINT (-78.3558 35.58358),-78.3558,35.58358,0,0,0,676750
13536,230.3832571,0.0002,POINT (-78.3557 35.58352),-78.3557,35.58352,0,0,0,676800
13537,230.2752286,0.0002,POINT (-78.3556 35.58345),-78.3556,35.58345,0,0,0,676850
13538,230.1758143,0.0002,POINT (-78.3555 35.58338),-78.3555,35.58338,0,0,0,676900
13539,230.0697286,0.0002,POINT (-78.3554 35.58331),-78.3554,35.58331,0,0,0,676950
13540,229.9509,0.0002,POINT (-78.3553 35.58325),-78.3553,35.58325,0,0,0,677000
13541,229.8264714,0.0002,POINT (-78.3552 35.58318),-78.3552,35.58318,0,0,0,677050
13542,229.6985286,0.0002,POINT (-78.3551 35.58311),-78.3551,35.58311,0,0,0,677100
13543,229.5803143,0.0002,POINT (-78.355 35.58305),-78.355,35.58305,0,0,0,677150
13544,229.4517429,0.0002,POINT (-78.3548 35.58298),-78.3548,35.58298,0,0,0,677200
13545,229.3533857,0.0002,POINT (-78.3547 35.58291),-78.3547,35.58291,0,0,0,677250
13546,229.2343429,0,POINT (-78.3546 35.58284),-78.3546,35.58284,0,0,0,677300
13547,229.0943286,0.0002,POINT (-78.3545 35.58278),-78.3545,35.58278,0,0,0,677350
13548,228.9488429,0.0002,POINT (-78.3544 35.58271),-78.3544,35.58271,0,0,0,677400
13549,228.7835857,0.0002,POINT (-78.3543 35.58264),-78.3543,35.58264,0,0,0,677450
13550,228.6321286,0.0022,POINT (-78.3542 35.58257),-78.3542,35.58257,0,0,0,677500
13551,228.4771,0.0006,POINT (-78.3541 35.58251),-78.3541,35.58251,0,0,0,677550
13552,228.2890714,0,POINT (-78.354 35.58244),-78.354,35.58244,0,0,0,677600
13553,228.1149286,0.0002,POINT (-78.3539 35.58237),-78.3539,35.58237,0,0,0,677650
13554,227.9601571,0.0002,POINT (-78.3538 35.5823),-78.3538,35.5823,0,0,0,677700
13555,227.8141714,0.0006,POINT (-78.3536 35.58224),-78.3536,35.58224,0,0,0,677750
13556,227.6839714,0.0006,POINT (-78.3535 35.58217),-78.3535,35.58217,0,0,0,677800
13557,227.5269714,0.0006,POINT (-78.3534 35.5821),-78.3534,35.5821,0,0,0,677850
13558,227.3642571,0.0006,POINT (-78.3533 35.58204),-78.3533,35.58204,0,0,0,677900
13559,227.1977857,0.0006,POINT (-78.3532 35.58197),-78.3532,35.58197,0,0,0,677950
13560,227.0452857,0.0006,POINT (-78.3531 35.5819),-78.3531,35.5819,0,0,0,678000
13561,226.8958286,0,POINT (-78.353 35.58183),-78.353,35.58183,0,0,0,678050
13562,226.7216857,0.0002,POINT (-78.3529 35.58177),-78.3529,35.58177,0,0,0,678100
13563,226.5712429,0.0002,POINT (-78.3528 35.5817),-78.3528,35.5817,0,0,0,678150
13564,226.4154143,0.0006,POINT (-78.3527 35.58163),-78.3527,35.58163,0,0,0,678200
13565,226.2450714,0.0006,POINT (-78.3526 35.58156),-78.3526,35.58156,0,0,0,678250
13566,226.0952143,0.0006,POINT (-78.3524 35.5815),-78.3524,35.5815,0,0,0,678300
13567,225.9201429,0.0006,POINT (-78.3523 35.58143),-78.3523,35.58143,0,0,0,678350
13568,225.7518429,0.0006,POINT (-78.3522 35.58136),-78.3522,35.58136,0,0,0,678400
13569,225.5636,0.0006,POINT (-78.3521 35.58129),-78.3521,35.58129,0,0,0,678450
13570,225.3454714,0,POINT (-78.352 35.58123),-78.352,35.58123,0,0,0,678500
13571,225.1200857,0.0002,POINT (-78.3519 35.58116),-78.3519,35.58116,0,0,0,678550
13572,224.9153143,0.0002,POINT (-78.3518 35.58109),-78.3518,35.58109,0,0,0,678600
13573,224.6938714,0.0006,POINT (-78.3517 35.58103),-78.3517,35.58103,0,0,0,678650
13574,224.4790286,0.0006,POINT (-78.3516 35.58096),-78.3516,35.58096,0,0,0,678700
13575,224.2816857,0.0006,POINT (-78.3515 35.58089),-78.3515,35.58089,0,0,0,678750
13576,224.11,0.0006,POINT (-78.3514 35.58082),-78.3514,35.58082,0,0,0,678800
13577,223.9132857,0,POINT (-78.3512 35.58076),-78.3512,35.58076,0,0,0,678850
13578,223.7543,0.0006,POINT (-78.3511 35.58069),-78.3511,35.58069,0,0,0,678900
13579,223.5832714,0.0006,POINT (-78.351 35.58062),-78.351,35.58062,0,0,0,678950
13580,223.4749,0.0006,POINT (-78.3509 35.58055),-78.3509,35.58055,0,0,0,679000
13581,223.3209286,0.001,POINT (-78.3508 35.58049),-78.3508,35.58049,0,0,0,679050
13582,223.1692,0.001,POINT (-78.3507 35.58042),-78.3507,35.58042,0,0,0,679100
13583,223.0093714,0.0006,POINT (-78.3506 35.58035),-78.3506,35.58035,0,0,0,679150
13584,222.8497286,0,POINT (-78.3505 35.58028),-78.3505,35.58028,0,0,0,679200
13585,222.6986571,0.0006,POINT (-78.3504 35.58022),-78.3504,35.58022,0,0,0,679250
13586,222.5208714,0.0006,POINT (-78.3503 35.58015),-78.3503,35.58015,0,0,0,679300
13587,222.3161857,0.0006,POINT (-78.3502 35.58008),-78.3502,35.58008,0,0,0,679350
13588,222.1506429,0.0006,POINT (-78.35 35.58002),-78.35,35.58002,0,0,0,679400
13589,221.9528,0.0006,POINT (-78.3499 35.57995),-78.3499,35.57995,0,0,0,679450
13590,221.7837571,0.001,POINT (-78.3498 35.57988),-78.3498,35.57988,0,0,0,679500
13591,221.6374,0.001,POINT (-78.3497 35.57981),-78.3497,35.57981,0,0,0,679550
13592,221.4987857,0.0006,POINT (-78.3496 35.57975),-78.3496,35.57975,0,0,0,679600
13593,221.4112857,0,POINT (-78.3495 35.57968),-78.3495,35.57968,0,0,0,679650
13594,221.2977,0.0006,POINT (-78.3494 35.57961),-78.3494,35.57961,0,0,0,679700
13595,221.2030714,0.0006,POINT (-78.3493 35.57954),-78.3493,35.57954,0,0,0,679750
13596,221.1279857,0.0006,POINT (-78.3492 35.57948),-78.3492,35.57948,0,0,0,679800
13597,221.0807571,0.0006,POINT (-78.3491 35.57941),-78.3491,35.57941,0,0,0,679850
13598,221.0137143,0.0006,POINT (-78.349 35.57934),-78.349,35.57934,0,0,0,679900
13599,220.9412286,0.0006,POINT (-78.3488 35.57927),-78.3488,35.57927,0,0,0,679950
13600,220.8666857,0.0004,POINT (-78.3487 35.57921),-78.3487,35.57921,0,0,0,680000
13601,220.8039714,0.001,POINT (-78.3486 35.57914),-78.3486,35.57914,0,0,0,680050
13602,220.7663429,0.0006,POINT (-78.3485 35.57907),-78.3485,35.57907,0,0,0,680100
13603,220.7216429,0.0006,POINT (-78.3484 35.57901),-78.3484,35.57901,0,0,0,680150
13604,220.6487857,0.0006,POINT (-78.3483 35.57894),-78.3483,35.57894,0,0,0,680200
13605,220.7153571,0.0006,POINT (-78.3482 35.57887),-78.3482,35.57887,0,0,0,680250
13606,220.6797429,0.0006,POINT (-78.3481 35.5788),-78.3481,35.5788,0,0,0,680300
13607,220.6383429,0,POINT (-78.348 35.57874),-78.348,35.57874,0,0,0,680350
13608,220.5981429,0.0022,POINT (-78.3479 35.57867),-78.3479,35.57867,0,1,0,680400
13609,220.4993429,0.0006,POINT (-78.3478 35.5786),-78.3478,35.5786,0,0,0,680450
13610,220.4131857,0,POINT (-78.3476 35.57853),-78.3476,35.57853,0,0,0,680500
13611,220.2936143,0,POINT (-78.3475 35.57847),-78.3475,35.57847,0,0,0,680550
13612,220.0544143,0,POINT (-78.3474 35.5784),-78.3474,35.5784,0,0,0,680600
13613,219.8867286,0,POINT (-78.3473 35.57833),-78.3473,35.57833,0,0,0,680650
13614,219.7032143,0.0006,POINT (-78.3472 35.57826),-78.3472,35.57826,0,0,0,680700
13615,219.4754,0.0006,POINT (-78.3471 35.5782),-78.3471,35.5782,0,0,0,680750
13616,219.2587143,0,POINT (-78.347 35.57813),-78.347,35.57813,0,0,0,680800
13617,219.0048429,0,POINT (-78.3469 35.57806),-78.3469,35.57806,0,0,0,680850
13618,218.7377714,0.0006,POINT (-78.3468 35.578),-78.3468,35.578,0,0,0,680900
13619,218.4552286,0.0006,POINT (-78.3467 35.57793),-78.3467,35.57793,0,0,0,680950
13620,218.1456714,0,POINT (-78.3466 35.57786),-78.3466,35.57786,0,0,0,681000
13621,217.8152286,0,POINT (-78.3464 35.57779),-78.3464,35.57779,0,0,0,681050
13622,217.4768571,0,POINT (-78.3463 35.57773),-78.3463,35.57773,0,0,0,681100
13623,217.1132,0.0006,POINT (-78.3462 35.57766),-78.3462,35.57766,0,0,0,681150
13624,216.7644,0.0006,POINT (-78.3461 35.57759),-78.3461,35.57759,0,0,0,681200
13625,216.4098857,0,POINT (-78.346 35.57752),-78.346,35.57752,0,0,0,681250
13626,216.0503857,0,POINT (-78.3459 35.57746),-78.3459,35.57746,0,0,0,681300
13627,215.6712571,0,POINT (-78.3458 35.57739),-78.3458,35.57739,0,0,0,681350
13628,215.3015286,0,POINT (-78.3457 35.57732),-78.3457,35.57732,0,0,0,681400
13629,214.9482,0,POINT (-78.3456 35.57725),-78.3456,35.57725,0,0,0,681450
13630,214.6050286,0,POINT (-78.3455 35.57719),-78.3455,35.57719,0,0,0,681500
13631,214.2151286,0.0006,POINT (-78.3454 35.57712),-78.3454,35.57712,0,0,0,681550
13632,213.8419,0.0006,POINT (-78.3453 35.57705),-78.3453,35.57705,0,0,0,681600
13633,213.4698,0,POINT (-78.3451 35.57699),-78.3451,35.57699,0,0,0,681650
13634,213.0950286,0,POINT (-78.345 35.57692),-78.345,35.57692,0,0,0,681700
13635,212.6699857,0,POINT (-78.3449 35.57685),-78.3449,35.57685,0,0,0,681750
13636,212.2285,0,POINT (-78.3448 35.57678),-78.3448,35.57678,0,0,0,681800
13637,211.8078429,0,POINT (-78.3447 35.57672),-78.3447,35.57672,0,0,0,681850
13638,211.4155571,0,POINT (-78.3446 35.57665),-78.3446,35.57665,0,0,0,681900
13639,211.0058857,0,POINT (-78.3445 35.57658),-78.3445,35.57658,0,0,0,681950
13640,210.5785143,0,POINT (-78.3444 35.57651),-78.3444,35.57651,0,0,0,682000
13641,210.1916571,0,POINT (-78.3443 35.57645),-78.3443,35.57645,0,0,0,682050
13642,209.8568143,0,POINT (-78.3442 35.57638),-78.3442,35.57638,0,0,0,682100
13643,209.5179,0,POINT (-78.3441 35.57631),-78.3441,35.57631,0,0,0,682150
13644,209.1734714,0,POINT (-78.3439 35.57624),-78.3439,35.57624,0,0,0,682200
13645,208.8259857,0,POINT (-78.3438 35.57618),-78.3438,35.57618,0,0,0,682250
13646,208.4877571,0,POINT (-78.3437 35.57611),-78.3437,35.57611,0,0,0,682300
13647,208.1579286,0.0006,POINT (-78.3436 35.57604),-78.3436,35.57604,0,0,0,682350
13648,207.8077429,0.0006,POINT (-78.3435 35.57598),-78.3435,35.57598,0,0,0,682400
13649,207.4410286,0,POINT (-78.3434 35.57591),-78.3434,35.57591,0,0,0,682450
13650,207.0759571,0,POINT (-78.3433 35.57584),-78.3433,35.57584,0,0,0,682500
13651,206.7044286,0,POINT (-78.3432 35.57577),-78.3432,35.57577,0,0,0,682550
13652,206.3229,0,POINT (-78.3431 35.57571),-78.3431,35.57571,0,0,0,682600
13653,205.9256143,0,POINT (-78.343 35.57564),-78.343,35.57564,0,0,0,682650
13654,205.5336143,0,POINT (-78.3429 35.57557),-78.3429,35.57557,0,0,0,682700
13655,205.1399286,0.0006,POINT (-78.3427 35.5755),-78.3427,35.5755,0,0,0,682750
13656,204.7726,0.6378,POINT (-78.3426 35.57544),-78.3426,35.57544,0,0,0,682800
13657,204.3994857,1.544,POINT (-78.3425 35.57537),-78.3425,35.57537,0,0,0,682850
13658,204.0012429,0.0006,POINT (-78.3424 35.5753),-78.3424,35.5753,0,0,0,682900
13659,203.6192571,0,POINT (-78.3423 35.57524),-78.3423,35.57524,0,0,0,682950
13660,203.2480143,0.0006,POINT (-78.3422 35.57517),-78.3422,35.57517,0,0,0,683000
13661,202.8753286,0,POINT (-78.3421 35.57511),-78.3421,35.57511,0,0,0,683050
13662,202.5015286,0.0006,POINT (-78.342 35.57504),-78.342,35.57504,0,0,0,683100
13663,202.0891286,0,POINT (-78.3419 35.57498),-78.3419,35.57498,0,0,0,683150
13664,201.6939286,0.2444,POINT (-78.3417 35.57491),-78.3417,35.57491,0,0,0,683200
13665,201.3163286,2.1986,POINT (-78.3416 35.57484),-78.3416,35.57484,0,0,0,683250
13666,200.9211571,0.0006,POINT (-78.3415 35.57478),-78.3415,35.57478,0,0,0,683300
13667,200.5294286,0.0006,POINT (-78.3414 35.57471),-78.3414,35.57471,0,0,0,683350
13668,200.1447,0,POINT (-78.3413 35.57464),-78.3413,35.57464,0,0,0,683400
13669,199.7782286,0.0006,POINT (-78.3412 35.57457),-78.3412,35.57457,0,0,0,683450
13670,199.4147,0.0006,POINT (-78.3411 35.57451),-78.3411,35.57451,0,0,0,683500
13671,199.0423714,0.0006,POINT (-78.341 35.57444),-78.341,35.57444,0,0,0,683550
13672,198.6836429,0.0012,POINT (-78.3409 35.57437),-78.3409,35.57437,0,0,0,683600
13673,198.3600571,0.0012,POINT (-78.3408 35.5743),-78.3408,35.5743,0,0,0,683650
13674,198.0237143,0.0006,POINT (-78.3407 35.57424),-78.3407,35.57424,0,0,0,683700
13675,197.703,0.0006,POINT (-78.3406 35.57417),-78.3406,35.57417,0,0,0,683750
13676,197.3755,0.0006,POINT (-78.3404 35.5741),-78.3404,35.5741,0,0,0,683800
13677,197.0607714,0,POINT (-78.3403 35.57403),-78.3403,35.57403,0,0,0,683850
13678,196.7544286,0.0006,POINT (-78.3402 35.57397),-78.3402,35.57397,0,0,0,683900
13679,196.4580571,0.0006,POINT (-78.3401 35.5739),-78.3401,35.5739,0,0,0,683950
13680,196.1356,0.0006,POINT (-78.34 35.57383),-78.34,35.57383,0,0,0,684000
13681,195.8388,0.0012,POINT (-78.3399 35.57376),-78.3399,35.57376,0,0,0,684050
13682,195.5261143,0.0012,POINT (-78.3398 35.5737),-78.3398,35.5737,0,0,0,684100
13683,195.2143571,0,POINT (-78.3397 35.57363),-78.3397,35.57363,0,0,0,684150
13684,194.9029571,0.0006,POINT (-78.3396 35.57356),-78.3396,35.57356,0,0,0,684200
13685,194.6012143,0.0006,POINT (-78.3395 35.57349),-78.3395,35.57349,0,0,0,684250
13686,194.3026571,0.0012,POINT (-78.3394 35.57343),-78.3394,35.57343,0,0,0,684300
13687,193.9828857,0.0012,POINT (-78.3392 35.57336),-78.3392,35.57336,0,0,0,684350
13688,193.6642429,0.0006,POINT (-78.3391 35.57329),-78.3391,35.57329,0,0,0,684400
13689,193.3527143,0.0006,POINT (-78.339 35.57322),-78.339,35.57322,0,0,0,684450
13690,193.0461429,0.0006,POINT (-78.3389 35.57316),-78.3389,35.57316,0,0,0,684500
13691,192.7663429,0,POINT (-78.3388 35.57309),-78.3388,35.57309,0,0,0,684550
13692,192.4476,0.0006,POINT (-78.3387 35.57302),-78.3387,35.57302,0,0,0,684600
13693,192.1257571,0.0006,POINT (-78.3386 35.57295),-78.3386,35.57295,0,0,0,684650
13694,191.8438143,0.0006,POINT (-78.3385 35.57289),-78.3385,35.57289,0,0,0,684700
13695,191.5418857,0.0012,POINT (-78.3384 35.57282),-78.3384,35.57282,0,0,0,684750
13696,191.2539286,0.0012,POINT (-78.3383 35.57275),-78.3383,35.57275,0,0,0,684800
13697,190.9716429,0.0006,POINT (-78.3382 35.57268),-78.3382,35.57268,0,0,0,684850
13698,190.6499429,0.0006,POINT (-78.338 35.57262),-78.338,35.57262,0,0,0,684900
13699,190.3581286,0.0006,POINT (-78.3379 35.57255),-78.3379,35.57255,0,0,0,684950
13700,190.0739857,0.037,POINT (-78.3378 35.57248),-78.3378,35.57248,0,0,0,685000
13701,189.7783857,0.1346,POINT (-78.3377 35.57241),-78.3377,35.57241,0,0,0,685050
13702,189.4911571,0,POINT (-78.3376 35.57235),-78.3376,35.57235,0,0,0,685100
13703,189.1529429,0,POINT (-78.3375 35.57228),-78.3375,35.57228,0,0,0,685150
13704,188.8033857,0,POINT (-78.3374 35.57221),-78.3374,35.57221,0,0,0,685200
13705,188.5079,0,POINT (-78.3373 35.57214),-78.3373,35.57214,0,0,0,685250
13706,188.1649286,0,POINT (-78.3372 35.57208),-78.3372,35.57208,0,0,0,685300
13707,187.7857714,0,POINT (-78.3371 35.57201),-78.3371,35.57201,0,0,0,685350
13708,187.4088571,0.0002,POINT (-78.337 35.57194),-78.337,35.57194,0,0,0,685400
13709,187.0298286,0.0002,POINT (-78.3368 35.57187),-78.3368,35.57187,0,0,0,685450
13710,186.6695,0,POINT (-78.3367 35.57181),-78.3367,35.57181,0,0,0,685500
13711,186.3202714,0,POINT (-78.3366 35.57174),-78.3366,35.57174,0,0,0,685550
13712,185.9030143,0,POINT (-78.3365 35.57167),-78.3365,35.57167,0,0,0,685600
13713,185.5292571,0,POINT (-78.3364 35.5716),-78.3364,35.5716,0,0,0,685650
13714,185.1673571,0,POINT (-78.3363 35.57154),-78.3363,35.57154,0,0,0,685700
13715,184.7822143,0,POINT (-78.3362 35.57147),-78.3362,35.57147,0,0,0,685750
13716,184.3738143,0,POINT (-78.3361 35.5714),-78.3361,35.5714,0,0,0,685800
13717,183.9806143,0,POINT (-78.336 35.57133),-78.336,35.57133,0,0,0,685850
13718,183.5554286,0,POINT (-78.3359 35.57127),-78.3359,35.57127,0,0,0,685900
13719,183.1389857,0,POINT (-78.3358 35.5712),-78.3358,35.5712,0,0,0,685950
13720,182.7262,0,POINT (-78.3357 35.57113),-78.3357,35.57113,0,0,0,686000
13721,182.2931286,0,POINT (-78.3355 35.57107),-78.3355,35.57107,0,0,0,686050
13722,181.8870714,0,POINT (-78.3354 35.571),-78.3354,35.571,0,0,0,686100
13723,181.5190714,0.0712,POINT (-78.3353 35.57093),-78.3353,35.57093,0,0,0,686150
13724,181.0587286,0.0022,POINT (-78.3352 35.57086),-78.3352,35.57086,0,0,0,686200
13725,180.6131,0.0006,POINT (-78.3351 35.5708),-78.3351,35.5708,0,0,0,686250
13726,180.1843857,0.0004,POINT (-78.335 35.57073),-78.335,35.57073,0,1,0,686300
13727,179.7482,0.0004,POINT (-78.3349 35.57066),-78.3349,35.57066,0,0,0,686350
13728,179.3032143,0.001,POINT (-78.3348 35.57059),-78.3348,35.57059,0,0,0,686400
13729,178.8573429,0.001,POINT (-78.3347 35.57053),-78.3347,35.57053,0,0,0,686450
13730,178.3625143,0,POINT (-78.3346 35.57046),-78.3346,35.57046,0,0,0,686500
13731,177.9362857,0.0004,POINT (-78.3345 35.57039),-78.3345,35.57039,0,0,0,686550
13732,177.5094714,0.0002,POINT (-78.3343 35.57032),-78.3343,35.57032,0,0,0,686600
13733,177.0610286,0.0002,POINT (-78.3342 35.57026),-78.3342,35.57026,0,0,0,686650
13734,176.6157429,0.0004,POINT (-78.3341 35.57019),-78.3341,35.57019,0,0,0,686700
13735,176.2031,0.0004,POINT (-78.334 35.57012),-78.334,35.57012,0,0,0,686750
13736,175.7814714,0.0004,POINT (-78.3339 35.57005),-78.3339,35.57005,0,0,0,686800
13737,175.3858429,0.001,POINT (-78.3338 35.56999),-78.3338,35.56999,0,0,0,686850
13738,174.9907714,0.001,POINT (-78.3337 35.56992),-78.3337,35.56992,0,0,0,686900
13739,174.5342571,0.0004,POINT (-78.3336 35.56985),-78.3336,35.56985,0,0,0,686950
13740,174.1611571,0.0004,POINT (-78.3335 35.56978),-78.3335,35.56978,0,0,0,687000
13741,173.7751286,0.001,POINT (-78.3334 35.56972),-78.3334,35.56972,0,0,0,687050
13742,173.3905,0.001,POINT (-78.3333 35.56965),-78.3333,35.56965,0,0,0,687100
13743,173.0059429,0.0004,POINT (-78.3331 35.56958),-78.3331,35.56958,0,0,0,687150
13744,172.6079,0.0004,POINT (-78.333 35.56951),-78.333,35.56951,0,0,0,687200
13745,172.2208286,0.001,POINT (-78.3329 35.56945),-78.3329,35.56945,0,0,0,687250
13746,171.9135429,0.001,POINT (-78.3328 35.56938),-78.3328,35.56938,0,0,0,687300
13747,171.5162286,0.0004,POINT (-78.3327 35.56931),-78.3327,35.56931,0,0,0,687350
13748,171.1674286,0.0004,POINT (-78.3326 35.56924),-78.3326,35.56924,0,0,0,687400
13749,170.7913857,0.0004,POINT (-78.3325 35.56918),-78.3325,35.56918,0,0,0,687450
13750,170.4089,0.0002,POINT (-78.3324 35.56911),-78.3324,35.56911,0,0,0,687500
13751,170.1210286,0.0006,POINT (-78.3323 35.56904),-78.3323,35.56904,0,0,0,687550
13752,169.8302286,0.0004,POINT (-78.3322 35.56897),-78.3322,35.56897,0,0,0,687600
13753,169.4833571,0.0004,POINT (-78.3321 35.56891),-78.3321,35.56891,0,0,0,687650
13754,169.2097,0.001,POINT (-78.3319 35.56884),-78.3319,35.56884,0,0,0,687700
13755,168.9385571,0.569,POINT (-78.3318 35.56877),-78.3318,35.56877,0,0,0,687750
13756,168.7091143,0.3296,POINT (-78.3317 35.5687),-78.3317,35.5687,0,0,0,687800
13757,168.4964429,0,POINT (-78.3316 35.56864),-78.3316,35.56864,0,0,0,687850
13758,168.2703429,0.0006,POINT (-78.3315 35.56857),-78.3315,35.56857,0,0,0,687900
13759,168.1047857,0,POINT (-78.3314 35.5685),-78.3314,35.5685,0,0,0,687950
13760,168.0048143,0,POINT (-78.3313 35.56844),-78.3313,35.56844,0,0,0,688000
13761,167.9107143,0.0006,POINT (-78.3312 35.56837),-78.3312,35.56837,0,0,0,688050
13762,167.8281,0.0006,POINT (-78.3311 35.5683),-78.3311,35.5683,0,0,0,688100
13763,167.7902143,0,POINT (-78.331 35.56824),-78.331,35.56824,0,0,0,688150
13764,167.7958571,0,POINT (-78.3309 35.56817),-78.3309,35.56817,0,0,0,688200
13765,167.7912714,0.0006,POINT (-78.3307 35.5681),-78.3307,35.5681,0,0,0,688250
13766,167.8056286,0.0006,POINT (-78.3306 35.56804),-78.3306,35.56804,0,0,0,688300
13767,167.8505,0,POINT (-78.3305 35.56797),-78.3305,35.56797,0,0,0,688350
13768,167.9168714,0.0006,POINT (-78.3304 35.5679),-78.3304,35.5679,0,0,0,688400
13769,167.9757857,0.0054,POINT (-78.3303 35.56784),-78.3303,35.56784,0,0,0,688450
