Speed_mph,Elevation_Smoothen_ft,Curve_Current_degrees,Curve_Max_Preceding_250ft_degrees,Curve_Max_Following_250ft_degrees,Elev_Delta_CUR_ft,Elev_Delta_PRE_ft,Elev_Delta_FOL_ft,Distance_to_Key_Nodes_FOL,Distance_to_Key_Nodes_PRE,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Intersection_dist,Station_dist,Node_ID,Cumulative_Length_ft
51.89,423.9762,0.0006,0.001,4.858,0.775328600000023,0.775328600000023,0.8281999999999812,1400.0,2100.0,0,1,0,POINT (-78.954722 36.021423),-78.9548,36.0214,0,0,0,1400.0,195100.0,6721,380950
51.87,426.5874,0.0004,4.858,5.3902,0.5184285999999929,0.8007428999999888,0.49344279999996843,1050.0,2450.0,0,1,0,POINT (-78.955432 36.02191899999999),-78.9555,36.02191,0,0,0,1050.0,194750.0,6714,381300
53.96,428.1245,13.9544,5.3902,3.185,0.4199285000000259,0.49344279999996843,0.4256429000000139,700.0,2800.0,0,1,0,POINT (-78.95614899999998 36.022499),-78.9562,36.02247,0,0,0,700.0,194400.0,6707,381650
52.01,428.9496714,0.1138,13.9544,6.4384,0.3153856999999789,0.4256429000000139,0.17934289999999464,500.0,3000.0,0,1,0,POINT (-78.956485 36.02283799999999),-78.9565,36.02283,0,0,0,500.0,194200.0,6703,381850
46.24,433.3491429,0.0004,2.9938,5.19,2.1736856999999645,4.070157199999983,1.1969856999999706,3100.0,250.0,0,1,0,POINT (-78.95742300000002 36.024261),-78.9574,36.02429,0,0,0,3100.0,193450.0,6688,382600
51.0,433.9361143,0.0004,2.9938,5.19,1.1969856999999706,4.070157199999983,1.16640000000001,3050.0,300.0,0,1,0,POINT (-78.95753 36.024318),-78.9575,36.02439,0,0,0,3050.0,193400.0,6687,382650
48.36,433.9361143,0.0004,2.9938,5.19,1.1969856999999706,4.070157199999983,1.16640000000001,3050.0,300.0,0,1,0,POINT (-78.957461 36.02435599999999),-78.9575,36.02439,0,0,0,3050.0,193400.0,6687,382650
48.06,436.9285571,0.0004,5.19,0.3678,0.8267571999999745,1.0629571000000055,0.8027858000000379,2750.0,600.0,0,1,0,POINT (-78.957866 36.024978),-78.9578,36.025,0,0,0,2750.0,193100.0,6681,382950
49.88,442.2716286,0.0006,0.1698,2.0702,0.8478142999999818,0.8478142999999818,1.0132143000000156,2050.0,1300.0,0,1,0,POINT (-78.95872 36.026428),-78.9587,36.02639,0,0,0,2050.0,192400.0,6667,383650
5.92,475.7037429,6e-05,14.8648,2.50116,1.518814299999974,1.6191858000000252,1.2887857000000054,6100.0,1000.0,0,1,0,POINT (-78.972743 36.026996000000004),-78.9728,36.02692,0,0,0,6100.0,186100.0,6541,389950
47.58,445.6132571,0.0002,0.609,4.428,0.9366713999999661,1.0132143000000156,0.9019286000000193,1700.0,1650.0,0,1,0,POINT (-78.95909399999998 36.027046),-78.9591,36.02709,0,0,0,1700.0,192050.0,6660,384000
47.87,445.6132571,0.0002,0.609,4.428,0.9366713999999661,1.0132143000000156,0.9019286000000193,1700.0,1650.0,0,1,0,POINT (-78.95914699999999 36.027099),-78.9591,36.02709,0,0,0,1700.0,192050.0,6660,384000
53.07,489.6544,0.0006,0.1532,0.0006,0.410585699999956,0.5280999999999949,0.6167999999999552,4500.0,2600.0,0,1,0,POINT (-78.977076 36.02726700000001),-78.9771,36.02728,0,0,0,4500.0,184500.0,6509,391550
47.35,446.5151857,0.0008,0.001,4.428,0.825028599999996,1.0132143000000156,0.6917571999999836,1600.0,1750.0,0,1,0,POINT (-78.95923099999999 36.027317),-78.9592,36.02729,0,0,0,1600.0,191950.0,6658,384100
48.44,472.3447429,0.00072,11.39358,3.4566,0.6778714999999806,0.6778714999999806,0.6654284999999618,6800.0,300.0,0,1,0,POINT (-78.970881 36.02733200000001),-78.9709,36.02726,0,0,0,6800.0,186800.0,6555,389250
5.0,446.5151857,0.0008,0.001,4.428,0.825028599999996,1.0132143000000156,0.6917571999999836,1600.0,1750.0,0,1,0,POINT (-78.95922399999999 36.027336),-78.9592,36.02729,0,0,0,1600.0,191950.0,6658,384100
53.58,490.3454714,0.0006,0.0006,0.0006,0.5385856999999987,0.5385856999999987,0.6469857000000161,4350.0,2750.0,0,1,0,POINT (-78.97754899999998 36.027378000000006),-78.9775,36.02736,0,0,0,4350.0,184350.0,6506,391700
62.19,491.5509571,0.0,0.0006,1.2506,0.633314299999995,0.6469857000000161,0.6093571999999767,4150.0,2950.0,0,1,0,POINT (-78.977984 36.027488),-78.978,36.02747,0,0,0,4150.0,184150.0,6502,391900
50.29,472.9268714,0.0007,13.57834,11.39358,0.035114299999975174,1.1966142999999647,0.6778714999999806,7050.0,50.0,0,1,0,POINT (-78.97024 36.02751899999999),-78.9702,36.02745,0,0,0,7050.0,187050.0,6560,389000
52.47,472.9268714,0.0007,13.57834,11.39358,0.035114299999975174,1.1966142999999647,0.6778714999999806,7050.0,50.0,0,1,0,POINT (-78.97021 36.02752600000001),-78.9702,36.02745,0,0,0,7050.0,187050.0,6560,389000
54.13,493.5433857,0.0002,1.2506,0.0006,0.6103286000000026,0.6103286000000026,0.7327856999999653,3800.0,3300.0,0,1,0,POINT (-78.97899099999998 36.027656),-78.9789,36.02765,0,0,0,3800.0,183800.0,6495,392250
55.02,493.5433857,0.0002,1.2506,0.0006,0.6103286000000026,0.6103286000000026,0.7327856999999653,3800.0,3300.0,0,1,0,POINT (-78.978976 36.027667),-78.9789,36.02765,0,0,0,3800.0,183800.0,6495,392250
47.72,447.7445,0.0004,4.428,7.388,0.09945709999999508,0.6917571999999836,0.0968000000000302,1350.0,2000.0,0,1,0,POINT (-78.959498 36.027809),-78.9595,36.02778,0,0,0,1350.0,191700.0,6653,384350
50.02,470.7931143,0.0004,6.92622,13.57834,0.05085709999997334,0.16472849999996697,1.3278429000000074,300.0,2700.0,0,1,0,POINT (-78.969386 36.027847),-78.9694,36.02779,0,0,0,300.0,187400.0,6567,388650
46.47,447.7373571,0.0004,4.428,7.388,-0.004642900000021655,0.5250000000000341,0.0968000000000302,1300.0,2050.0,0,1,0,POINT (-78.95959 36.027847),-78.9596,36.02788,0,0,0,1300.0,191650.0,6652,384400
52.93,496.8901286,0.0,0.7414,0.0008,0.5860713999999803,0.674514199999976,0.623571400000003,3300.0,3800.0,0,1,0,POINT (-78.98030399999999 36.0279),-78.9803,36.02789,0,0,0,3300.0,183300.0,6485,392750
60.36,496.5996429,0.7414,0.399,0.0006,0.6089715000000524,0.674514199999976,0.6207714000000237,3350.0,3750.0,0,1,0,POINT (-78.980189 36.027908),-78.9801,36.02787,0,0,0,3350.0,183350.0,6486,392700
60.7,460.6283714,0.00074,12.04878,5.25128,-0.6603428000000235,-0.5888572000000067,-0.6467999999999847,2000.0,5800.0,0,0,1,POINT (-79.004229 36.027767),-79.0042,36.02775,0,0,0,2150.0,174200.0,6303,401850
63.43,458.9536,0.00076,5.25128,4.24956,-0.6588857000000417,-0.6467999999999847,-0.5874713999999699,1750.0,6050.0,0,0,1,POINT (-79.00490799999999 36.02778200000001),-79.0049,36.02778,0,0,0,1900.0,173950.0,6298,402100
60.12,460.2897286,0.00072,12.04878,5.25128,-0.6870713999999793,-0.5888572000000067,-0.6467999999999847,1950.0,5850.0,0,0,1,POINT (-79.00434400000002 36.027797),-79.0043,36.02776,0,0,0,2100.0,174150.0,6302,401900
62.86,462.1929429,3.6995,4.85948,12.04878,-0.5983428000000117,-0.49254289999998946,-0.5888572000000067,2250.0,5550.0,0,0,1,POINT (-79.00352799999999 36.027832),-79.0035,36.02779,0,0,0,2400.0,174450.0,6308,401600
60.2,457.3828143,0.00086,4.24956,11.193,-0.6132000000000062,-0.5874713999999699,-0.647085699999991,1500.0,6300.0,0,0,1,POINT (-79.005565 36.027847),-79.0056,36.02785,0,0,0,1650.0,173700.0,6293,402350
58.99,497.4856571,0.0006,0.7414,0.001,0.6207714000000237,0.6486143000000197,0.6382856999999831,3200.0,3900.0,0,1,0,POINT (-78.980487 36.02791499999999),-78.9805,36.02794,0,0,0,3200.0,183200.0,6483,392850
44.72,447.7398571,7.388,4.428,2.5934,0.0468857999999841,0.43095710000000054,0.0968000000000302,1250.0,2100.0,0,1,0,POINT (-78.959666 36.027976),-78.9597,36.02798,0,0,0,1250.0,191600.0,6651,384450
63.9,464.3684429,0.00018,8.60902,4.85948,-0.6037428999999861,-0.6037428999999861,-0.49254289999998946,2650.0,5150.0,0,0,1,POINT (-79.00241399999999 36.02794599999999),-79.0024,36.02794,0,0,0,2800.0,174850.0,6316,401200
63.47,454.4489571,7.7474,0.001,8.3704,-0.6375142999999639,-0.6187714000000142,-0.6218999999999824,1050.0,6750.0,0,0,1,POINT (-79.006739 36.028053),-79.0068,36.02808,0,0,0,1200.0,173250.0,6284,402800
62.14,454.4489571,7.7474,0.001,8.3704,-0.6375142999999639,-0.6187714000000142,-0.6218999999999824,1050.0,6750.0,0,0,1,POINT (-79.006739 36.02806799999999),-79.0068,36.02808,0,0,0,1200.0,173250.0,6284,402800
65.42,466.0853143,0.0,4.76686,8.60902,-0.6628570999999965,-0.6628570999999965,-0.6037428999999861,2900.0,4900.0,0,0,1,POINT (-79.00175 36.02807599999999),-79.0018,36.02808,0,0,0,3050.0,175100.0,6321,400950
56.91,453.1732857,0.0,8.3704,0.0008,-0.6573142999999959,-0.6218999999999824,-0.27222860000000537,850.0,6950.0,0,0,1,POINT (-79.007243 36.028228),-79.0073,36.02824,0,0,0,1000.0,173050.0,6280,403000
60.32,499.9678143,0.0002,0.001,0.916,0.6489856999999688,0.6489856999999688,0.682157200000006,2800.0,4300.0,0,1,0,POINT (-78.981616 36.028186),-78.9816,36.02815,0,0,0,2800.0,182800.0,6475,393250
57.19,501.2830571,0.815,0.916,0.0008,0.6731715000000236,0.6731715000000236,0.682157200000006,2600.0,4500.0,0,1,0,POINT (-78.98219599999999 36.028288999999994),-78.9821,36.02825,0,0,0,2600.0,182600.0,6471,393450
58.43,503.2747,0.0006,0.0008,0.0008,0.37551429999996344,0.5971857000000114,0.2774143000000322,2250.0,4850.0,0,1,0,POINT (-78.983004 36.028446),-78.9831,36.02845,0,0,0,2250.0,182250.0,6464,393800
47.27,447.8906429,14.6794,2.5934,10.8074,0.07220000000000937,0.0968000000000302,0.9512143000000037,950.0,2400.0,0,1,0,POINT (-78.96003999999999 36.02849899999999),-78.9601,36.02853,0,0,0,950.0,191300.0,6645,384750
30.34,502.5124571,0.0006,0.0008,0.0,-0.4132286000000249,-0.2844000000000051,-0.45202849999998307,1550.0,5550.0,0,1,0,POINT (-78.98485099999999 36.02885799999999),-78.9849,36.02883,0,0,0,1550.0,181550.0,6450,394500
60.16,502.3012,0.0,0.0008,0.0,-0.45202849999998307,-0.32644290000001774,-0.4909285999999611,1500.0,5600.0,0,1,0,POINT (-78.98507999999998 36.02890699999999),-78.9851,36.02886,0,0,0,1500.0,181500.0,6449,394550
59.5,468.2916429,0.0,5.33954,4.76686,-0.7703713999999877,-0.7135000000000105,-0.6682571000000053,3200.0,4600.0,0,0,1,POINT (-79.000964 36.028327),-79.001,36.02829,0,0,0,3350.0,175400.0,6327,400650
63.48,451.7699714,0.0008,0.0008,2.6906,-0.1885571999999911,-0.1885571999999911,-0.07705720000001293,550.0,7250.0,0,0,1,POINT (-79.008021 36.028487999999996),-79.008,36.0285,0,0,0,700.0,172750.0,6274,403300
55.15,451.5935143,0.0006,2.6906,0.0006,-0.07705720000001293,-0.07705720000001293,-0.16425720000000865,400.0,7400.0,0,0,1,POINT (-79.00840999999998 36.02863599999999),-79.0084,36.02864,0,0,0,550.0,172600.0,6271,403450
62.47,451.5935143,0.0006,2.6906,0.0006,-0.07705720000001293,-0.07705720000001293,-0.16425720000000865,400.0,7400.0,0,0,1,POINT (-79.008433 36.02868599999999),-79.0084,36.02864,0,0,0,550.0,172600.0,6271,403450
57.79,451.2091714,0.0006,2.1432,0.0006,-0.20264290000000074,-0.07705720000001293,-0.169399999999996,200.0,7600.0,0,0,1,POINT (-79.008876 36.02880799999999),-79.0089,36.02883,0,0,0,350.0,172400.0,6267,403650
63.55,451.2091714,0.0006,2.1432,0.0006,-0.20264290000000074,-0.07705720000001293,-0.169399999999996,200.0,7600.0,0,0,1,POINT (-79.00886 36.02880799999999),-79.0089,36.02883,0,0,0,350.0,172400.0,6267,403650
57.79,451.2091714,0.0006,2.1432,0.0006,-0.20264290000000074,-0.07705720000001293,-0.169399999999996,200.0,7600.0,0,0,1,POINT (-79.008876 36.02880799999999),-79.0089,36.02883,0,0,0,350.0,172400.0,6267,403650
60.0,450.9451714,0.0002,0.0006,0.0004,-2.3108713999999964,-0.169399999999996,0.08095720000000028,50.0,7750.0,0,0,1,POINT (-79.00924999999998 36.02894499999999),-79.0093,36.02898,0,0,0,200.0,172250.0,6264,403800
61.15,498.1343571,0.0002,0.3502,0.0008,-0.5900000000000318,-0.5900000000000318,-0.47482860000002347,750.0,6350.0,0,1,0,POINT (-78.98705599999998 36.02931499999999),-78.9871,36.02926,0,0,0,750.0,180750.0,6434,395300
62.12,497.2900143,0.0008,0.0008,0.001,-0.5322999999999638,-0.5322999999999638,-0.413985700000012,600.0,6500.0,0,1,0,POINT (-78.98739099999999 36.029346),-78.9874,36.02934,0,0,0,600.0,180600.0,6431,395450
48.08,451.7,14.6376,10.8074,7.4614,1.6343286000000035,1.736099999999965,1.2714571000000205,450.0,2900.0,0,1,0,POINT (-78.961024 36.02935699999999),-78.9611,36.0293,0,0,0,450.0,190800.0,6635,385250
60.01,450.5862,0.0,0.0004,0.0004,1.2744427999999743,3.324957100000006,1.0990286000000538,4800.0,250.0,0,1,0,POINT (-79.01038599999998 36.029456999999994),-79.0104,36.02941,0,0,0,4800.0,171800.0,6255,404250
59.4,450.6069857,0.0004,0.0002,3.8814,0.1965571000000068,3.324957100000006,1.0990286000000538,4750.0,300.0,0,1,0,POINT (-79.01053099999999 36.029476),-79.0105,36.02945,0,0,0,4750.0,171750.0,6254,404300
54.23,450.6069857,0.0004,0.0002,3.8814,0.1965571000000068,3.324957100000006,1.0990286000000538,4750.0,300.0,0,1,0,POINT (-79.010501 36.02949100000001),-79.0105,36.02945,0,0,0,4750.0,171750.0,6254,404300
57.75,450.9439286,0.0,0.0004,3.8814,0.5530285999999478,3.324957100000006,1.0990286000000538,4650.0,400.0,0,1,0,POINT (-79.010745 36.029628),-79.0107,36.02955,0,0,0,4650.0,171650.0,6252,404400
61.82,477.7631571,0.0,15.81278,4.75926,-0.5816714999999704,-0.547528600000021,-0.6501999999999839,4650.0,3150.0,0,0,1,POINT (-78.99739299999999 36.029757999999994),-78.9974,36.02972,0,0,0,4800.0,176850.0,6356,399200
66.04,478.9141429,0.00032,15.81278,0.00036,-0.547528600000021,-0.5190142000000151,-0.5690286000000242,4850.0,2950.0,0,0,1,POINT (-78.99691999999999 36.029875999999994),-78.997,36.02991,0,0,0,5000.0,177050.0,6360,399000
49.97,458.9385143,0.0003,16.09134,10.52474,0.29862859999997227,0.29862859999997227,1.2829284999999686,1950.0,1050.0,0,1,0,POINT (-78.96564 36.029818999999996),-78.9656,36.02981,0,0,0,1950.0,189050.0,6600,387000
47.67,456.2405429,3.0778,9.3252,10.2942,0.14001430000001847,0.8324142999999822,-0.2565999999999917,150.0,100.0,0,1,0,POINT (-78.96241299999998 36.02984599999999),-78.9624,36.02986,0,0,0,150.0,190250.0,6624,385800
66.04,493.2464429,0.0006,0.001,1.5666,-0.4164142000000197,-0.35347139999998944,-0.42472859999998036,7400.0,400.0,0,0,1,POINT (-78.990062 36.029869),-78.9901,36.02988,0,0,0,7550.0,179600.0,6411,396450
49.54,458.9385143,0.0003,16.09134,10.52474,0.29862859999997227,0.29862859999997227,1.2829284999999686,1950.0,1050.0,0,1,0,POINT (-78.96566999999999 36.029884),-78.9656,36.02981,0,0,0,1950.0,189050.0,6600,387000
49.09,458.8007,0.0003,16.09134,10.52474,0.04534289999998009,0.5659143000000313,0.940785700000049,2000.0,1000.0,0,1,0,POINT (-78.965564 36.029925999999996),-78.9655,36.02985,0,0,0,2000.0,189100.0,6601,386950
48.63,456.1924143,10.2942,9.3252,6.90518,-0.2565999999999917,0.7791143000000034,-0.58168569999998,100.0,150.0,0,1,0,POINT (-78.962512 36.02993699999999),-78.9626,36.02989,0,0,0,100.0,190200.0,6623,385850
50.26,458.8612714,0.0,11.66318,16.09134,0.5659143000000313,1.7732284999999592,0.29862859999997227,2200.0,800.0,0,1,0,POINT (-78.96502999999998 36.029956),-78.965,36.02998,0,0,0,2200.0,189300.0,6605,386750
5.11,458.8612714,0.0,11.66318,16.09134,0.5659143000000313,1.7732284999999592,0.29862859999997227,2200.0,800.0,0,1,0,POINT (-78.964991 36.030017),-78.965,36.02998,0,0,0,2200.0,189300.0,6605,386750
69.03,491.2736429,5.1254,0.0006,2.2282,-0.4814714000000322,-0.4814714000000322,-0.36529999999999063,7000.0,800.0,0,0,1,POINT (-78.991229 36.03009699999999),-78.9912,36.03011,0,0,0,7150.0,179200.0,6403,396850
49.37,453.0540857,2.12972,9.28568,7.4221,0.010128599999973176,0.010128599999973176,1.7377427999999782,2700.0,300.0,0,1,0,POINT (-78.96367899999998 36.03009699999999),-78.9636,36.03003,0,0,0,2700.0,189800.0,6615,386250
48.99,453.2384429,4e-05,9.28568,7.4221,0.4290429000000131,0.4290429000000131,1.7732284999999592,2650.0,350.0,0,1,0,POINT (-78.963755 36.03009699999999),-78.9638,36.03004,0,0,0,2650.0,189750.0,6614,386300
65.22,483.3046857,7.21314,4.42672,0.44098,-0.6959856999999943,-0.5937856999999553,-0.6162428000000091,5600.0,2200.0,0,0,1,POINT (-78.99494399999999 36.03026499999999),-78.995,36.03031,0,0,0,5750.0,177800.0,6375,398250
55.03,489.0826429,0.00084,4.24724,4.57664,-0.5209856999999829,-0.3690857000000278,-0.5390143000000194,6500.0,1300.0,0,0,1,POINT (-78.99249499999999 36.030277000000005),-78.9925,36.0303,0,0,0,6650.0,178700.0,6393,397350
64.2,483.6771714,0.00074,7.95424,7.21314,-0.7432572000000164,-0.5600999999999772,-0.6231286000000296,5650.0,2150.0,0,0,1,POINT (-78.994845 36.030277000000005),-78.9948,36.03032,0,0,0,5800.0,177850.0,6376,398200
62.97,489.8001,4.09258,4.24724,4.57664,-0.39568570000000136,-0.36529999999999063,-0.4528429000000074,6650.0,1150.0,0,0,1,POINT (-78.992106 36.03028399999999),-78.9921,36.03026,0,0,0,6800.0,178850.0,6396,397200
66.72,483.3046857,7.21314,4.42672,0.44098,-0.6959856999999943,-0.5937856999999553,-0.6162428000000091,5600.0,2200.0,0,0,1,POINT (-78.99492199999999 36.03028799999999),-78.995,36.03031,0,0,0,5750.0,177800.0,6375,398250
61.66,485.2760429,7.95424,4.68998,4.42672,-0.5167572000000291,-0.45381429999997636,-0.5600999999999772,5900.0,1900.0,0,0,1,POINT (-78.994182 36.030356999999995),-78.9941,36.03038,0,0,0,6050.0,178100.0,6381,397950
63.33,486.5978143,3.31764,4.57664,7.95424,-0.6953857000000312,-0.6953857000000312,-0.45381429999997636,6150.0,1650.0,0,0,1,POINT (-78.99348 36.03038699999999),-78.9935,36.03037,0,0,0,6300.0,178350.0,6386,397700
64.09,480.3212,0.0002,10.34818,15.81278,-0.5314571999999771,-0.47211430000004384,-0.5190142000000151,5100.0,2700.0,0,0,1,POINT (-78.99630999999998 36.03012),-78.9963,36.03009,0,0,0,5250.0,177300.0,6365,398750
62.54,481.0719714,10.34818,0.00074,1.46868,-0.5437999999999761,-0.5437999999999761,-0.47211430000004384,5250.0,2550.0,0,0,1,POINT (-78.99586000000001 36.03016599999999),-78.9959,36.03017,0,0,0,5400.0,177450.0,6368,398600
49.94,455.2352429,0.0002,2.2902,0.0002,-0.7557142999999655,-0.5451429000000303,-0.6508429000000433,3350.0,1700.0,0,1,0,POINT (-79.013842 36.030883),-79.0139,36.03087,0,0,0,3350.0,170350.0,6226,405700
51.31,454.8102286,0.0002,0.0002,0.0002,-0.7948142999999845,-0.6510571999999684,-0.6508429000000433,3300.0,1750.0,0,1,0,POINT (-79.01398 36.03100499999999),-79.014,36.03092,0,0,0,3300.0,170300.0,6225,405750
48.85,452.7965857,0.0,0.0006,0.0004,-0.9487428000000477,1.754142800000011,0.039728599999989456,1450.0,3600.0,0,1,0,POINT (-79.01857299999999 36.032855),-79.0185,36.03278,0,0,0,1450.0,168450.0,6188,407600
47.09,467.6952429,0.00074,0.00074,0.0008,0.6336714999999913,0.7405143000000294,0.6206142000000341,4950.0,250.0,0,1,0,POINT (-79.02303599999999 36.03369899999999),-79.023,36.03371,0,0,0,4950.0,166750.0,6154,409300
50.15,467.6952429,0.00074,0.00074,0.0008,0.6336714999999913,0.7405143000000294,0.6206142000000341,4950.0,250.0,0,1,0,POINT (-79.02301299999999 36.033725000000004),-79.023,36.03371,0,0,0,4950.0,166750.0,6154,409300
8.95,467.9987286,0.0008,0.00074,6e-05,0.6206142000000341,0.7209856999999715,0.6279713999999785,4900.0,300.0,0,1,0,POINT (-79.02312 36.033736999999995),-79.0231,36.03372,0,0,0,4900.0,166700.0,6153,409350
51.63,478.1264571,0.0,12.2338,2.9766,0.9644857000000115,0.9644857000000115,1.1380571999999916,3500.0,1700.0,0,1,0,POINT (-79.026942 36.034118),-79.0269,36.03412,0,0,0,3500.0,165300.0,6125,410750
46.73,479.2645143,0.0,12.2338,2.9766,1.1220713999999816,1.1380571999999916,0.91312860000005,3400.0,1800.0,0,1,0,POINT (-79.027209 36.034206),-79.0272,36.03419,0,0,0,3400.0,165200.0,6123,410850
45.88,479.7657857,0.0,12.2338,2.9766,0.91312860000005,1.1380571999999916,0.7670572000000107,3350.0,1850.0,0,1,0,POINT (-79.02726300000002 36.03423600000001),-79.0273,36.03422,0,0,0,3350.0,165150.0,6122,410900
49.66,482.1534571,0.0004,0.0842,0.0004,-0.38747139999998126,-0.10685710000001336,-0.43742850000001,2500.0,2700.0,0,1,0,POINT (-79.02948299999998 36.034873),-79.0295,36.03486,0,0,0,2500.0,164300.0,6105,411750
48.97,481.4431143,0.0004,0.0434,0.001,-0.5219715000000065,-0.3378714999999488,-0.4450572000000079,2350.0,2850.0,0,1,0,POINT (-79.029849 36.034946),-79.0299,36.03497,0,0,0,2350.0,164150.0,6102,411900
52.67,479.7417714,0.0004,0.001,5.7588,-0.6719286000000011,-0.4506714000000329,-0.647085699999991,2050.0,3150.0,0,1,0,POINT (-79.03058099999998 36.035185999999996),-79.0306,36.0352,0,0,0,2050.0,163850.0,6096,412200
56.59,478.2221857,0.0008,5.7588,0.0008,-0.9961571000000049,-0.647085699999991,-1.1167427999999973,1850.0,3350.0,0,1,0,POINT (-79.031154 36.035392),-79.0312,36.03536,0,0,0,1850.0,163650.0,6092,412400
46.65,530.5290857,0.00076,14.59428,10.22044,0.9817285999999967,1.1706713999999465,0.7743285999999898,2350.0,7600.0,0,1,0,POINT (-79.05317999999998 36.035926),-79.0531,36.0359,0,0,0,2350.0,154200.0,5903,421850
48.13,530.5290857,0.00076,14.59428,10.22044,0.9817285999999967,1.1706713999999465,0.7743285999999898,2350.0,7600.0,0,1,0,POINT (-79.053141 36.035937999999994),-79.0531,36.0359,0,0,0,2350.0,154200.0,5903,421850
53.53,471.6029714,0.0008,0.0008,19.7848,-0.3987713999999869,-0.3987713999999869,-0.07241429999999127,1200.0,4000.0,0,1,0,POINT (-79.032771 36.035945),-79.0328,36.03594,0,0,0,1200.0,163000.0,6079,413050
47.4,530.5290857,0.00076,14.59428,10.22044,0.9817285999999967,1.1706713999999465,0.7743285999999898,2350.0,7600.0,0,1,0,POINT (-79.053149 36.03595700000001),-79.0531,36.0359,0,0,0,2350.0,154200.0,5903,421850
53.28,471.4923286,0.0,0.0008,19.7848,-0.2250427999999829,-0.2250427999999829,-0.07241429999999127,1150.0,4050.0,0,1,0,POINT (-79.03286999999999 36.035968),-79.0329,36.03599,0,0,0,1150.0,162950.0,6078,413100
44.64,527.2071857,13.22182,12.82246,14.59428,1.1223572000000104,1.2025285999999369,1.1706713999999465,2650.0,7300.0,0,1,0,POINT (-79.05237099999998 36.03597599999999),-79.0523,36.03595,0,0,0,2650.0,154500.0,5909,421550
48.65,533.0587857,19.26312,1.9531,6.203,0.49489999999991596,0.6528999999999314,1.2679570999999896,1900.0,8050.0,0,1,0,POINT (-79.054339 36.035999),-79.0544,36.03602,0,0,0,1900.0,153750.0,5894,422300
47.06,526.0046571,0.00074,12.82246,13.22182,1.0238713999999618,1.0238713999999618,1.2025285999999369,2750.0,7200.0,0,1,0,POINT (-79.05214999999998 36.036055999999995),-79.0521,36.036,0,0,0,2750.0,154600.0,5911,421450
48.96,535.5103857,9.0156,6.203,13.2766,1.4058571000000484,1.4058571000000484,1.237257199999931,1600.0,8350.0,0,1,0,POINT (-79.055171 36.036227999999994),-79.0551,36.03624,0,0,0,1600.0,153450.0,5888,422600
48.94,536.1612857,0.0008,9.0156,13.2766,1.237257199999931,1.4058571000000484,1.0989428999999973,1550.0,8400.0,0,1,0,POINT (-79.055377 36.03625799999999),-79.0553,36.03629,0,0,0,1550.0,153400.0,5887,422650
46.25,524.2571429,0.00066,7.07738,12.82246,0.28867139999999836,0.9330142000000023,0.6750143000000435,3100.0,6850.0,0,1,0,POINT (-79.051227 36.03633799999999),-79.0512,36.0363,0,0,0,3100.0,154950.0,5918,421100
53.97,470.8817429,0.0002,19.7848,11.5554,-0.18509999999997717,-0.07241429999999127,0.29281430000003184,850.0,4350.0,0,1,0,POINT (-79.03357999999999 36.036356999999995),-79.0336,36.03633,0,0,0,850.0,162650.0,6072,413400
46.62,538.4347143,0.0,13.2766,8.6822,0.656557199999952,0.656557199999952,1.055714299999977,1200.0,8750.0,0,1,0,POINT (-79.056132 36.036636),-79.0561,36.03668,0,0,0,1200.0,153050.0,5880,423000
50.91,541.9736571,0.0,0.941,0.0006,0.3190999999999349,0.6683856999999307,0.24337150000008023,700.0,9250.0,0,1,0,POINT (-79.057094 36.03737600000001),-79.0571,36.03739,0,0,0,700.0,152550.0,5870,423500
49.01,472.5529429,0.001,10.0764,0.001,0.39061429999998154,0.42671430000001465,0.2907000000000153,150.0,5050.0,0,1,0,POINT (-79.035014 36.037456),-79.035,36.03741,0,0,0,150.0,161950.0,6058,414100
49.44,515.6788714,0.17642,1.16302,0.0006,0.7283142999999654,0.7412714000000733,0.8856857000000673,4100.0,5850.0,0,1,0,POINT (-79.04886899999998 36.037551),-79.0489,36.03751,0,0,0,4100.0,155950.0,5938,420100
54.44,473.0675857,0.0002,0.001,0.0006,0.1996000000000322,0.39061429999998154,0.3747427999999786,9900.0,50.0,0,1,0,POINT (-79.035312 36.037715000000006),-79.0353,36.03775,0,0,0,9900.0,161750.0,6054,414300
49.46,514.2998714,0.0002,0.00104,1.16302,0.620742899999982,0.7168857000000344,0.768171499999994,4300.0,5650.0,0,1,0,POINT (-79.048457 36.03779600000001),-79.0484,36.03776,0,0,0,4300.0,156150.0,5942,419900
49.83,513.9686857,0.0002,0.00104,1.16302,0.6696857000000591,0.7433428000000504,0.7412714000000733,4350.0,5600.0,0,1,0,POINT (-79.04826599999998 36.037876),-79.0483,36.03783,0,0,0,4350.0,156200.0,5943,419850
48.38,512.5734857,0.00104,0.00104,0.00104,0.7433428000000504,0.792742799999985,0.7168857000000344,4550.0,5400.0,0,1,0,POINT (-79.047969 36.038108),-79.0479,36.03808,0,0,0,4550.0,156400.0,5947,419650
50.67,511.7807429,0.00062,0.00042,0.00104,0.7903428999999278,0.8299999999999841,0.792742799999985,4650.0,5300.0,0,1,0,POINT (-79.047694 36.038177),-79.0477,36.0382,0,0,0,4650.0,156500.0,5949,419550
