Node_ID,Cumulative_Length_ft,Elevation_Smoothen_ft,x_coordinate,y_coordinate,Curve_degree,Station,Intersection,Switch,Switch_if
13144,657200,284.2951,-78.3985,35.60987,0.0002,,,,0
13145,657250,283.9893571,-78.3984,35.6098,0.0006,,,,0
13146,657300,283.6793143,-78.3983,35.60974,0,,,,0
13147,657350,283.3678286,-78.3982,35.60967,0.0004,,,,0
13148,657400,283.0478714,-78.3981,35.6096,0.0002,,,,0
13149,657450,282.7025143,-78.3979,35.60953,0.0006,,,,0
13150,657500,282.3860857,-78.3978,35.60947,0.0584,,,,0
13151,657550,282.0143571,-78.3977,35.6094,0.345,,,,0
13152,657600,281.6134143,-78.3976,35.60933,0.0006,,,,0
13153,657650,281.2261571,-78.3975,35.60926,0.0006,,,,0
13154,657700,280.8238429,-78.3974,35.6092,0.0012,,,,0
13155,657750,280.4279143,-78.3973,35.60913,0.0006,,,,0
13156,657800,280.0334,-78.3972,35.60906,0,,,,0
13157,657850,279.6195286,-78.3971,35.60899,0,,,,0
13158,657900,279.2493143,-78.397,35.60893,0,,,,0
13159,657950,278.8713429,-78.3969,35.60886,0,,,,0
13160,658000,278.4856,-78.3967,35.60879,0.0054,,,,0
13161,658050,278.1080571,-78.3966,35.60872,0.0456,,,,0
13162,658100,277.7233429,-78.3965,35.60866,0.0006,,,,0
13163,658150,277.3519571,-78.3964,35.60859,0.0006,,,,0
13164,658200,276.9707286,-78.3963,35.60852,0.0006,,,,0
13165,658250,276.6102,-78.3962,35.60845,0.0006,,,,0
13166,658300,276.2653286,-78.3961,35.60839,0.0006,,,,0
13167,658350,275.9124429,-78.396,35.60832,0.0006,,,,0
13168,658400,275.5552714,-78.3959,35.60825,0,,,,0
13169,658450,275.2091143,-78.3958,35.60818,0.0006,,,,0
13170,658500,274.8557714,-78.3957,35.60812,0.0006,,,,0
13171,658550,274.4996714,-78.3956,35.60805,0.0006,,,,0
13172,658600,274.1351286,-78.3954,35.60798,0.0006,,,,0
13173,658650,273.7604571,-78.3953,35.60791,0.0006,,,,0
13174,658700,273.3948857,-78.3952,35.60785,0.0006,,,,0
13175,658750,273.0181857,-78.3951,35.60778,0,,,,0
13176,658800,272.6463143,-78.395,35.60771,0,,,,0
13177,658850,272.2611429,-78.3949,35.60764,0.0006,,,,0
13178,658900,271.8928857,-78.3948,35.60758,0.0006,,,,0
13179,658950,271.5058,-78.3947,35.60751,0.0006,,,,0
13180,659000,271.1392857,-78.3946,35.60744,0.0006,,,,0
13181,659050,270.7727857,-78.3945,35.60737,0,,,,0
13182,659100,270.3950714,-78.3944,35.60731,0.0006,,,,0
13183,659150,270.0190429,-78.3942,35.60724,0.0006,,,,0
13184,659200,269.6588143,-78.3941,35.60717,0.0006,,,,0
13185,659250,269.2947286,-78.394,35.6071,0.0006,,,,0
13186,659300,268.9387286,-78.3939,35.60704,0.0006,,,,0
13187,659350,268.5858143,-78.3938,35.60697,0.0006,,,,0
13188,659400,268.1907714,-78.3937,35.6069,0.0006,,,,0
13189,659450,267.8120571,-78.3936,35.60683,0.0006,,,,0
13190,659500,267.4366,-78.3935,35.60677,0.0006,,,,0
13191,659550,267.0374429,-78.3934,35.6067,0.0006,,,,0
13192,659600,266.632,-78.3933,35.60663,0,,,,0
13193,659650,266.2213286,-78.3932,35.60656,0,,,,0
13194,659700,265.8006143,-78.393,35.6065,0.0746,,,,0
13195,659750,265.4183714,-78.3929,35.60643,0.052,,,,0
13196,659800,265.0376429,-78.3928,35.60636,0.001,,,,0
13197,659850,264.6344,-78.3927,35.60629,0.0006,,,,0
13198,659900,264.26,-78.3926,35.60623,0.0002,,,,0
13199,659950,263.8874,-78.3925,35.60616,0.0002,,,,0
13200,660000,263.5448143,-78.3924,35.60609,0.0006,,,,0
13201,660050,263.2087714,-78.3923,35.60602,0.001,,,,0
13202,660100,262.8972714,-78.3922,35.60596,0.001,,,,0
13203,660150,262.5903429,-78.3921,35.60589,0.0006,,,,0
13204,660200,262.2965571,-78.392,35.60582,0.0002,,,,0
13205,660250,262.0201857,-78.3918,35.60575,0.0002,,,,0
13206,660300,261.7755286,-78.3917,35.60569,0.0002,,,,0
13207,660350,261.5345571,-78.3916,35.60562,0.0002,,,,0
13208,660400,261.2905286,-78.3915,35.60555,0.0006,,,,0
13209,660450,261.0450714,-78.3914,35.60548,0.0004,,,,0
13210,660500,260.8126286,-78.3913,35.60542,0.0002,,,,0
13211,660550,260.5744571,-78.3912,35.60535,0,,,,0
13212,660600,260.3802286,-78.3911,35.60528,0.0002,,,,0
13213,660650,260.1863429,-78.391,35.60521,0.0002,,,,0
13214,660700,259.9938,-78.3909,35.60515,0.0006,,,,0
13215,660750,259.8357857,-78.3908,35.60508,0.0004,,,,0
13216,660800,259.6827429,-78.3907,35.60501,0.0002,,,,0
13217,660850,259.5525143,-78.3905,35.60494,0,,,,0
13218,660900,259.4679286,-78.3904,35.60488,0.0002,,,,0
13219,660950,259.3547429,-78.3903,35.60481,0.0002,,,,0
13220,661000,259.2612571,-78.3902,35.60474,0.0006,,,,0
13221,661050,259.1839286,-78.3901,35.60468,0.0004,,,,0
13222,661100,259.1296,-78.39,35.60461,0.0002,,,,0
13223,661150,259.0778714,-78.3899,35.60454,0.0006,,,,0
13224,661200,259.0142,-78.3898,35.60447,0.001,,,,0
13225,661250,258.9702143,-78.3897,35.60441,0.001,,,,0
13226,661300,258.9129714,-78.3896,35.60434,0.0006,,,,0
13227,661350,258.8518571,-78.3895,35.60427,0.0002,,,,0
13228,661400,258.8124,-78.3893,35.6042,0.0002,,,,0
13229,661450,258.7401429,-78.3892,35.60414,0.0636,,,,0
13230,661500,258.7041429,-78.3891,35.60407,0.1272,,,,0
13231,661550,258.6865571,-78.389,35.604,0,,,,0
13232,661600,258.6415143,-78.3889,35.60393,0.0006,,,,0
13233,661650,258.6263286,-78.3888,35.60387,0.0006,,,,0
13234,661700,258.6292429,-78.3887,35.6038,0,,,,0
13235,661750,258.6249857,-78.3886,35.60373,0,,,,0
13236,661800,258.6582143,-78.3885,35.60366,0,,,,0
13237,661850,258.6923714,-78.3884,35.6036,0.0006,,,,0
13238,661900,258.7150429,-78.3883,35.60353,0.0006,,,,0
13239,661950,258.7706429,-78.3881,35.60346,0,,,,0
13240,662000,258.8507571,-78.388,35.6034,0,,,,0
13241,662050,258.9031571,-78.3879,35.60333,0.0006,,,,0
13242,662100,258.9611714,-78.3878,35.60326,0.0006,,,,0
13243,662150,258.9890857,-78.3877,35.60319,0,,,,0
13244,662200,259.0234,-78.3876,35.60313,0,,,,0
13245,662250,259.0820286,-78.3875,35.60306,0,,,,0
13246,662300,259.0956429,-78.3874,35.60299,0.0006,,,,0
13247,662350,259.1174143,-78.3873,35.60292,0.0006,,,,0
13248,662400,259.1535857,-78.3872,35.60286,0,,,,0
13249,662450,259.1939429,-78.3871,35.60279,0,,,,0
13250,662500,259.2594143,-78.3869,35.60272,0.0006,,,,0
13251,662550,259.3074714,-78.3868,35.60266,0.0006,,,,0
13252,662600,259.3691286,-78.3867,35.60259,0,,,,0
13253,662650,259.4541429,-78.3866,35.60252,0,,,,0
13254,662700,259.5393143,-78.3865,35.60245,0,,,,0
13255,662750,259.6407857,-78.3864,35.60239,0.0006,,,,0
13256,662800,259.7447714,-78.3863,35.60232,0.0006,,,,0
13257,662850,259.8556714,-78.3862,35.60225,0,,,,0
13258,662900,259.9939714,-78.3861,35.60218,0,,,,0
13259,662950,260.1293429,-78.386,35.60212,0.0006,,,,0
13260,663000,260.2953,-78.3859,35.60205,0.0006,,,,0
13261,663050,260.4585286,-78.3857,35.60198,0,,,,0
13262,663100,260.6236571,-78.3856,35.60192,0,,,,0
13263,663150,260.7987286,-78.3855,35.60185,0,,,,0
13264,663200,260.9594,-78.3854,35.60178,0.0006,,,,0
13265,663250,261.0925714,-78.3853,35.60171,0.0006,,,,0
13266,663300,261.2332571,-78.3852,35.60165,0,,,,0
13267,663350,261.3540857,-78.3851,35.60158,0.0036,,,,0
13268,663400,261.4532571,-78.385,35.60151,0.0114,,,,0
13269,663450,261.5336143,-78.3849,35.60144,0.0006,,,,0
13270,663500,261.5904,-78.3848,35.60138,0.0006,,,,0
13271,663550,261.6365571,-78.3847,35.60131,0,,,,0
13272,663600,261.6924857,-78.3845,35.60124,0,,,,0
13273,663650,261.6989286,-78.3844,35.60118,0,,,,0
13274,663700,261.6708,-78.3843,35.60111,0,,,,0
13275,663750,261.6073714,-78.3842,35.60104,0,,,,0
13276,663800,261.5240286,-78.3841,35.60097,0,,,,0
13277,663850,261.4270714,-78.384,35.60091,0.0006,,,,0
13278,663900,261.2921286,-78.3839,35.60084,0.0006,,,,0
13279,663950,261.0832286,-78.3838,35.60077,0,,,,0
13280,664000,260.8705714,-78.3837,35.6007,0,,,,0
13281,664050,260.6400714,-78.3836,35.60064,0,,,,0
13282,664100,260.3818571,-78.3835,35.60057,0,,,,0
13283,664150,260.0955714,-78.3833,35.6005,0,,,,0
13284,664200,259.7756857,-78.3832,35.60044,0,,,,0
13285,664250,259.4441571,-78.3831,35.60037,0.0006,,,,0
13286,664300,259.1007571,-78.383,35.6003,0.0006,,,,0
13287,664350,258.7212429,-78.3829,35.60023,0,,,,0
13288,664400,258.3080429,-78.3828,35.60017,0,,,,0
13289,664450,257.9033143,-78.3827,35.6001,3.5928,,,,0
13290,664500,257.4714429,-78.3826,35.60003,1.4694,,,,0
13291,664550,257.0333286,-78.3825,35.59997,0.0006,,,,0
13292,664600,256.5665143,-78.3824,35.59991,0.0006,,,,0
13293,664650,256.1421286,-78.3822,35.59984,0.0006,,,,0
13294,664700,255.7180143,-78.3821,35.59978,0.0006,,,,0
13295,664750,255.3318143,-78.382,35.59972,0.0006,,,,0
13296,664800,254.9041429,-78.3819,35.59965,0.0006,,,,0
13297,664850,254.4733143,-78.3818,35.59959,0,,,,0
13298,664900,254.0086714,-78.3817,35.59953,0.0012,,,,0
13299,664950,253.5781857,-78.3816,35.59946,0.0012,,,,0
13300,665000,253.1323857,-78.3815,35.5994,0,,,,0
13301,665050,252.6822429,-78.3813,35.59934,4.7546,,,,0
13302,665100,252.1893286,-78.3812,35.59927,0.3488,,,,0
13303,665150,251.7139429,-78.3811,35.5992,0,,,,0
13304,665200,251.2520143,-78.381,35.59914,0,,,,0
13305,665250,250.8395857,-78.3809,35.59907,0.0006,,,,0
13306,665300,250.4042429,-78.3808,35.599,0.0006,,,,0
13307,665350,249.9381286,-78.3807,35.59893,0,,,,0
13308,665400,249.4649143,-78.3806,35.59887,0.0006,,,,0
13309,665450,248.9911,-78.3805,35.5988,0.0004,,,,0
13310,665500,248.5572714,-78.3804,35.59873,0.0006,,,,0
13311,665550,248.1323571,-78.3802,35.59866,0.001,,,,0
13312,665600,247.7143429,-78.3801,35.5986,0.001,,,,0
13313,665650,247.3205,-78.38,35.59853,0.0006,,,,0
13314,665700,246.9502286,-78.3799,35.59846,0,,,,0
13315,665750,246.6355714,-78.3798,35.5984,0,,,,0
13316,665800,246.3652429,-78.3797,35.59833,0,,,,0
13317,665850,246.0969714,-78.3796,35.59826,0.0006,,,,0
13318,665900,245.8699571,-78.3795,35.59819,0.0006,,,,0
13319,665950,245.6345286,-78.3794,35.59813,0.0004,,,,0
13320,666000,245.4623571,-78.3793,35.59806,0.001,,,,0
13321,666050,245.2890429,-78.3792,35.59799,0.0006,,,,0
13322,666100,245.1544857,-78.3791,35.59792,0.0006,,,,0
13323,666150,245.0356857,-78.3789,35.59786,0.001,,,,0
13324,666200,244.9495714,-78.3788,35.59779,0.0004,,,,0
13325,666250,244.8633714,-78.3787,35.59772,0.0006,,,,0
13326,666300,244.8488857,-78.3786,35.59766,0.0006,,,,0
13327,666350,244.8059571,-78.3785,35.59759,0,,,,0
13328,666400,244.8007571,-78.3784,35.59752,0,,,,0
13329,666450,244.7808,-78.3783,35.59745,0.0006,,,,0
13330,666500,244.7858857,-78.3782,35.59739,0.0006,,,,0
13331,666550,244.7895,-78.3781,35.59732,0,,,,0
13332,666600,244.8239429,-78.378,35.59725,0,,,,0
13333,666650,244.8199714,-78.3779,35.59718,0,,,,0
13334,666700,244.8315857,-78.3777,35.59712,0.0006,,,,0
13335,666750,244.8582429,-78.3776,35.59705,0.0006,,,,0
13336,666800,244.8815714,-78.3775,35.59698,0.0004,,,,0
13337,666850,244.8943286,-78.3774,35.59691,0.001,,,,0
13338,666900,244.8988286,-78.3773,35.59685,0.0006,,,,0
13339,666950,244.9016,-78.3772,35.59678,0.0006,,,,0
13340,667000,244.9100286,-78.3771,35.59671,0.001,,,,0
13341,667050,244.9358714,-78.377,35.59665,0.0004,,,,0
13342,667100,244.9461,-78.3769,35.59658,0.0006,,,,0
13343,667150,244.9610857,-78.3768,35.59651,0.0006,,,,0
13344,667200,244.9812143,-78.3767,35.59644,0,,,,0
13345,667250,245.0211,-78.3765,35.59638,0,,,,0
13346,667300,245.0620714,-78.3764,35.59631,0,,,,0
13347,667350,245.1063286,-78.3763,35.59624,0.0006,,,,0
13348,667400,245.1339143,-78.3762,35.59617,0.001,,,,0
13349,667450,245.1990429,-78.3761,35.59611,0.002,,,,0
13350,667500,245.2435143,-78.376,35.59604,0.001,,,,0
13351,667550,245.2796571,-78.3759,35.59597,0.0006,,,,0
13352,667600,245.3257571,-78.3758,35.5959,0.0006,,,,0
13353,667650,245.3661571,-78.3757,35.59584,0,,,,0
13354,667700,245.3808714,-78.3756,35.59577,0.0006,,,,0
13355,667750,245.3821143,-78.3755,35.5957,0.0006,,,,0
13356,667800,245.3604714,-78.3753,35.59564,0.0006,,,,0
13357,667850,245.3454143,-78.3752,35.59557,0.0006,,,,0
13358,667900,245.334,-78.3751,35.5955,0.0012,,,,0
13359,667950,245.2649286,-78.375,35.59543,0.0012,,,,0
13360,668000,245.1696571,-78.3749,35.59537,0.0006,,,,0
13361,668050,245.0819857,-78.3748,35.5953,0,,,,0
13362,668100,244.9668143,-78.3747,35.59523,0.0006,,,,0
13363,668150,244.8352571,-78.3746,35.59516,0.0012,,,,0
13364,668200,244.6549714,-78.3745,35.5951,0.0006,,,,0
13365,668250,244.4487714,-78.3744,35.59503,0.0006,,,,0
13366,668300,244.2387857,-78.3743,35.59496,0.0006,,,,0
13367,668350,244.0028143,-78.3741,35.59489,0.0006,,,,0
13368,668400,243.7445286,-78.374,35.59483,0.0006,,,,0
13369,668450,243.4702714,-78.3739,35.59476,0.0006,,,,0
13370,668500,243.1763,-78.3738,35.59469,0,,,,0
13371,668550,242.8913857,-78.3737,35.59463,0,,,,0
13372,668600,242.5902429,-78.3736,35.59456,0.0006,,,,0
13373,668650,242.2597143,-78.3735,35.59449,0,,,,0
13374,668700,241.9303714,-78.3734,35.59442,0.0006,,,,0
13375,668750,241.5984857,-78.3733,35.59436,0.0006,,,,0
13376,668800,241.2489286,-78.3732,35.59429,0.0006,,,,0
13377,668850,240.9007714,-78.3731,35.59422,0.0006,,,,0
13378,668900,240.5394,-78.3729,35.59415,0.0006,,,,0
13379,668950,240.1865286,-78.3728,35.59409,0.0006,,,,0
13380,669000,239.8591286,-78.3727,35.59402,0.0012,,,,0
13381,669050,239.5386,-78.3726,35.59395,0.0012,,,,0
13382,669100,239.2234143,-78.3725,35.59388,0.0006,,,,0
13383,669150,238.9340143,-78.3724,35.59382,0.0006,,,,0
13384,669200,238.6444429,-78.3723,35.59375,0,,,,0
13385,669250,238.3992714,-78.3722,35.59368,0.0006,,,,0
13386,669300,238.1882,-78.3721,35.59362,0.0006,,,,0
13387,669350,237.9596857,-78.372,35.59355,0.0012,,,,0
13388,669400,237.7522857,-78.3719,35.59348,0.0006,,,,0
13389,669450,237.6055,-78.3717,35.59341,0,,,,0
13390,669500,237.4597714,-78.3716,35.59335,0,,,,0
13391,669550,237.3664143,-78.3715,35.59328,0,,,,0
13392,669600,237.2992571,-78.3714,35.59321,0.0006,,,,0
13393,669650,237.2430571,-78.3713,35.59314,0.0006,,,,0
13394,669700,237.1992,-78.3712,35.59308,0.0004,,,,0
13395,669750,237.1916571,-78.3711,35.59301,0.0016,,,,0
13396,669800,237.1793429,-78.371,35.59294,0.0006,,,,0
13397,669850,237.2126,-78.3709,35.59287,0.0006,,,,0
13398,669900,237.2732,-78.3708,35.59281,0.0006,,,,0
13399,669950,237.3495714,-78.3707,35.59274,0.0006,,,,0
13400,670000,237.4436857,-78.3705,35.59267,0.0006,,,,0
13401,670050,237.6195143,-78.3704,35.59261,0.0006,,,,0
13402,670100,237.8142,-78.3703,35.59254,0,,,,0
13403,670150,238.0234143,-78.3702,35.59247,0,,,,0
13404,670200,238.2288143,-78.3701,35.5924,0.0006,,,,0
13405,670250,238.4136857,-78.37,35.59234,0.0006,,,,0
13406,670300,238.631,-78.3699,35.59227,0.0006,,,,0
13407,670350,238.8558286,-78.3698,35.5922,0.0006,,,,0
13408,670400,239.0279143,-78.3697,35.59213,0.0006,,,,0
13409,670450,239.1884429,-78.3696,35.59207,0,,,,0
13410,670500,239.3373857,-78.3695,35.592,0.0006,,,,0
13411,670550,239.4919571,-78.3693,35.59193,0,,,,0
13412,670600,239.635,-78.3692,35.59187,0,,,,0
13413,670650,239.7183857,-78.3691,35.5918,0.0006,,,,0
13414,670700,239.7933,-78.369,35.59173,0.0006,,,,0
13415,670750,239.8976286,-78.3689,35.59166,0.0006,,,,0
13416,670800,239.9730857,-78.3688,35.5916,0.0006,,,,0
13417,670850,240.0310857,-78.3687,35.59153,0.0006,,,,0
13418,670900,240.1248571,-78.3686,35.59146,0.0006,,,,0
13419,670950,240.2098429,-78.3685,35.59139,0.0006,,,,0
13420,671000,240.3263143,-78.3684,35.59133,0.0012,,,,0
13421,671050,240.4365571,-78.3683,35.59126,0.0012,,,,0
13422,671100,240.5587571,-78.3681,35.59119,0.0006,,,,0
13423,671150,240.6935286,-78.368,35.59112,0.0006,,,,0
13424,671200,240.8610429,-78.3679,35.59106,0.0006,,,,0
13425,671250,240.9918571,-78.3678,35.59099,0.0006,,,,0
13426,671300,241.1472,-78.3677,35.59092,0.0006,,,,0
13427,671350,241.3078857,-78.3676,35.59086,0.0006,,,,0
13428,671400,241.4668286,-78.3675,35.59079,0.0006,,,,0
13429,671450,241.6117857,-78.3674,35.59072,0,,,,0
13430,671500,241.7641286,-78.3673,35.59065,0.0006,,,,0
13431,671550,241.8953,-78.3672,35.59059,0.0006,,,,0
13432,671600,242.0367857,-78.3671,35.59052,0.0006,,,,0
13433,671650,242.1536143,-78.3669,35.59045,0.0006,,,,0
13434,671700,242.2438429,-78.3668,35.59038,0.0006,,,,0
13435,671750,242.3029,-78.3667,35.59032,0.0006,,,,0
13436,671800,242.3489714,-78.3666,35.59025,0.0006,,,,0
13437,671850,242.3685143,-78.3665,35.59018,0.0006,,,,0
13438,671900,242.358,-78.3664,35.59011,0,,,,0
13439,671950,242.3294,-78.3663,35.59005,0,,,,0
13440,672000,242.2973571,-78.3662,35.58998,0.0006,,,,0
13441,672050,242.2386286,-78.3661,35.58991,0.0006,,,,0
13442,672100,242.1725571,-78.366,35.58985,0.0026,,,,0
13443,672150,242.0970714,-78.3659,35.58978,0.0004,,,,0
13444,672200,242.0227714,-78.3657,35.58971,0.0004,,,,0
13445,672250,241.9536286,-78.3656,35.58964,0.001,,,,0
13446,672300,241.8797286,-78.3655,35.58958,0.001,,,,0
13447,672350,241.7823714,-78.3654,35.58951,0.0004,,,,0
13448,672400,241.6929143,-78.3653,35.58944,0.0002,,,,0
13449,672450,241.6175143,-78.3652,35.58937,0.0006,,,,0
13450,672500,241.5403286,-78.3651,35.58931,0.0004,,,,0
13451,672550,241.4630571,-78.365,35.58924,0.0004,,,,0
13452,672600,241.3588714,-78.3649,35.58917,0.001,,,,0
13453,672650,241.2588286,-78.3648,35.5891,0.001,,,,0
13454,672700,241.1774571,-78.3647,35.58904,0.0004,,,,0
13455,672750,241.0521429,-78.3645,35.58897,0.0002,,,,0
13456,672800,240.9497143,-78.3644,35.5889,0.0002,,,,0
13457,672850,240.8146714,-78.3643,35.58884,0.0004,,,,0
13458,672900,240.6601857,-78.3642,35.58877,0.0006,,,,0
13459,672950,240.5445714,-78.3641,35.5887,0.0002,,,,0
13460,673000,240.4058286,-78.364,35.58863,0.0004,,,,0
13461,673050,240.2591286,-78.3639,35.58857,0.0004,,,,0
13462,673100,240.1694143,-78.3638,35.5885,0.0002,,,,0
13463,673150,240.0348286,-78.3637,35.58843,0.0002,,,,0
13464,673200,239.9405143,-78.3636,35.58836,0.0004,,,,0
13465,673250,239.8405286,-78.3635,35.5883,0.0004,,,,0
13466,673300,239.7226714,-78.3634,35.58823,0.0002,,,,0
13467,673350,239.6189286,-78.3632,35.58816,0.0002,,,,0
13468,673400,239.5246714,-78.3631,35.58809,0.0004,,,,0
13469,673450,239.3965714,-78.363,35.58803,0.0006,,,,0
13470,673500,239.2997,-78.3629,35.58796,0.0002,,,,0
13471,673550,239.1843857,-78.3628,35.58789,0.0004,,,,0
13472,673600,239.0955,-78.3627,35.58783,0.0004,,,,0
13473,673650,239.0128,-78.3626,35.58776,0.0002,,,,0
13474,673700,238.9244714,-78.3625,35.58769,0.0002,,,,0
13475,673750,238.8156857,-78.3624,35.58762,0.0004,,,,0
13476,673800,238.7132571,-78.3623,35.58756,0.001,,,,0
13477,673850,238.5884714,-78.3622,35.58749,0.001,,,,0
13478,673900,238.4696857,-78.362,35.58742,0,,,,0
13479,673950,238.3263,-78.3619,35.58735,0.0004,,,,0
13480,674000,238.1590714,-78.3618,35.58729,0.0002,,,,0
13481,674050,237.9899857,-78.3617,35.58722,0.0002,,,,0
13482,674100,237.8274143,-78.3616,35.58715,0.0004,,,,0
13483,674150,237.6630143,-78.3615,35.58708,0,,,,0
13484,674200,237.4953429,-78.3614,35.58702,0.0006,,,,0
13485,674250,237.3182143,-78.3613,35.58695,0.0006,,,,0
13486,674300,237.1530429,-78.3612,35.58688,0.001,,,,0
13487,674350,236.9688286,-78.3611,35.58682,0.0006,,,,0
13488,674400,236.7740429,-78.361,35.58675,0.001,,,,0
13489,674450,236.5755714,-78.3608,35.58668,0.0004,,,,0
13490,674500,236.3794571,-78.3607,35.58661,0.0006,,,,0
13491,674550,236.1658,-78.3606,35.58655,0.0006,,,,0
13492,674600,235.9570857,-78.3605,35.58648,0.0006,,,,0
13493,674650,235.7390429,-78.3604,35.58641,0.0006,,,,0
13494,674700,235.5370571,-78.3603,35.58634,0.0004,,,,0
13495,674750,235.3459429,-78.3602,35.58628,0.001,,,,0
13496,674800,235.1494286,-78.3601,35.58621,0.0006,,,,0
13497,674850,234.9404429,-78.36,35.58614,0.0006,,,,0
13498,674900,234.7641143,-78.3599,35.58607,0.0006,,,,0
13499,674950,234.5796429,-78.3598,35.58601,0,,,,0
13500,675000,234.4053571,-78.3596,35.58594,0.0002,,,,0
13501,675050,234.2459857,-78.3595,35.58587,0.0002,,,,0
13502,675100,234.1166286,-78.3594,35.58581,0.0006,,,,0
13503,675150,234.0000714,-78.3593,35.58574,0.0006,,,,0
13504,675200,233.8747714,-78.3592,35.58567,0.0006,,,,0
13505,675250,233.7221143,-78.3591,35.5856,0,,,,0
13506,675300,233.5616571,-78.359,35.58554,0.0006,,,,0
13507,675350,233.3978857,-78.3589,35.58547,0.0006,,,,0
13508,675400,233.1771429,-78.3588,35.5854,0.0012,,,,0
13509,675450,232.9838286,-78.3587,35.58533,0.0006,,,,0
13510,675500,232.7693286,-78.3586,35.58527,0,,,,0
13511,675550,232.5700714,-78.3584,35.5852,0,,,,0
13512,675600,232.3678143,-78.3583,35.58513,0.0006,,,,0
13513,675650,232.2075,-78.3582,35.58506,0.0012,,,,0
13514,675700,231.9978,-78.3581,35.585,0.0012,,,,0
13515,675750,231.8732429,-78.358,35.58493,0.0006,,,,0
13516,675800,231.6971571,-78.3579,35.58486,0,,,,0
13517,675850,231.5721714,-78.3578,35.5848,0,,,,0
13518,675900,231.4597143,-78.3577,35.58473,0,,,,0
13519,675950,231.3777286,-78.3576,35.58466,0,,,,0
13520,676000,231.3001143,-78.3575,35.58459,0.0006,,,,0
13521,676050,231.2628857,-78.3574,35.58453,0.0012,,,,0
13522,676100,231.2022,-78.3572,35.58446,0.0012,,,,0
13523,676150,231.1693857,-78.3571,35.58439,0.0006,,,,0
13524,676200,231.1097714,-78.357,35.58432,0,,,,0
13525,676250,231.0596571,-78.3569,35.58426,0,,,,0
13526,676300,231.0133143,-78.3568,35.58419,0.0006,,,,0
13527,676350,230.9393857,-78.3567,35.58412,0.0012,,,,0
13528,676400,230.8914,-78.3566,35.58406,0.0012,,,,0
13529,676450,230.8481571,-78.3565,35.58399,0.0006,,,,0
13530,676500,230.8097143,-78.3564,35.58392,0.0006,,,,0
13531,676550,230.7482429,-78.3563,35.58385,0.0012,,,,0
13532,676600,230.6780857,-78.3562,35.58379,0,,,,0
13533,676650,230.6020714,-78.356,35.58372,0,,,,0
13534,676700,230.5397857,-78.3559,35.58365,0.001,,,,0
13535,676750,230.4703143,-78.3558,35.58358,0.0004,,,,0
13536,676800,230.3832571,-78.3557,35.58352,0.0002,,,,0
13537,676850,230.2752286,-78.3556,35.58345,0.0002,,,,0
13538,676900,230.1758143,-78.3555,35.58338,0.0002,,,,0
13539,676950,230.0697286,-78.3554,35.58331,0.0002,,,,0
13540,677000,229.9509,-78.3553,35.58325,0.0002,,,,0
13541,677050,229.8264714,-78.3552,35.58318,0.0002,,,,0
13542,677100,229.6985286,-78.3551,35.58311,0.0002,,,,0
13543,677150,229.5803143,-78.355,35.58305,0.0002,,,,0
13544,677200,229.4517429,-78.3548,35.58298,0.0002,,,,0
13545,677250,229.3533857,-78.3547,35.58291,0.0002,,,,0
13546,677300,229.2343429,-78.3546,35.58284,0,,,,0
13547,677350,229.0943286,-78.3545,35.58278,0.0002,,,,0
13548,677400,228.9488429,-78.3544,35.58271,0.0002,,,,0
13549,677450,228.7835857,-78.3543,35.58264,0.0002,,,,0
13550,677500,228.6321286,-78.3542,35.58257,0.0022,,,,0
13551,677550,228.4771,-78.3541,35.58251,0.0006,,,,0
13552,677600,228.2890714,-78.354,35.58244,0,,,,0
13553,677650,228.1149286,-78.3539,35.58237,0.0002,,,,0
13554,677700,227.9601571,-78.3538,35.5823,0.0002,,,,0
13555,677750,227.8141714,-78.3536,35.58224,0.0006,,,,0
13556,677800,227.6839714,-78.3535,35.58217,0.0006,,,,0
13557,677850,227.5269714,-78.3534,35.5821,0.0006,,,,0
13558,677900,227.3642571,-78.3533,35.58204,0.0006,,,,0
13559,677950,227.1977857,-78.3532,35.58197,0.0006,,,,0
13560,678000,227.0452857,-78.3531,35.5819,0.0006,,,,0
13561,678050,226.8958286,-78.353,35.58183,0,,,,0
13562,678100,226.7216857,-78.3529,35.58177,0.0002,,,,0
13563,678150,226.5712429,-78.3528,35.5817,0.0002,,,,0
13564,678200,226.4154143,-78.3527,35.58163,0.0006,,,,0
13565,678250,226.2450714,-78.3526,35.58156,0.0006,,,,0
13566,678300,226.0952143,-78.3524,35.5815,0.0006,,,,0
13567,678350,225.9201429,-78.3523,35.58143,0.0006,,,,0
13568,678400,225.7518429,-78.3522,35.58136,0.0006,,,,0
13569,678450,225.5636,-78.3521,35.58129,0.0006,,,,0
13570,678500,225.3454714,-78.352,35.58123,0,,,,0
13571,678550,225.1200857,-78.3519,35.58116,0.0002,,,,0
13572,678600,224.9153143,-78.3518,35.58109,0.0002,,,,0
13573,678650,224.6938714,-78.3517,35.58103,0.0006,,,,0
13574,678700,224.4790286,-78.3516,35.58096,0.0006,,,,0
13575,678750,224.2816857,-78.3515,35.58089,0.0006,,,,0
13576,678800,224.11,-78.3514,35.58082,0.0006,,,,0
13577,678850,223.9132857,-78.3512,35.58076,0,,,,0
13578,678900,223.7543,-78.3511,35.58069,0.0006,,,,0
