OBJECTID,ORIG_FID,ORIG_LEN,ORIG_SEQ,RASTERVALU,x_coordinate,y_coordinate
1966,1,191109.9822,12541,340.175354,-78.45924353,35.65395728
1967,1,191125.2223,12542,340.5272827,-78.45914638,35.6538789
1968,1,191140.4623,12543,339.7285767,-78.45905017,35.65379976
1969,1,191155.7023,12544,339.4096985,-78.45895395,35.65372063
1970,1,191170.9423,12545,339.1472778,-78.45885774,35.65364149
1971,1,191186.1824,12546,338.8112488,-78.45876152,35.65356236
1972,1,191201.4224,12547,338.4259033,-78.4586653,35.65348322
1973,1,191216.6624,12548,338.0819397,-78.45856908,35.65340409
1974,1,191231.9025,12549,337.1723938,-78.45847287,35.65332495
1975,1,191247.1425,12550,336.7356567,-78.45837665,35.65324582
1976,1,191262.3825,12551,335.9663086,-78.45828044,35.65316668
1977,1,191277.6226,12552,335.1841125,-78.45818422,35.65308754
1978,1,191292.8626,12553,334.7376099,-78.458088,35.65300841
1979,1,191308.1026,12554,336.0930786,-78.45799179,35.65292927
1980,1,191323.3426,12555,332.9196777,-78.45789557,35.65285014
1981,1,191338.5827,12556,332.0455933,-78.45779935,35.652771
1982,1,191353.8227,12557,331.1759949,-78.45770313,35.65269187
1983,1,191369.0627,12558,330.3840637,-78.45760692,35.65261273
1984,1,191384.3028,12559,330.4224243,-78.4575107,35.65253359
1985,1,191399.5428,12560,329.8155823,-78.45741448,35.65245446
1986,1,191414.7828,12561,329.4024658,-78.45731826,35.65237532
1987,1,191430.0229,12562,329.1274719,-78.45722205,35.65229619
1988,1,191445.2629,12563,329.196228,-78.45712583,35.65221705
1989,1,191460.5029,12564,328.7604675,-78.45702961,35.65213791
1990,1,191475.743,12565,329.8613892,-78.4569334,35.65205878
1991,1,191490.983,12566,331.1757507,-78.45683718,35.65197964
1992,1,191506.223,12567,331.6282959,-78.45674096,35.6519005
1993,1,191521.463,12568,332.4186707,-78.45664474,35.65182137
1994,1,191536.7031,12569,333.1462097,-78.45654853,35.65174223
1995,1,191551.9431,12570,333.493866,-78.45645181,35.65166351
1996,1,191567.1831,12571,333.0248413,-78.45635322,35.65158633
1997,1,191582.4232,12572,332.9838257,-78.45625464,35.65150914
1998,1,191597.6632,12573,333.68396,-78.45615605,35.65143195
1999,1,181569.7231,11915,337.4396667,-78.53201268,35.68663484
2000,1,181584.9632,11916,338.0890503,-78.53189219,35.68658204
2001,1,181600.2032,11917,338.3083496,-78.5317717,35.68652925
2002,1,181615.4432,11918,338.8158875,-78.53165121,35.68647646
2003,1,181630.6833,11919,339.3314819,-78.53153072,35.68642367
2004,1,181645.9233,11920,339.4587097,-78.53141023,35.68637088
2005,1,181661.1633,11921,339.9505005,-78.53128986,35.68631789
2006,1,181676.4034,11922,340.1890564,-78.53116953,35.68626487
2007,1,181691.6434,11923,340.3899231,-78.53104919,35.68621185
2008,1,181706.8834,11924,340.7753906,-78.53092885,35.68615883
2009,1,181722.1234,11925,341.629425,-78.53080851,35.68610581
2010,1,181737.3635,11926,341.9691772,-78.53068817,35.68605279
2011,1,181752.6035,11927,342.1316528,-78.53056783,35.68599977
2012,1,181767.8435,11928,342.7772217,-78.5304475,35.68594675
2013,1,181783.0836,11929,342.815155,-78.53032716,35.68589373
2014,1,181798.3236,11930,342.9112854,-78.53020682,35.68584071
2015,1,181813.5636,11931,343.6248779,-78.53008648,35.68578769
2016,1,181828.8037,11932,343.7768555,-78.52996614,35.68573467
2017,1,181844.0437,11933,344.4714661,-78.5298458,35.68568165
2018,1,181859.2837,11934,344.7263184,-78.52972546,35.68562863
2019,1,181874.5237,11935,345.2764282,-78.52960533,35.6855753
2020,1,181889.7638,11936,345.6530457,-78.52948523,35.68552192
2021,1,181905.0038,11937,346.4888,-78.52936513,35.68546854
2022,1,181920.2438,11938,346.7581482,-78.52924958,35.68540906
2023,1,181935.4839,11939,347.0635681,-78.52913561,35.68534745
2024,1,181950.7239,11940,347.8299255,-78.52902172,35.68528574
2025,1,181965.9639,11941,348.0604858,-78.52890992,35.68522156
2026,1,181981.204,11942,348.2102356,-78.52879813,35.68515738
2027,1,181996.444,11943,348.6318054,-78.52868633,35.6850932
2028,1,182011.684,11944,349.2017212,-78.52857462,35.68502893
2029,1,182026.9241,11945,349.4088135,-78.52846827,35.6849589
2030,1,182042.1641,11946,349.626709,-78.52836193,35.68488887
2031,1,182057.4041,11947,350.0473022,-78.52825559,35.68481884
2032,1,182072.6441,11948,350.0441589,-78.52815194,35.68474621
2033,1,182087.8842,11949,350.214447,-78.52804894,35.68467296
2034,1,182103.1242,11950,350.5404968,-78.5279462,35.68459947
2035,1,182118.3642,11951,350.8653564,-78.52784456,35.68452497
2036,1,182133.6043,11952,351.0840454,-78.52774293,35.68445047
2037,1,182148.8443,11953,351.8584595,-78.5276413,35.68437596
2038,1,182164.0843,11954,352.7023926,-78.52753966,35.68430146
2039,1,182179.3244,11955,352.8925781,-78.52744167,35.68422399
2040,1,182194.5644,11956,352.9455566,-78.52734951,35.68414176
2041,1,182209.8044,11957,352.8302917,-78.52725735,35.68405953
2042,1,182225.0445,11958,353.018219,-78.52716519,35.6839773
2043,1,182240.2845,11959,353.2546692,-78.52707304,35.68389506
2044,1,182255.5245,11960,353.3980103,-78.52698088,35.68381283
2045,1,182270.7645,11961,353.4821472,-78.52688855,35.68373073
2046,1,182286.0046,11962,353.5653687,-78.52679605,35.68364875
2047,1,182301.2446,11963,353.4963074,-78.52670355,35.68356677
2048,1,182316.4846,11964,353.783783,-78.52661106,35.68348479
2049,1,182331.7247,11965,353.7709045,-78.52651856,35.68340281
2050,1,182346.9647,11966,353.6760559,-78.52642606,35.68332083
2051,1,182362.2047,11967,353.6126099,-78.52633356,35.68323885
2052,1,182377.4448,11968,354.7452393,-78.52623579,35.68316104
2053,1,182392.6848,11969,355.9163818,-78.52613747,35.68308366
2054,1,182407.9248,11970,356.4528809,-78.52603915,35.68300627
2055,1,182423.1648,11971,357.0517883,-78.52594083,35.68292889
2056,1,182438.4049,11972,357.7466125,-78.52584252,35.68285151
2057,1,182453.6449,11973,358.9751892,-78.5257442,35.68277412
2058,1,182468.8849,11974,359.7530823,-78.52564588,35.68269674
2059,1,182484.125,11975,360.1828918,-78.52554756,35.68261936
2060,1,182499.365,11976,360.3414917,-78.52544925,35.68254197
2061,1,182514.605,11977,360.8113403,-78.52535093,35.68246459
2062,1,182529.8451,11978,361.1462402,-78.52525261,35.6823872
2063,1,182545.0851,11979,361.4683228,-78.5251543,35.68230982
2064,1,182560.3251,11980,361.7047729,-78.52505598,35.68223244
2065,1,182575.5652,11981,362.2820435,-78.52495766,35.68215505
2066,1,182590.8052,11982,362.8034058,-78.52485934,35.68207767
2067,1,182606.0452,11983,363.4427185,-78.52476103,35.68200028
2068,1,182621.2852,11984,363.946228,-78.5246638,35.68192202
2069,1,182636.5253,11985,364.3059387,-78.52456875,35.68184198
2070,1,182651.7653,11986,364.7085876,-78.52447371,35.68176194
2071,1,182667.0053,11987,364.9370117,-78.52437867,35.68168191
2072,1,182682.2454,11988,365.340271,-78.52428362,35.68160187
2073,1,182697.4854,11989,365.5067749,-78.52418858,35.68152183
2074,1,182712.7254,11990,365.7014465,-78.52409353,35.68144179
2075,1,182727.9655,11991,366.0405884,-78.5239959,35.68136386
2076,1,182743.2055,11992,365.9752808,-78.52389702,35.68128695
2077,1,182758.4455,11993,365.9016724,-78.52379814,35.68121005
2078,1,182773.6855,11994,365.8231201,-78.52369926,35.68113314
2079,1,182788.9256,11995,365.5281677,-78.5236002,35.68105638
2080,1,182804.1656,11996,365.484314,-78.52349993,35.68098066
2081,1,182819.4056,11997,365.2553406,-78.52339966,35.68090495
2082,1,182834.6457,11998,365.0908813,-78.52329939,35.68082924
2083,1,182849.8857,11999,365.1613159,-78.52319892,35.6807537
2084,1,182865.1257,12000,364.7887878,-78.5230951,35.68068122
2085,1,182880.3658,12001,365.2114868,-78.52299127,35.68060874
2086,1,182895.6058,12002,364.1309814,-78.52288744,35.68053625
2087,1,182910.8458,12003,363.8539429,-78.52278362,35.68046377
2088,1,182926.0859,12004,363.5376587,-78.52267396,35.6803973
2089,1,182941.3259,12005,363.3636475,-78.52256289,35.68033229
2090,1,182956.5659,12006,363.000824,-78.52245181,35.68026728
2091,1,182971.8059,12007,362.6710815,-78.52234074,35.68020227
2092,1,182987.046,12008,362.4148865,-78.52222967,35.68013726
2093,1,183002.286,12009,362.105072,-78.5221135,35.68007865
2094,1,183017.526,12010,361.7627563,-78.52199495,35.68002303
2095,1,183032.7661,12011,361.3989563,-78.5218764,35.67996742
2096,1,183048.0061,12012,361.0066528,-78.52175784,35.6799118
2097,1,183063.2461,12013,360.6381836,-78.52163929,35.67985618
2098,1,183078.4862,12014,360.5283203,-78.52152074,35.67980057
2099,1,183093.7262,12015,360.2185669,-78.52139747,35.6797522
2100,1,183108.9662,12016,360.0108032,-78.52127415,35.6797039
2101,1,183124.2062,12017,359.7571411,-78.52115083,35.6796556
2102,1,183139.4463,12018,359.7958679,-78.52102752,35.6796073
2103,1,183154.6863,12019,359.7351379,-78.5209042,35.679559
2104,1,183169.9263,12020,359.7381287,-78.52078088,35.6795107
2105,1,183185.1664,12021,359.6111145,-78.52065757,35.6794624
2106,1,183200.4064,12022,359.5654297,-78.52053425,35.6794141
2107,1,183215.6464,12023,359.6047058,-78.52040994,35.67936752
2108,1,183230.8865,12024,359.646759,-78.5202855,35.67932116
2109,1,183246.1265,12025,359.6421814,-78.52016106,35.67927479
2110,1,183261.3665,12026,359.4790344,-78.52003663,35.67922843
2111,1,183276.6066,12027,359.3353577,-78.51991219,35.67918207
2112,1,183291.8466,12028,358.9897766,-78.51978775,35.6791357
2113,1,183307.0866,12029,359.0579834,-78.51966332,35.67908934
2114,1,183322.3266,12030,359.1673889,-78.51953888,35.67904297
2115,1,183337.5667,12031,359.2107849,-78.51941444,35.67899661
2116,1,183352.8067,12032,359.2375183,-78.51929,35.67895024
2117,1,183368.0467,12033,359.2645874,-78.51916556,35.67890388
2118,1,183383.2868,12034,359.3448792,-78.51904113,35.67885752
2119,1,183398.5268,12035,359.3601379,-78.51891669,35.67881115
2120,1,183413.7668,12036,359.2722473,-78.51879225,35.67876479
2121,1,183429.0069,12037,359.290863,-78.51866781,35.67871842
2122,1,183444.2469,12038,359.3650208,-78.51854338,35.67867206
2123,1,183459.4869,12039,359.3236084,-78.51842007,35.67862377
2124,1,183474.7269,12040,359.5705261,-78.51829768,35.67857396
2125,1,183489.967,12041,359.5770569,-78.51817443,35.67852557
2126,1,183505.207,12042,359.6390686,-78.51805034,35.67847859
2127,1,183520.447,12043,359.6911011,-78.51792625,35.67843161
2128,1,183535.6871,12044,359.7254944,-78.51780216,35.67838463
2129,1,183550.9271,12045,359.6047363,-78.51767807,35.67833766
2130,1,183566.1671,12046,359.5609436,-78.51755398,35.67829068
2131,1,183581.4072,12047,359.5565796,-78.5174299,35.6782437
2132,1,183596.6472,12048,359.3749084,-78.51730581,35.67819672
2133,1,183611.8872,12049,359.42276,-78.51718172,35.67814974
2134,1,183627.1273,12050,359.3665771,-78.51705763,35.67810277
2135,1,183642.3673,12051,359.4310608,-78.51693354,35.67805579
2136,1,183657.6073,12052,359.5202332,-78.51680945,35.67800881
2137,1,183672.8473,12053,359.5139465,-78.51668537,35.67796183
2138,1,183688.0874,12054,359.6158752,-78.51656128,35.67791485
2139,1,183703.3274,12055,360.030365,-78.51643719,35.67786788
2140,1,183718.5674,12056,360.103302,-78.5163131,35.6778209
2141,1,183733.8075,12057,360.4036865,-78.51618901,35.67777392
2142,1,183749.0475,12058,360.5885315,-78.51606492,35.67772694
2143,1,183764.2875,12059,361.0431519,-78.51594084,35.67767996
2144,1,183779.5276,12060,361.3349915,-78.51581675,35.67763298
2145,1,183794.7676,12061,361.6634521,-78.51569266,35.67758601
2146,1,183810.0076,12062,362.1449585,-78.51556857,35.67753903
2147,1,183825.2477,12063,362.3898315,-78.51544448,35.67749205
2148,1,183840.4877,12064,362.734436,-78.51532039,35.67744507
2149,1,183855.7277,12065,363.1469421,-78.5151963,35.67739809
2150,1,183870.9677,12066,363.5186768,-78.51507222,35.67735111
2151,1,183886.2078,12067,363.8730774,-78.51494813,35.67730414
2152,1,183901.4478,12068,364.3069153,-78.51482404,35.67725716
2153,1,183916.6878,12069,364.6295166,-78.51469995,35.67721018
2154,1,183931.9279,12070,364.9914551,-78.51457586,35.6771632
2155,1,183947.1679,12071,365.2142944,-78.51445177,35.67711622
2156,1,183962.4079,12072,365.5592346,-78.51432769,35.67706925
2157,1,183977.648,12073,365.8442993,-78.5142036,35.67702227
2158,1,183992.888,12074,366.110321,-78.51407951,35.67697529
2159,1,184008.128,12075,366.2294006,-78.51395542,35.67692831
2160,1,184023.368,12076,366.3955994,-78.51383133,35.67688133
2161,1,184038.6081,12077,366.6279907,-78.51370724,35.67683436
2162,1,184053.8481,12078,366.5993042,-78.51358315,35.67678738
2163,1,184069.0881,12079,366.743042,-78.51345906,35.6767404
2164,1,184084.3282,12080,366.7192688,-78.51333497,35.67669342
2165,1,184099.5682,12081,366.6508179,-78.51321089,35.67664644
2166,1,184114.8082,12082,366.6085205,-78.5130868,35.67659947
2167,1,184130.0483,12083,366.5762634,-78.51296271,35.67655249
2168,1,184145.2883,12084,366.4607849,-78.51283862,35.67650551
2169,1,184160.5283,12085,366.2258606,-78.51271453,35.67645853
2170,1,184175.7684,12086,366.138092,-78.51259044,35.67641155
2171,1,184191.0084,12087,365.801178,-78.51246635,35.67636457
2172,1,184206.2484,12088,365.5308838,-78.51234226,35.6763176
2173,1,184221.4884,12089,365.2718201,-78.51221817,35.67627062
2174,1,184236.7285,12090,365.0912476,-78.51209409,35.67622364
2175,1,184251.9685,12091,364.7328491,-78.51197,35.67617666
2176,1,184267.2085,12092,364.5342407,-78.51184591,35.67612968
2177,1,184282.4486,12093,364.2787476,-78.51172182,35.6760827
2178,1,184297.6886,12094,364.0523682,-78.51159773,35.67603573
2179,1,184312.9286,12095,363.749939,-78.51147364,35.67598875
2180,1,184328.1687,12096,363.4776917,-78.51134955,35.67594177
2181,1,184343.4087,12097,363.2540283,-78.51122546,35.67589479
2182,1,184358.6487,12098,363.0321045,-78.51110137,35.67584781
2183,1,184373.8887,12099,362.8217163,-78.51097729,35.67580083
2184,1,184389.1288,12100,362.3771667,-78.5108532,35.67575386
2185,1,184404.3688,12101,362.1481323,-78.51072911,35.67570688
2186,1,184419.6088,12102,361.8182068,-78.51060502,35.6756599
2187,1,184434.8489,12103,361.5867615,-78.51048093,35.67561292
2188,1,184450.0889,12104,361.2148743,-78.51035684,35.67556594
2189,1,184465.3289,12105,360.9338684,-78.51023275,35.67551896
2190,1,184480.569,12106,360.7796631,-78.51010866,35.67547198
2191,1,184495.809,12107,360.478241,-78.50998457,35.675425
2192,1,184511.049,12108,360.3587036,-78.50986049,35.67537803
2193,1,184526.2891,12109,360.0572205,-78.5097364,35.67533105
2194,1,184541.5291,12110,359.8721924,-78.50961241,35.6752839
2195,1,184556.7691,12111,359.6651611,-78.50948845,35.67523669
2196,1,184572.0091,12112,359.4591064,-78.5093645,35.67518948
2197,1,184587.2492,12113,359.4423218,-78.50924054,35.67514227
2198,1,184602.4892,12114,359.337616,-78.50911658,35.67509506
2199,1,184617.7292,12115,358.3239136,-78.50899263,35.67504785
2200,1,184632.9693,12116,358.6847839,-78.50886867,35.67500064
2201,1,184648.2093,12117,358.5484924,-78.50874472,35.67495342
2202,1,184663.4493,12118,358.5299377,-78.50862076,35.67490621
2203,1,184678.6894,12119,358.7421265,-78.50849681,35.674859
2204,1,184693.9294,12120,358.8671875,-78.50837285,35.67481179
2205,1,184709.1694,12121,358.5812073,-78.50824889,35.67476458
2206,1,184724.4094,12122,358.9514465,-78.50812494,35.67471737
2207,1,184739.6495,12123,358.8904419,-78.50800098,35.67467016
2208,1,184754.8895,12124,358.6465149,-78.50787703,35.67462295
2209,1,184770.1295,12125,359.6951904,-78.50775307,35.67457574
2210,1,184785.3696,12126,358.9044495,-78.50762911,35.67452853
2211,1,184800.6096,12127,359.0646973,-78.50750516,35.67448132
2212,1,184815.8496,12128,358.7193909,-78.5073812,35.67443411
2213,1,184831.0897,12129,358.9656982,-78.50725725,35.6743869
2214,1,184846.3297,12130,359.2207336,-78.50713329,35.67433969
2215,1,184861.5697,12131,359.4306641,-78.50700934,35.67429248
2216,1,184876.8098,12132,359.1202393,-78.50688538,35.67424527
2217,1,184892.0498,12133,359.162262,-78.50676142,35.67419806
2218,1,184907.2898,12134,359.6204224,-78.50663747,35.67415085
2219,1,184922.5298,12135,359.4952698,-78.50651295,35.67410463
2220,1,184937.7699,12136,359.4851379,-78.50638841,35.67405843
2221,1,184953.0099,12137,359.6978455,-78.50626388,35.67401223
2222,1,184968.2499,12138,359.7245789,-78.50613935,35.67396603
2223,1,184983.49,12139,359.5643311,-78.50601482,35.67391983
2224,1,184998.73,12140,359.5126038,-78.50589028,35.67387363
2225,1,185013.97,12141,359.7011414,-78.50576575,35.67382743
2226,1,185029.2101,12142,359.9099426,-78.50564122,35.67378124
2227,1,185044.4501,12143,359.7714539,-78.50551669,35.67373504
2228,1,185059.6901,12144,359.6997681,-78.50539215,35.67368884
2229,1,185074.9301,12145,359.6712341,-78.50526762,35.67364264
2230,1,185090.1702,12146,360.1318054,-78.50514309,35.67359644
2231,1,185105.4102,12147,360.2322693,-78.50501856,35.67355024
2232,1,185120.6502,12148,360.2375488,-78.50489402,35.67350404
2233,1,185135.8903,12149,360.2246704,-78.50476949,35.67345785
2234,1,185151.1303,12150,360.5687866,-78.50464496,35.67341165
2235,1,185166.3703,12151,360.7048035,-78.50452043,35.67336545
2236,1,185181.6104,12152,360.4923706,-78.50439589,35.67331925
2237,1,185196.8504,12153,360.3721924,-78.50427136,35.67327305
2238,1,185212.0904,12154,360.3178101,-78.50414683,35.67322685
2239,1,185227.3305,12155,360.2371521,-78.50402244,35.6731804
2240,1,185242.5705,12156,360.4263306,-78.50389845,35.67313324
2241,1,185257.8105,12157,360.3527832,-78.50377447,35.67308609
2242,1,185273.0505,12158,360.3519287,-78.50365048,35.67303893
2243,1,185288.2906,12159,360.2426758,-78.50352649,35.67299177
2244,1,185303.5306,12160,359.8592529,-78.5034025,35.67294461
2245,1,185318.7706,12161,359.6449585,-78.50327852,35.67289746
2246,1,185334.0107,12162,359.7268372,-78.50315453,35.6728503
2247,1,185349.2507,12163,359.4774475,-78.50303054,35.67280314
2248,1,185364.4907,12164,359.3315735,-78.50290656,35.67275599
2249,1,185379.7308,12165,359.0069275,-78.50278257,35.67270883
2250,1,185394.9708,12166,358.7883301,-78.50265858,35.67266167
2251,1,185410.2108,12167,358.3474731,-78.50253175,35.67261987
2252,1,185425.4509,12168,358.0105591,-78.50240442,35.67257903
2253,1,185440.6909,12169,357.7303162,-78.50227708,35.67253818
2254,1,185455.9309,12170,357.5757446,-78.50214896,35.67249904
2255,1,185471.1709,12171,357.4751282,-78.50201959,35.67246266
2256,1,185486.411,12172,357.3229675,-78.50189022,35.67242627
2257,1,185501.651,12173,357.1061707,-78.50176086,35.67238989
2258,1,185516.891,12174,356.9882202,-78.50163124,35.67235411
2259,1,185532.1311,12175,356.8579102,-78.50150092,35.67232003
2260,1,185547.3711,12176,356.6901855,-78.5013706,35.67228594
