OBJECTID,x_coordinate,y_coordinate,Direction,Arc_Angle,Arc_Temp,Arc_straddle,Arc_Angle_All
433,-78.3189,35.55437,333.8622,0.0007999999999,good,359.9992,0.0007999999999
434,-78.319,35.55445,333.8623,0.0002000000001,good,359.9998,0.0002000000001
435,-78.3191,35.55455,335.576,3.4274,good,356.5726,3.4274
436,-78.3191,35.55464,337.4327,3.7134,good,356.2866,3.7134
437,-78.3192,35.55473,337.4325,0.0004,good,359.9996,0.0004
438,-78.3193,35.55482,337.4329,0.0008,good,359.9992,0.0008
439,-78.3194,35.55491,337.4329,0,good,360,0
440,-78.3194,35.55501,341.7595,8.6532,good,351.3468,8.6532
441,-78.3195,35.55511,342.217,0.915,good,359.085,0.915
442,-78.3196,35.5552,342.2166,0.0007999999999,good,359.9992,0.0007999999999
443,-78.3197,35.5553,342.2169,0.0006,good,359.9994,0.0006
444,-78.3197,35.55539,342.2167,0.0004,good,359.9996,0.0004
445,-78.3198,35.55549,342.2166,0.0001999999999,good,359.9998,0.0001999999999
446,-78.3198,35.55559,343.8888,3.3444,good,356.6556,3.3444
447,-78.3199,35.55569,345.1557,2.5338,good,357.4662,2.5338
448,-78.32,35.55579,345.1557,0,good,360,0
449,-78.32,35.55589,345.1557,0,good,360,0
450,-78.3201,35.55599,345.1557,0,good,360,0
451,-78.3201,35.5561,345.156,0.0006,good,359.9994,0.0006
452,-78.3202,35.5562,345.6292,0.9464,good,359.0536,0.9464
453,-78.3202,35.5563,346.7849,2.3114,good,357.6886,2.3114
454,-78.3203,35.55641,346.7848,0.0001999999999,good,359.9998,0.0001999999999
455,-78.3203,35.55651,346.7849,0.0001999999999,good,359.9998,0.0001999999999
456,-78.3204,35.55662,346.7848,0.0001999999999,good,359.9998,0.0001999999999
457,-78.3204,35.55672,346.7849,0.0001999999999,good,359.9998,0.0001999999999
458,-78.3205,35.55683,346.7848,0.0001999999999,good,359.9998,0.0001999999999
459,-78.3205,35.55694,346.7849,0.0001999999999,good,359.9998,0.0001999999999
460,-78.3205,35.55704,346.7848,0.0001999999999,good,359.9998,0.0001999999999
461,-78.3206,35.55715,346.7849,0.0001999999999,good,359.9998,0.0001999999999
462,-78.3206,35.55726,346.7849,0,good,360,0
463,-78.3207,35.55736,346.7848,0.0001999999999,good,359.9998,0.0001999999999
464,-78.3207,35.55747,348.3118,3.054,good,356.946,3.054
465,-78.3207,35.55758,348.313,0.0024,good,359.9976,0.0024
466,-78.3208,35.55769,348.313,0,good,360,0
467,-78.3208,35.5578,348.3126,0.0008,good,359.9992,0.0008
468,-78.3208,35.5579,348.313,0.0008,good,359.9992,0.0008
469,-78.3209,35.55801,347.1437,2.3386,good,357.6614,2.3386
470,-78.3209,35.55812,345.5093,3.2688,good,356.7312,3.2688
471,-78.3209,35.55823,345.5093,0,good,360,0
472,-78.321,35.55834,345.5089,0.0008,good,359.9992,0.0008
473,-78.321,35.55845,345.5094,0.001,good,359.999,0.001
474,-78.321,35.55855,344.8164,1.386,good,358.614,1.386
475,-78.321,35.55866,342.3319,4.969,good,355.031,4.969
476,-78.3211,35.55877,342.3319,0,good,360,0
477,-78.3211,35.55888,342.3318,0.0002000000001,good,359.9998,0.0002000000001
478,-78.3211,35.55899,342.3319,0.0002000000001,good,359.9998,0.0002000000001
479,-78.3212,35.5591,342.3319,0,good,360,0
480,-78.3212,35.55921,340.8728,2.9182,good,357.0818,2.9182
481,-78.3212,35.55932,338.4367,4.8722,good,355.1278,4.8722
482,-78.3212,35.55942,338.4369,0.0004,good,359.9996,0.0004
483,-78.3213,35.55953,338.4369,0,good,360,0
484,-78.3213,35.55964,338.4369,0,good,360,0
485,-78.3213,35.55975,338.437,0.0002000000001,good,359.9998,0.0002000000001
486,-78.3214,35.55986,335.279,6.316,good,353.684,6.316
487,-78.3214,35.55997,334.1484,2.2612,good,357.7388,2.2612
488,-78.3214,35.56007,334.1484,0,good,360,0
489,-78.3215,35.56018,334.1484,0,good,360,0
490,-78.3215,35.56029,334.1484,0,good,360,0
491,-78.3216,35.56039,334.1484,0,good,360,0
492,-78.3216,35.5605,334.1487,0.0006000000001,good,359.9994,0.0006000000001
493,-78.3216,35.56061,330.4359,7.4256,good,352.5744,7.4256
494,-78.3217,35.56071,329.3017,2.2684,good,357.7316,2.2684
495,-78.3217,35.56082,329.3014,0.0006,good,359.9994,0.0006
496,-78.3218,35.56092,329.3015,0.0001999999999,good,359.9998,0.0001999999999
497,-78.3218,35.56102,329.3017,0.0004,good,359.9996,0.0004
498,-78.3219,35.56113,326.6087,5.386,good,354.614,5.386
499,-78.3219,35.56123,325.723,1.7714,good,358.2286,1.7714
500,-78.322,35.56133,325.723,0,good,360,0
501,-78.322,35.56144,325.723,0,good,360,0
502,-78.3221,35.56154,325.723,0,good,360,0
503,-78.3222,35.56164,325.2475,0.951,good,359.049,0.951
504,-78.3222,35.56174,320.4305,9.634,good,350.366,9.634
505,-78.3223,35.56184,325.487,10.113,good,349.887,10.113
506,-78.3439,35.57621,325.7231,0.4722,good,359.5278,0.4722
507,-78.344,35.57628,320.2409,10.9644,good,349.0356,10.9644
508,-78.3441,35.57635,320.2409,0,good,360,0
509,-78.3442,35.57642,320.2412,0.0006,good,359.9994,0.0006
510,-78.3443,35.57648,320.2406,0.0012,good,359.9988,0.0012
511,-78.3444,35.57655,315.9022,8.6768,good,351.3232,8.6768
512,-78.3445,35.57662,314.677,2.4504,good,357.5496,2.4504
513,-78.3447,35.57669,314.677,0,good,360,0
514,-78.3448,35.57675,314.6773,0.0006,good,359.9994,0.0006
515,-78.3449,35.57682,311.4962,6.3622,good,353.6378,6.3622
516,-78.345,35.57689,310.9111,1.1702,good,358.8298,1.1702
517,-78.3451,35.57696,310.9111,0,good,360,0
518,-78.3452,35.57702,310.9106,0.001,good,359.999,0.001
519,-78.3453,35.57709,310.9111,0.001,good,359.999,0.001
520,-78.3454,35.57716,308.5377,4.7468,good,355.2532,4.7468
521,-78.3455,35.57722,308.3708,0.3338,good,359.6662,0.3338
522,-78.3456,35.57729,308.3709,0.0002000000001,good,359.9998,0.0002000000001
523,-78.3457,35.57736,308.3708,0.0002000000001,good,359.9998,0.0002000000001
524,-78.3459,35.57743,307.7794,1.1828,good,358.8172,1.1828
525,-78.346,35.57749,306.7103,2.1382,good,357.8618,2.1382
526,-78.3461,35.57756,306.7101,0.0004,good,359.9996,0.0004
527,-78.3462,35.57763,306.7098,0.0006000000001,good,359.9994,0.0006000000001
528,-78.3463,35.5777,306.7101,0.0006000000001,good,359.9994,0.0006000000001
529,-78.3464,35.57776,307.2587,1.0972,good,358.9028,1.0972
530,-78.3465,35.57783,307.4643,0.4112,good,359.5888,0.4112
531,-78.3466,35.5779,307.4643,0,good,360,0
532,-78.3467,35.57797,307.4643,0,good,360,0
533,-78.3468,35.57803,307.4641,0.0004,good,359.9996,0.0004
534,-78.3469,35.5781,307.464,0.0001999999999,good,359.9998,0.0001999999999
535,-78.3471,35.57817,307.4643,0.0006,good,359.9994,0.0006
536,-78.3472,35.57823,307.4643,0,good,360,0
537,-78.3473,35.5783,307.4641,0.0004,good,359.9996,0.0004
538,-78.3474,35.57837,307.4643,0.0004,good,359.9996,0.0004
539,-78.3475,35.57844,307.4643,0,good,360,0
540,-78.3476,35.5785,307.464,0.0006,good,359.9994,0.0006
541,-78.3477,35.57857,307.4641,0.0001999999999,good,359.9998,0.0001999999999
542,-78.3478,35.57864,307.4643,0.0004,good,359.9996,0.0004
543,-78.3479,35.57871,307.4643,0,good,360,0
544,-78.348,35.57877,307.4643,0,good,360,0
545,-78.3481,35.57884,307.4646,0.0006000000001,good,359.9994,0.0006000000001
546,-78.3483,35.57891,307.4672,0.0052,good,359.9948,0.0052
547,-78.3484,35.57897,307.5724,0.2104,good,359.7896,0.2104
548,-78.3485,35.57904,307.5724,0,good,360,0
549,-78.3486,35.57911,307.5724,0,good,360,0
550,-78.3487,35.57918,307.5721,0.0006000000001,good,359.9994,0.0006000000001
551,-78.3488,35.57924,307.5724,0.0006000000001,good,359.9994,0.0006000000001
552,-78.3489,35.57931,307.5721,0.0006000000001,good,359.9994,0.0006000000001
553,-78.349,35.57938,307.5724,0.0006000000001,good,359.9994,0.0006000000001
554,-78.3491,35.57945,307.5724,0,good,360,0
555,-78.3492,35.57951,307.5724,0,good,360,0
556,-78.3493,35.57958,307.5724,0,good,360,0
557,-78.3495,35.57965,307.5721,0.0006000000001,good,359.9994,0.0006000000001
558,-78.3496,35.57972,307.4701,0.204,good,359.796,0.204
559,-78.3497,35.57978,306.7692,1.4018,good,358.5982,1.4018
560,-78.3498,35.57985,306.7694,0.0004,good,359.9996,0.0004
561,-78.3499,35.57992,306.7692,0.0004,good,359.9996,0.0004
562,-78.35,35.57998,306.7692,0,good,360,0
563,-78.3501,35.58005,306.7689,0.0006000000001,good,359.9994,0.0006000000001
564,-78.3502,35.58012,306.7694,0.001,good,359.999,0.001
565,-78.3503,35.58019,306.7692,0.0004,good,359.9996,0.0004
566,-78.3504,35.58025,306.7692,0,good,360,0
567,-78.3505,35.58032,306.7692,0,good,360,0
568,-78.3507,35.58039,306.7691,0.0002000000001,good,359.9998,0.0002000000001
569,-78.3508,35.58046,306.7692,0.0002000000001,good,359.9998,0.0002000000001
570,-78.3509,35.58052,306.8044,0.0704,good,359.9296,0.0704
571,-78.351,35.58059,306.8388,0.0688,good,359.9312,0.0688
572,-78.3511,35.58066,306.8388,0,good,360,0
573,-78.3512,35.58073,306.8385,0.0006,good,359.9994,0.0006
574,-78.3513,35.58079,306.8388,0.0006,good,359.9994,0.0006
575,-78.3514,35.58086,306.8388,0,good,360,0
576,-78.3234,35.56325,306.8385,0.0006,good,359.9994,0.0006
577,-78.3235,35.56334,306.8388,0.0006,good,359.9994,0.0006
578,-78.3235,35.56342,306.8388,0,good,360,0
579,-78.3236,35.56351,306.8388,0,good,360,0
580,-78.3237,35.5636,306.8385,0.0006,good,359.9994,0.0006
581,-78.3238,35.56368,306.8388,0.0006,good,359.9994,0.0006
582,-78.3239,35.56376,306.8388,0,good,360,0
583,-78.324,35.56384,306.8388,0,good,360,0
584,-78.3241,35.56392,306.8385,0.0006,good,359.9994,0.0006
585,-78.3242,35.564,307.25,0.823,good,359.177,0.823
586,-78.3243,35.56407,307.2881,0.0762,good,359.9238,0.0762
587,-78.3244,35.56414,307.288,0.0001999999999,good,359.9998,0.0001999999999
588,-78.3245,35.56422,307.2881,0.0001999999999,good,359.9998,0.0001999999999
589,-78.3246,35.56429,307.2883,0.0004,good,359.9996,0.0004
590,-78.3247,35.56436,307.2881,0.0004,good,359.9996,0.0004
591,-78.3248,35.56443,307.288,0.0001999999999,good,359.9998,0.0001999999999
592,-78.3249,35.5645,307.2881,0.0001999999999,good,359.9998,0.0001999999999
593,-78.325,35.56457,307.2883,0.0004,good,359.9996,0.0004
594,-78.3251,35.56464,307.2883,0,good,360,0
595,-78.3252,35.56471,307.2878,0.001,good,359.999,0.001
596,-78.3254,35.56477,307.2883,0.001,good,359.999,0.001
597,-78.3255,35.56484,307.2881,0.0004,good,359.9996,0.0004
598,-78.3256,35.56491,307.2883,0.0004,good,359.9996,0.0004
599,-78.3257,35.56497,307.2881,0.0004,good,359.9996,0.0004
600,-78.3258,35.56504,307.288,0.0001999999999,good,359.9998,0.0001999999999
601,-78.3259,35.56511,307.2881,0.0001999999999,good,359.9998,0.0001999999999
602,-78.326,35.56518,307.2883,0.0004,good,359.9996,0.0004
603,-78.3261,35.56524,307.2881,0.0004,good,359.9996,0.0004
604,-78.3262,35.56531,307.288,0.0001999999999,good,359.9998,0.0001999999999
605,-78.3263,35.56538,307.2881,0.0001999999999,good,359.9998,0.0001999999999
606,-78.3264,35.56545,307.2883,0.0004,good,359.9996,0.0004
607,-78.3265,35.56551,307.2881,0.0004,good,359.9996,0.0004
608,-78.3267,35.56558,307.2883,0.0004,good,359.9996,0.0004
609,-78.3268,35.56565,307.2878,0.001,good,359.999,0.001
610,-78.3269,35.56572,307.2883,0.001,good,359.999,0.001
611,-78.327,35.56579,307.2881,0.0004,good,359.9996,0.0004
612,-78.3271,35.56585,307.2883,0.0004,good,359.9996,0.0004
613,-78.3272,35.56592,307.2878,0.001,good,359.999,0.001
614,-78.3273,35.56599,307.2883,0.001,good,359.999,0.001
615,-78.3274,35.56606,307.2886,0.0006,good,359.9994,0.0006
616,-78.3275,35.56612,307.2883,0.0006,good,359.9994,0.0006
617,-78.3276,35.56619,307.2674,0.0418,good,359.9582,0.0418
618,-78.3277,35.56626,307.2519,0.031,good,359.969,0.031
619,-78.3279,35.56633,307.2521,0.0004,good,359.9996,0.0004
620,-78.328,35.5664,307.2519,0.0004,good,359.9996,0.0004
621,-78.3281,35.56646,307.2519,0,good,360,0
622,-78.3282,35.56653,307.2519,0,good,360,0
623,-78.3283,35.5666,307.2519,0,good,360,0
624,-78.3284,35.56667,307.2519,0,good,360,0
625,-78.3285,35.56674,307.2519,0,good,360,0
626,-78.3286,35.5668,307.2519,0,good,360,0
627,-78.3287,35.56687,307.2519,0,good,360,0
628,-78.3288,35.56694,307.2519,0,good,360,0
629,-78.3289,35.56701,307.2519,0,good,360,0
630,-78.329,35.56707,307.2516,0.0006,good,359.9994,0.0006
631,-78.3292,35.56714,307.2519,0.0006,good,359.9994,0.0006
632,-78.3293,35.56721,307.2519,0,good,360,0
633,-78.3294,35.56727,307.2519,0,good,360,0
634,-78.3295,35.56734,307.2519,0,good,360,0
635,-78.3296,35.56741,307.2521,0.0004,good,359.9996,0.0004
636,-78.3297,35.56747,307.2519,0.0004,good,359.9996,0.0004
637,-78.3298,35.56754,307.2519,0,good,360,0
638,-78.3299,35.56761,307.2519,0,good,360,0
639,-78.33,35.56767,307.2803,0.0568,good,359.9432,0.0568
640,-78.3301,35.56774,307.3377,0.1148,good,359.8852,0.1148
641,-78.3303,35.56781,307.338,0.0006000000001,good,359.9994,0.0006000000001
642,-78.3304,35.56787,307.3377,0.0006000000001,good,359.9994,0.0006000000001
643,-78.3305,35.56794,307.338,0.0006000000001,good,359.9994,0.0006000000001
644,-78.3306,35.56801,307.3377,0.0006000000001,good,359.9994,0.0006000000001
645,-78.3307,35.56807,307.3377,0,good,360,0
646,-78.3308,35.56814,307.338,0.0006000000001,good,359.9994,0.0006000000001
647,-78.3309,35.56821,307.3377,0.0006000000001,good,359.9994,0.0006000000001
648,-78.331,35.56827,307.338,0.0006000000001,good,359.9994,0.0006000000001
649,-78.3311,35.56834,307.3374,0.0012,good,359.9988,0.0012
650,-78.3312,35.56841,307.338,0.0012,good,359.9988,0.0012
651,-78.3314,35.56847,307.338,0,good,360,0
652,-78.3315,35.56854,307.3377,0.0006000000001,good,359.9994,0.0006000000001
653,-78.3316,35.56861,307.3377,0,good,360,0
654,-78.3317,35.56867,307.3377,0,good,360,0
655,-78.3318,35.56874,307.338,0.0006000000001,good,359.9994,0.0006000000001
656,-78.3319,35.56881,307.3377,0.0006000000001,good,359.9994,0.0006000000001
657,-78.332,35.56888,307.338,0.0006000000001,good,359.9994,0.0006000000001
658,-78.3321,35.56894,307.3374,0.0012,good,359.9988,0.0012
659,-78.3322,35.56901,307.338,0.0012,good,359.9988,0.0012
660,-78.3323,35.56908,307.338,0,good,360,0
661,-78.3324,35.56915,307.3377,0.0006000000001,good,359.9994,0.0006000000001
662,-78.3326,35.56921,307.338,0.0006000000001,good,359.9994,0.0006000000001
663,-78.3327,35.56928,307.3374,0.0012,good,359.9988,0.0012
664,-78.3328,35.56935,307.338,0.0012,good,359.9988,0.0012
665,-78.3329,35.56942,307.3377,0.0006000000001,good,359.9994,0.0006000000001
666,-78.333,35.56948,307.338,0.0006000000001,good,359.9994,0.0006000000001
667,-78.3331,35.56955,307.3377,0.0006000000001,good,359.9994,0.0006000000001
668,-78.3332,35.56962,307.3377,0,good,360,0
669,-78.3333,35.56969,307.338,0.0006000000001,good,359.9994,0.0006000000001
670,-78.3334,35.56975,307.3377,0.0006000000001,good,359.9994,0.0006000000001
671,-78.3335,35.56982,307.338,0.0006000000001,good,359.9994,0.0006000000001
672,-78.3336,35.56989,307.3374,0.0012,good,359.9988,0.0012
673,-78.3337,35.56996,307.338,0.0012,good,359.9988,0.0012
674,-78.3339,35.57002,307.3377,0.0006000000001,good,359.9994,0.0006000000001
675,-78.334,35.57009,306.7897,1.096,good,358.904,1.096
676,-78.3341,35.57016,306.1159,1.3476,good,358.6524,1.3476
677,-78.3342,35.57023,306.1159,0,good,360,0
678,-78.3343,35.57029,306.1165,0.0012,good,359.9988,0.0012
679,-78.3344,35.57036,306.1159,0.0012,good,359.9988,0.0012
680,-78.3345,35.57043,306.1159,0,good,360,0
681,-78.3346,35.5705,306.1162,0.0006,good,359.9994,0.0006
682,-78.3347,35.57056,306.1159,0.0006,good,359.9994,0.0006
683,-78.3348,35.57063,306.3965,0.5612,good,359.4388,0.5612
684,-78.3349,35.5707,307.2062,1.6194,good,358.3806,1.6194
685,-78.3351,35.57077,307.2065,0.0006,good,359.9994,0.0006
686,-78.3352,35.57083,307.2065,0,good,360,0
687,-78.3353,35.5709,307.2068,0.0006,good,359.9994,0.0006
688,-78.3354,35.57097,307.2065,0.0006,good,359.9994,0.0006
689,-78.3355,35.57103,307.2065,0,good,360,0
690,-78.3356,35.5711,307.2065,0,good,360,0
691,-78.3357,35.57117,307.2065,0,good,360,0
692,-78.3358,35.57124,307.2065,0,good,360,0
693,-78.3359,35.5713,307.2065,0,good,360,0
694,-78.336,35.57137,307.2065,0,good,360,0
695,-78.3361,35.57144,307.2068,0.0006,good,359.9994,0.0006
696,-78.3363,35.57151,307.2065,0.0006,good,359.9994,0.0006
697,-78.3364,35.57157,307.2065,0,good,360,0
698,-78.3365,35.57164,307.2065,0,good,360,0
699,-78.3366,35.57171,307.2065,0,good,360,0
700,-78.3367,35.57178,307.2065,0,good,360,0
701,-78.3368,35.57184,307.2065,0,good,360,0
702,-78.3369,35.57191,307.2065,0,good,360,0
703,-78.337,35.57198,307.2068,0.0006,good,359.9994,0.0006
704,-78.3371,35.57205,307.2065,0.0006,good,359.9994,0.0006
705,-78.3372,35.57211,307.2065,0,good,360,0
706,-78.3373,35.57218,307.2062,0.0006,good,359.9994,0.0006
707,-78.3375,35.57225,307.2065,0.0006,good,359.9994,0.0006
708,-78.3376,35.57232,307.2065,0,good,360,0
709,-78.3377,35.57238,307.2065,0,good,360,0
710,-78.3378,35.57245,307.2065,0,good,360,0
711,-78.3379,35.57252,307.2068,0.0006,good,359.9994,0.0006
712,-78.338,35.57259,307.2065,0.0006,good,359.9994,0.0006
713,-78.3381,35.57265,307.2065,0,good,360,0
714,-78.3382,35.57272,307.2065,0,good,360,0
715,-78.3383,35.57279,307.2065,0,good,360,0
716,-78.3384,35.57286,307.2065,0,good,360,0
717,-78.3385,35.57292,307.2065,0,good,360,0
718,-78.3387,35.57299,307.2065,0,good,360,0
719,-78.3388,35.57306,307.2065,0,good,360,0
720,-78.3389,35.57313,307.2068,0.0006,good,359.9994,0.0006
721,-78.339,35.57319,307.2065,0.0006,good,359.9994,0.0006
722,-78.3391,35.57326,307.2065,0,good,360,0
723,-78.3392,35.57333,307.2065,0,good,360,0
724,-78.3393,35.5734,307.2065,0,good,360,0
725,-78.3394,35.57346,307.2065,0,good,360,0
726,-78.3395,35.57353,307.2065,0,good,360,0
727,-78.3396,35.5736,307.2065,0,good,360,0
728,-78.3397,35.57367,307.2065,0,good,360,0
729,-78.3398,35.57373,307.2065,0,good,360,0
730,-78.34,35.5738,307.2065,0,good,360,0
731,-78.3401,35.57387,307.2065,0,good,360,0
732,-78.3402,35.57394,307.2076,0.0022,good,359.9978,0.0022
733,-78.3403,35.574,307.2079,0.0006,good,359.9994,0.0006
734,-78.3404,35.57407,307.2076,0.0006,good,359.9994,0.0006
735,-78.3405,35.57414,307.2079,0.0006,good,359.9994,0.0006
736,-78.3406,35.57421,307.2076,0.0006,good,359.9994,0.0006
737,-78.3407,35.57427,307.2079,0.0006,good,359.9994,0.0006
738,-78.3408,35.57434,307.2079,0,good,360,0
739,-78.3409,35.57441,307.2076,0.0006,good,359.9994,0.0006
740,-78.341,35.57448,307.2079,0.0006,good,359.9994,0.0006
741,-78.3412,35.57454,307.2076,0.0006,good,359.9994,0.0006
742,-78.3413,35.57461,307.2081,0.001,good,359.999,0.001
743,-78.3414,35.57468,307.2076,0.001,good,359.999,0.001
744,-78.3415,35.57475,307.2079,0.0006,good,359.9994,0.0006
745,-78.3416,35.57481,307.2079,0,good,360,0
746,-78.3417,35.57488,307.2076,0.0006,good,359.9994,0.0006
747,-78.3418,35.57495,307.2079,0.0006,good,359.9994,0.0006
748,-78.3419,35.57501,307.2076,0.0006,good,359.9994,0.0006
749,-78.342,35.57508,307.2079,0.0006,good,359.9994,0.0006
750,-78.3421,35.57514,307.2076,0.0006,good,359.9994,0.0006
751,-78.3423,35.57521,307.2081,0.001,good,359.999,0.001
752,-78.3424,35.57527,307.2076,0.001,good,359.999,0.001
753,-78.3425,35.57534,307.2079,0.0006,good,359.9994,0.0006
754,-78.3426,35.57541,307.2079,0,good,360,0
755,-78.3427,35.57547,307.2076,0.0006,good,359.9994,0.0006
756,-78.3428,35.57554,307.2079,0.0006,good,359.9994,0.0006
757,-78.3429,35.57561,307.2076,0.0006,good,359.9994,0.0006
758,-78.343,35.57568,307.2079,0.0006,good,359.9994,0.0006
759,-78.3431,35.57574,307.2076,0.0006,good,359.9994,0.0006
760,-78.3432,35.57581,307.2079,0.0006,good,359.9994,0.0006
761,-78.3433,35.57588,307.2081,0.0004,good,359.9996,0.0004
762,-78.3435,35.57595,307.2076,0.001,good,359.999,0.001
763,-78.3436,35.57601,307.2079,0.0006,good,359.9994,0.0006
764,-78.3437,35.57608,307.2076,0.0006,good,359.9994,0.0006
765,-78.3438,35.57615,307.2079,0.0006,good,359.9994,0.0006
766,-78.3655,35.58955,307.2076,0.0006,good,359.9994,0.0006
767,-78.3656,35.58961,307.2079,0.0006,good,359.9994,0.0006
768,-78.3657,35.58968,307.2079,0,good,360,0
769,-78.3658,35.58975,307.2076,0.0006,good,359.9994,0.0006
770,-78.3659,35.58981,307.2081,0.001,good,359.999,0.001
771,-78.366,35.58988,307.2076,0.001,good,359.999,0.001
772,-78.3661,35.58995,307.2079,0.0006,good,359.9994,0.0006
773,-78.3662,35.59002,307.2076,0.0006,good,359.9994,0.0006
774,-78.3664,35.59008,307.2079,0.0006,good,359.9994,0.0006
775,-78.3665,35.59015,307.2076,0.0006,good,359.9994,0.0006
776,-78.3666,35.59022,307.2079,0.0006,good,359.9994,0.0006
777,-78.3667,35.59029,307.2079,0,good,360,0
778,-78.3668,35.59035,307.2076,0.0006,good,359.9994,0.0006
779,-78.3669,35.59042,307.2079,0.0006,good,359.9994,0.0006
780,-78.367,35.59049,307.2078,0.0001999999999,good,359.9998,0.0001999999999
781,-78.3671,35.59056,307.2079,0.0001999999999,good,359.9998,0.0001999999999
782,-78.3672,35.59062,307.2076,0.0006,good,359.9994,0.0006
783,-78.3673,35.59069,307.2079,0.0006,good,359.9994,0.0006
784,-78.3674,35.59076,307.2079,0,good,360,0
785,-78.3676,35.59082,307.2076,0.0006,good,359.9994,0.0006
786,-78.3677,35.59089,307.2079,0.0006,good,359.9994,0.0006
787,-78.3678,35.59096,307.2076,0.0006,good,359.9994,0.0006
788,-78.3679,35.59103,307.2079,0.0006,good,359.9994,0.0006
789,-78.368,35.59109,307.2078,0.0001999999999,good,359.9998,0.0001999999999
790,-78.3681,35.59116,307.2084,0.0012,good,359.9988,0.0012
791,-78.3682,35.59123,307.2087,0.0006000000001,good,359.9994,0.0006000000001
