Speed_mph,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
49.08,0.00074,0.44638,0.00074,12.4976,12.3644,18.4272,0.00074,0.00074,0.17074,0.00082,0.00082,0.9574000000000069,1.0254284999999754,1.104214299999967,0.9378427999999985,1.3236000000000558,1.3309428999999682,1.3150857000000542,0.7755286000000297,0.8819142999999485,1.160042800000042,16.035014299999943,1650,114350,48150,4250,102250,57850
51.55,0.00068,0.00074,0.44638,0.00074,12.4976,12.3644,0.00074,0.17074,0.00082,0.00082,3.19478,0.8396857000000182,1.3150857000000542,1.0254284999999754,1.104214299999967,0.9378427999999985,1.3236000000000558,0.7755286000000297,0.8819142999999485,1.160042800000042,16.035014299999943,0.08277139999995597,2150,114850,48650,3750,101750,57350
46.27,0.00074,0.44638,0.00074,0.00074,12.4976,12.3644,0.00074,0.17074,0.00082,0.00082,3.19478,1.1687286000000086,1.3150857000000542,1.104214299999967,1.0145285999999487,0.9378427999999985,1.3309428999999682,1.0217000000000098,0.8819142999999485,1.1419571000000133,16.035014299999943,3.1565857000000506,2000,114700,48500,3900,101900,57500
48.8,12.3644,18.4272,5.251,5.9178,16.6932,7.0992,11.01536,12.4976,0.00074,0.44638,0.00074,1.3236000000000558,1.3309428999999682,1.7235857000000578,0.9696857000000136,1.171928600000001,1.6799857000000884,1.2360141999999996,0.9378427999999985,1.104214299999967,0.9919286000000511,1.3150857000000542,4200,112350,46150,350,104250,59850
48.32,0.00074,0.00074,0.44638,0.00074,5.31424,12.4976,0.17074,0.04914,0.00082,3.19478,12.99404,0.5912571000000071,1.2740285999999514,1.3150857000000542,1.104214299999967,1.0145285999999487,0.9378427999999985,0.8819142999999485,1.0482999999999265,16.035014299999943,9.518728600000031,0.588957100000016,2450,115150,48950,3450,101450,57050
46.16,0.0002,18.4272,4.7934,10.5236,16.6932,7.0992,12.3644,12.4976,0.00074,0.44638,0.37686,1.2392427999999427,1.4865571000000273,1.7235857000000578,1.171928600000001,0.7365141999999878,1.6799857000000884,1.3309428999999682,0.9378427999999985,1.104214299999967,1.096671399999991,1.3150857000000542,4100,112250,46050,450,104350,59950
58.32,6e-05,0.17074,0.00074,0.37686,0.44638,0.00074,0.00082,0.00082,3.19478,12.99404,9.9242,0.6952142999999751,0.8819142999999485,0.9216570999999476,1.3150857000000542,1.096671399999991,1.104214299999967,1.160042800000042,16.035014299999943,0.08277139999995597,0.9395713999999771,1.9079571999999416,3100,115800,49600,2800,100800,56400
48.77,6e-05,0.17074,0.00074,0.00074,0.44638,0.00074,0.00082,3.19478,12.99404,7.2642,9.9242,0.9802571999999827,0.9189999999999827,0.8819142999999485,1.3150857000000542,1.303971400000023,1.104214299999967,16.035014299999943,14.684185700000057,0.5366428999999471,0.9597999999999729,3.9065714000000753,3400,116100,49900,2500,100500,56100
48.15,0.0,12.99404,9.1139,0.00082,0.00082,0.17074,9.9242,13.0524,14.9876,1.1754,9.6726,0.846685799999932,0.9395713999999771,0.08277139999995597,16.035014299999943,1.160042800000042,0.8819142999999485,3.9065714000000753,1.8961142000000564,-0.4251143000000184,-0.34681430000000546,-0.020228599999995822,5250,117950,51750,650,98650,54250
50.78,0.00076,0.00082,0.17074,0.00074,0.00074,0.44638,0.00082,9.1139,12.99404,9.9242,13.0524,0.9855714999999918,1.160042800000042,0.8819142999999485,0.7755286000000297,1.3150857000000542,0.9919286000000511,16.035014299999943,0.08277139999995597,0.9395713999999771,3.9065714000000753,3.6752857999999833,3700,116400,50200,2200,100200,55800
49.3,6e-05,0.00082,0.17074,0.00074,0.00074,0.44638,3.19478,12.99404,7.2642,9.9242,13.0524,16.035014299999943,13.567442899999946,0.9189999999999827,0.8819142999999485,1.3150857000000542,1.303971400000023,14.684185700000057,0.5366428999999471,0.9597999999999729,3.9065714000000753,1.59050000000002,3900,116600,50400,2000,100000,55600
47.66,0.00082,0.00082,0.17074,0.00074,0.00074,0.44638,3.19478,12.99404,7.2642,13.0524,14.9876,14.684185700000057,16.035014299999943,0.9802571999999827,0.8819142999999485,1.2740285999999514,1.3150857000000542,9.518728600000031,0.588957100000016,1.1399000000000115,3.9065714000000753,0.9438999999999851,3950,116650,50450,1950,99950,55550
54.94,6e-05,0.00082,0.00082,0.17074,0.00074,0.00074,3.19478,12.99404,9.9242,13.0524,14.9876,-6.032000000000039,16.035014299999943,1.160042800000042,0.8819142999999485,0.8396857000000182,1.3150857000000542,0.08277139999995597,0.9395713999999771,2.061928500000022,3.9065714000000753,-0.4251143000000184,4150,116850,50650,1750,99750,55350
54.69,3.7388,12.99404,3.19478,0.00082,0.00082,0.17074,9.9242,13.0524,14.9876,0.001,9.6726,0.8159142000000656,0.9395713999999771,0.08277139999995597,16.035014299999943,1.160042800000042,0.8819142999999485,2.061928500000022,3.9065714000000753,-0.4251143000000184,-0.4387143000000151,-0.020228599999995822,5150,117850,51650,750,98750,54350
49.98,12.99404,9.1139,1.357,0.00082,0.17074,0.00074,7.2642,9.9242,13.0524,14.9876,9.6726,0.5366428999999471,0.4328143000000182,16.035014299999943,13.567442899999946,0.9189999999999827,0.8819142999999485,0.9597999999999729,3.9065714000000753,1.59050000000002,-0.4251143000000184,-0.020228599999995822,4900,117600,51400,1000,99000,54600
49.79,0.0,3.19478,0.00082,0.17074,0.00074,0.00074,12.99404,7.2642,13.0524,14.9876,0.5514,0.08277139999995597,14.684185700000057,16.035014299999943,0.9802571999999827,0.8819142999999485,1.2740285999999514,0.588957100000016,1.1399000000000115,3.9065714000000753,0.9438999999999851,-0.4251143000000184,4450,117150,50950,1450,99450,55050
49.33,0.0,4.7934,10.5236,16.6932,7.0992,9.82754,18.4272,12.3644,12.4976,0.00074,0.44638,1.4865571000000273,1.7235857000000578,1.171928600000001,0.7365141999999878,1.6799857000000884,1.1397429000001011,1.251700000000028,1.3309428999999682,0.9378427999999985,1.104214299999967,1.096671399999991,3600,111750,45550,950,104850,60450
49.93,0.0002,5.9178,16.6932,7.0992,9.82754,6.14492,5.251,18.4272,12.3644,12.4976,0.00074,0.9696857000000136,1.171928600000001,1.0364999999999327,1.6799857000000884,1.2215999999999667,1.9548571999999922,1.7235857000000578,1.3309428999999682,1.3236000000000558,0.9378427999999985,1.104214299999967,3150,111300,45100,1400,105300,60900
50.86,0.001,16.6932,9.82754,6.14492,10.8488,11.7566,10.5236,4.7934,18.4272,12.3644,12.4976,0.5781000000000631,0.9431571000000076,1.6799857000000884,1.1397429000001011,1.9548571999999922,1.6591571999999815,1.171928600000001,1.7235857000000578,1.6237714000000096,1.3309428999999682,0.9378427999999985,2500,110650,44450,2050,105950,61550
49.53,0.0006,16.6932,9.82754,6.14492,10.8488,11.7566,10.5236,5.9178,11.9274,18.4272,11.01536,0.027714299999956893,1.6799857000000884,1.5474285999999893,0.9727000000000317,1.9548571999999922,6.448257099999978,1.171928600000001,1.5450285999999096,1.7235857000000578,1.3309428999999682,0.9378427999999985,2350,110500,44300,2200,106100,61700
45.73,0.0006,16.6932,9.82754,6.14492,10.8488,11.7566,10.5236,4.7934,11.9274,18.4272,11.01536,0.33960000000001855,1.6799857000000884,1.6065999999999576,0.9727000000000317,1.9548571999999922,3.3636999999999944,1.171928600000001,1.7235857000000578,1.7044429000000036,1.3309428999999682,0.9378427999999985,2400,110550,44350,2150,106050,61650
47.11,0.00064,6.14492,10.8488,11.7566,3.9934,5.9542,9.82754,7.0992,16.6932,5.9178,5.251,0.8878143000000591,1.7590713999999252,1.9548571999999922,6.631114299999922,1.2246714000000338,1.2101715000000013,1.5474285999999893,1.6799857000000884,1.171928600000001,1.0222142000000076,1.7235857000000578,1200,109350,43150,3350,107250,62850
49.94,0.0,10.8488,11.7566,4.6242,5.7286,12.5984,6.14492,9.82754,16.6932,10.5236,5.9178,-0.194385699999998,1.9548571999999922,6.448257099999978,6.631114299999922,0.7465286000000333,1.2348713999999745,0.9727000000000317,1.6065999999999576,1.6799857000000884,1.171928600000001,1.5450285999999096,850,109000,42800,3700,107600,63200
49.46,3.9206,10.8488,11.7566,3.9934,5.9542,12.5984,6.14492,9.82754,16.6932,10.5236,5.9178,1.2629285000000436,1.9548571999999922,6.631114299999922,3.4216142999999875,1.072499999999991,1.2348713999999745,0.9727000000000317,1.5474285999999893,1.6799857000000884,1.171928600000001,1.2092000000000098,750,108900,42700,3800,107700,63300
47.76,0.0002,10.8488,11.7566,3.9934,5.9542,12.5984,6.14492,9.82754,7.0992,16.6932,5.9178,1.7590713999999252,1.9548571999999922,6.631114299999922,1.2246714000000338,1.2101715000000013,1.2348713999999745,1.2629285000000436,1.5474285999999893,1.6799857000000884,1.171928600000001,1.0222142000000076,700,108850,42650,3850,107750,63350
48.67,3.105,11.7566,3.9934,5.9542,12.5984,12.1686,10.8488,6.14492,9.82754,7.0992,16.6932,-4.651085699999953,6.631114299999922,1.2246714000000338,1.2348713999999745,1.0471857,0.5644714000000022,1.7738143000000264,1.9548571999999922,1.2215999999999667,1.6799857000000884,1.0364999999999327,100,108250,42050,4450,108350,63950
50.4,11.7566,4.6242,0.3062,5.9542,12.5984,12.1686,10.8488,6.0374,9.82754,7.0992,16.6932,-1.7873286000000235,6.631114299999922,1.0787285999999767,1.2348713999999745,0.9929857000000766,0.4389429000000291,1.7728856999999607,1.9548571999999922,1.1397429000001011,1.6799857000000884,0.7365141999999878,50,108200,42000,4500,108400,64000
50.22,0.0006,4.6242,5.7286,12.5984,9.8898,12.1686,11.7566,6.0374,6.14492,9.82754,16.6932,0.5039285000000291,6.631114299999922,0.8968999999999596,1.2348713999999745,0.906785799999966,0.4213713999999982,1.7728856999999607,1.9548571999999922,1.1397429000001011,1.6799857000000884,0.6195000000000164,0,108150,41950,0,108450,64050
48.24,0.0,4.6242,5.7286,12.5984,9.8898,12.1686,11.7566,10.8488,6.14492,9.82754,16.6932,0.3876000000000204,6.631114299999922,0.7901714000000766,1.2348713999999745,0.770957199999998,0.6462285000000065,1.6591571999999815,1.9548571999999922,1.1397429000001011,1.6799857000000884,0.9431571000000076,0,108100,41900,0,108500,64100
49.3,0.8652,4.6242,5.7286,12.5984,9.8898,12.1686,11.7566,10.8488,6.14492,9.82754,16.6932,6.448257099999978,6.631114299999922,0.7465286000000333,1.2348713999999745,0.6526857000000064,1.2354143000000022,3.3636999999999944,1.9548571999999922,0.9727000000000317,1.6065999999999576,1.6799857000000884,5300,108000,41800,100,108600,64200
49.98,0.0,3.9934,5.9542,12.5984,12.1686,3.04356,11.7566,10.8488,6.14492,9.82754,7.0992,1.2232714000000442,1.2246714000000338,1.2348713999999745,1.0471857,0.5644714000000022,1.9584429000000227,6.631114299999922,1.7738143000000264,1.9548571999999922,1.2215999999999667,1.6799857000000884,5050,107750,41550,350,108850,64450
46.81,0.0,3.9934,5.9542,12.5984,12.1686,3.04356,11.7566,10.8488,6.14492,9.82754,7.0992,1.2232714000000442,1.2246714000000338,1.2348713999999745,1.0471857,0.5644714000000022,1.9584429000000227,6.631114299999922,1.7738143000000264,1.9548571999999922,1.2215999999999667,1.6799857000000884,5050,107750,41550,350,108850,64450
50.08,0.0006,5.9542,12.5984,9.8898,12.1686,3.04356,3.9934,11.7566,10.8488,6.14492,9.82754,0.6517999999999802,1.072499999999991,1.2348713999999745,0.6041427999999769,1.9584429000000227,1.6575286000000915,6.25385719999997,6.631114299999922,1.9548571999999922,0.9727000000000317,1.5474285999999893,4700,107400,41200,700,109200,64800
54.59,0.00074,11.8364,8.6222,5.077,3.8408,4.1756,12.7264,6.24276,3.86676,1.96988,6.73888,-0.1628857999999127,0.016971499999954176,1.1026570999999876,1.6985999999999422,0.5479857000000266,0.6424428999999918,0.45785719999992125,0.557785699999954,0.021428600000035658,0.6282427999999527,0.7924428000000034,7500,97900,31700,1150,118700,74300
55.2,0.00058,12.7264,11.8364,8.6222,5.077,3.8408,6.24276,3.86676,1.96988,6.73888,13.48258,-0.031100000000037653,0.45785719999992125,0.016971499999954176,1.1026570999999876,1.6985999999999422,0.5479857000000266,0.557785699999954,0.021428600000035658,0.6282427999999527,0.7924428000000034,0.7771571000000677,8000,98400,32200,650,118200,73800
53.48,0.00058,12.7264,11.8364,8.9202,5.077,2.3248,6.24276,3.86676,2.29234,6.73888,13.48258,0.3048000000000002,0.45785719999992125,0.016971499999954176,0.44975720000002184,1.6985999999999422,0.7655285999999251,0.557785699999954,0.021428600000035658,0.7741856999999754,0.7924428000000034,0.8502142999999478,8100,98500,32300,550,118100,73700
53.34,0.0008,8.9202,5.077,2.3248,4.1756,4.7418,11.8364,12.7264,6.24276,3.86676,2.29234,-0.5779427999999598,0.44975720000002184,1.6985999999999422,0.7655285999999251,0.5879286000000548,0.7618429000000333,0.2932285999999067,0.45785719999992125,0.557785699999954,0.021428600000035658,0.7741856999999754,7100,97500,31300,1550,119100,74700
48.75,5.7286,12.5984,9.8898,12.1686,3.04356,1.37004,0.3062,4.6242,11.7566,6.0374,6.14492,0.5087714000000005,1.2348713999999745,0.906785799999966,0.4213713999999982,1.9584429000000227,1.180228599999964,1.0787285999999767,6.631114299999922,1.7728856999999607,1.9548571999999922,1.1397429000001011,4450,107150,40950,950,109450,65050
52.13,2.96776,6.24276,12.7264,11.8364,8.9202,5.077,3.86676,2.29234,6.73888,13.48258,2.79682,-0.8653000000000475,0.557785699999954,0.45785719999992125,0.2932285999999067,0.04917139999997744,1.6985999999999422,0.09292849999997088,0.7924428000000034,0.7682286000000431,0.8502142999999478,0.49595720000002075,0,99050,32850,0,117550,73150
56.08,0.00098,6.24276,12.7264,12.11498,8.9202,8.6222,0.00098,2.29234,6.73888,13.48258,2.79682,-0.7020856999999978,0.557785699999954,0.45785719999992125,0.39232860000004166,-0.13652860000001965,1.6985999999999422,0.180614300000002,0.7924428000000034,0.5383428999999751,0.8502142999999478,0.4237142000000631,100,99150,32950,3550,117450,73050
54.28,0.0004,5.077,2.3248,4.1756,4.7418,7.0132,8.9202,11.8364,12.7264,6.24276,3.86676,0.44975720000002184,1.6985999999999422,0.7655285999999251,0.5879286000000548,0.7618429000000333,1.3070428999999422,0.04917139999997744,0.2932285999999067,0.45785719999992125,0.557785699999954,0.021428600000035658,6600,97000,30800,2050,119600,75200
52.72,0.00072,3.86676,12.7264,12.11498,8.9202,8.6222,0.00098,6.73888,13.48258,0.0008,2.79682,-0.19000000000005457,0.04594280000003437,0.557785699999954,0.45785719999992125,-0.03510000000005675,1.5016572000000679,0.3147000000000162,0.7924428000000034,0.6128285999999434,0.8502142999999478,0.1811429000000544,250,99300,33100,3400,117300,72900
52.64,0.0006,2.3248,3.8408,4.7418,1.3586,7.0132,8.6222,8.9202,12.11498,12.7264,3.86676,1.6985999999999422,1.5623571999999513,0.4303714000000127,0.6879142999999885,1.3070428999999422,1.1526428999999325,1.5120570999999927,-0.13652860000001965,0.39232860000004166,0.557785699999954,0.5087999999999511,6300,96700,30500,2350,119900,75500
55.94,0.00098,0.00098,6.24276,12.7264,12.11498,8.9202,2.29234,6.73888,13.48258,2.79682,0.00076,0.180614300000002,0.14229999999997744,0.557785699999954,0.45785719999992125,0.39232860000004166,-0.13652860000001965,0.7924428000000034,0.5383428999999751,0.8502142999999478,0.4237142000000631,0.0926571000001104,600,99650,33450,3050,116950,72550
54.88,0.00098,0.00098,6.24276,12.7264,12.11498,8.9202,2.29234,6.73888,13.48258,2.79682,0.00076,0.20427150000000438,0.180614300000002,0.557785699999954,0.45785719999992125,0.39232860000004166,-0.13652860000001965,0.7924428000000034,0.4278857000000471,0.8502142999999478,0.3416428000000451,0.0926571000001104,650,99700,33500,3000,116900,72500
52.06,0.00098,0.00098,6.24276,12.7264,12.11498,8.9202,2.29234,6.73888,13.48258,2.79682,0.00076,0.20427150000000438,0.180614300000002,0.557785699999954,0.45785719999992125,0.39232860000004166,-0.13652860000001965,0.7924428000000034,0.4278857000000471,0.8502142999999478,0.3416428000000451,0.0926571000001104,650,99700,33500,3000,116900,72500
53.11,0.0006,2.3248,4.1756,4.7418,7.0132,3.4022,8.6222,8.9202,11.8364,12.7264,6.24276,1.0161714000000757,0.8893143000000236,0.5384856999999101,0.6879142999999885,1.3070428999999422,0.7265570999999227,1.6985999999999422,-0.08621430000005148,0.39232860000004166,0.45785719999992125,0.557785699999954,6150,96550,30350,2500,120050,75650
50.58,3.3994,9.8898,12.1686,3.04356,1.37004,0.00074,12.5984,5.7286,4.6242,11.7566,10.8488,0.906785799999966,0.770957199999998,0.6462285000000065,1.9584429000000227,1.0997142999999596,-0.07722860000001219,1.2348713999999745,0.8968999999999596,6.631114299999922,1.6591571999999815,1.9548571999999922,3900,106600,40400,1500,110000,65600
53.77,0.0004,3.8408,4.1756,4.7418,7.0132,3.4022,5.077,8.9202,11.8364,12.7264,6.24276,0.7655285999999251,0.6622427999999445,0.6358285000000024,0.9617143000000397,1.3070428999999422,0.6701856999999336,1.6985999999999422,0.44975720000002184,0.016971499999954176,0.45785719999992125,0.557785699999954,6050,96450,30250,2600,120150,75750
49.17,0.0002,9.8898,12.1686,3.04356,1.37004,0.00074,12.5984,5.7286,4.6242,11.7566,10.8488,0.770957199999998,0.6722713999999996,0.9636715000000322,1.9584429000000227,0.9892856999999822,-0.2100285999999869,1.2348713999999745,0.7901714000000766,6.631114299999922,1.475957200000039,1.9548571999999922,3850,106550,40350,1550,110050,65650
50.68,0.0004,9.8898,12.1686,3.04356,1.37004,0.00074,12.5984,5.7286,3.9934,11.7566,10.8488,0.6414856999999756,0.6041427999999769,1.9584429000000227,1.6575286000000915,0.6314714000000095,-0.4701141999998981,1.2348713999999745,0.8809285000000955,6.25385719999997,6.631114299999922,1.9548571999999922,3700,106400,40200,1700,110200,65800
55.46,0.2806,3.8408,4.1756,4.7418,7.0132,3.4022,5.077,8.6222,8.9202,12.11498,12.7264,0.3126285000000735,0.4272713999999951,0.6736713999999893,1.3070428999999422,1.2297428000000536,0.5673143000000209,1.6985999999999422,1.5016572000000679,-0.03510000000005675,0.45785719999992125,0.557785699999954,5850,96250,30050,2800,120350,75950
47.68,0.3876,12.1686,0.76588,3.04356,1.37004,0.00074,12.5984,5.9542,3.9934,11.7566,10.8488,0.5806857000000036,0.5895285999999942,1.9584429000000227,1.2323571999999103,0.2779999999999063,-0.6356715000000577,1.2348713999999745,1.2101715000000013,1.2246714000000338,6.631114299999922,1.9548571999999922,3600,106300,40100,1800,110300,65900
48.34,0.3876,12.1686,0.76588,3.04356,1.37004,0.00074,12.5984,5.9542,3.9934,11.7566,10.8488,0.5806857000000036,0.5895285999999942,1.9584429000000227,1.2323571999999103,0.2779999999999063,-0.6356715000000577,1.2348713999999745,1.2101715000000013,1.2246714000000338,6.631114299999922,1.9548571999999922,3600,106300,40100,1800,110300,65900
55.14,0.0004,3.8408,4.7418,1.3586,7.0132,3.4022,2.3248,8.6222,8.9202,12.11498,12.7264,0.1992857999999842,0.4668858,0.6879142999999885,1.3070428999999422,1.0083429000000024,0.9439571999999998,1.5623571999999513,1.6985999999999422,-0.13652860000001965,0.39232860000004166,0.45785719999992125,5750,96150,29950,2900,120450,76050
55.87,0.00018,6.73888,2.29234,3.86676,6.24276,12.7264,13.48258,2.79682,0.00076,2.66086,0.00074,0.37052859999994325,0.7924428000000034,0.7314857999999731,0.021428600000035658,0.557785699999954,0.45785719999992125,0.8502142999999478,0.6075571000000082,0.0926571000001104,0.10678570000004584,0.03841429999999946,1450,100500,34300,2200,116100,71700
53.4,0.0006,3.8408,4.7418,7.0132,3.3792,3.4022,2.3248,8.6222,8.9202,12.11498,12.7264,0.17654290000007222,0.5292143000000351,0.6879142999999885,1.3070428999999422,0.846457100000066,1.0737570999999662,1.16568570000004,1.6985999999999422,-0.13652860000001965,0.39232860000004166,0.45785719999992125,5700,96100,29900,2950,120500,76100
56.31,0.0,6.73888,2.29234,0.00098,6.24276,12.7264,13.48258,2.79682,0.00076,2.66086,0.00074,0.4278857000000471,0.5383428999999751,0.7924428000000034,0.180614300000002,0.557785699999954,0.45785719999992125,0.8502142999999478,0.3416428000000451,0.0926571000001104,0.10678570000004584,-0.04349999999999454,1650,100700,34500,2000,115900,71500
54.9,0.0006,4.1756,4.7418,7.0132,3.4022,1.00672,2.3248,8.6222,8.9202,11.8364,12.7264,0.16494279999994887,0.5384856999999101,0.6879142999999885,1.3070428999999422,0.7265570999999227,1.160528500000055,1.0161714000000757,1.6985999999999422,-0.08621430000005148,0.39232860000004166,0.45785719999992125,5650,96050,29850,3000,120550,76150
49.19,8.3256,12.1686,3.04356,1.37004,0.00074,0.00074,9.8898,12.5984,5.7286,4.6242,11.7566,0.4213713999999982,0.9636715000000322,1.9584429000000227,0.9892856999999822,-0.2100285999999869,-0.6816571999999042,0.770957199999998,1.2348713999999745,0.7901714000000766,6.631114299999922,1.475957200000039,3350,106050,39850,2050,110550,66150
50.27,0.001,12.1686,3.04356,1.37004,0.00074,0.00074,9.8898,12.5984,5.7286,3.9934,11.7566,-0.22271430000000692,1.9584429000000227,1.6575286000000915,0.6314714000000095,-0.4701141999998981,-0.6482857000000877,0.6414856999999756,1.2348713999999745,0.8809285000000955,6.25385719999997,6.631114299999922,3200,105900,39700,2200,110700,66300
51.43,7.33326,0.76588,3.04356,1.37004,0.00074,0.00074,12.1686,12.5984,5.9542,3.9934,11.7566,-0.6496999999999389,1.9584429000000227,1.2323571999999103,0.2779999999999063,-0.6356715000000577,-0.5298428999999487,0.5895285999999942,1.2348713999999745,1.2101715000000013,1.2246714000000338,6.631114299999922,3100,105800,39600,2300,110800,66400
53.2,0.0008,13.48258,6.73888,1.96988,3.86676,6.24276,2.79682,1.68072,2.66086,0.00074,0.00074,0.8502142999999478,0.7771571000000677,0.7924428000000034,0.6282427999999527,0.021428600000035658,0.557785699999954,0.7715142999999216,0.0829714999999851,0.10678570000004584,0.06569999999999254,-0.31078580000007605,1900,100950,34750,1750,115650,71250
50.3,0.0,3.04356,0.00078,1.37004,0.00074,0.00074,12.1686,12.5984,5.9542,3.9934,11.7566,-0.43328570000005584,1.9584429000000227,1.196628500000088,0.0831286000000091,-0.6816571999999042,-0.4395286000000169,0.5644714000000022,1.0471857,1.2348713999999745,1.2246714000000338,6.631114299999922,3000,105700,39500,2400,110900,66500
55.9,0.00076,2.79682,13.48258,6.73888,2.29234,0.00098,0.91524,2.66086,0.00074,0.00074,0.00074,-0.18237139999996543,0.3416428000000451,0.8502142999999478,0.4278857000000471,0.7924428000000034,0.20427150000000438,0.0926571000001104,0.10678570000004584,-0.09727139999995416,-0.5298428999999487,-0.6356715000000577,2700,101750,35550,950,114850,70450
56.37,0.0,2.66086,0.00076,2.79682,13.48258,6.73888,0.00074,0.00074,0.00074,1.37004,0.00078,-0.00807139999994888,0.10678570000004584,0.0926571000001104,0.42907149999996363,0.8502142999999478,0.6775429000000486,-0.037742900000012014,-0.4395286000000169,-0.6816571999999042,0.0831286000000091,1.196628500000088,3600,102650,36450,50,113950,69550
56.77,0.00074,0.00074,0.00074,2.66086,0.00076,2.79682,0.00074,1.06174,1.37004,3.04356,12.1686,-0.7001285000000053,-0.3851000000000795,0.03841429999999946,0.10678570000004584,0.0926571000001104,0.49595720000002075,-0.6816571999999042,0.016828600000053484,1.180228599999964,1.9584429000000227,0.4213713999999982,900,103600,37400,4500,113000,68600
52.73,0.0,0.00074,0.00074,0.00074,2.66086,0.00076,0.00074,1.37004,3.04356,12.1686,9.8898,-0.7088143000000855,-0.6816571999999042,-0.3454285999999911,0.03841429999999946,0.10678570000004584,0.0926571000001104,-0.07722860000001219,1.0997142999999596,1.9584429000000227,0.6462285000000065,0.770957199999998,1350,104050,37850,4050,112550,68150
60.13,0.00076,2.79682,0.0008,13.48258,6.73888,0.00098,2.66086,0.00074,0.00074,0.00074,0.00074,-0.005542800000057468,0.056242799999949966,0.8502142999999478,0.6871286000000509,0.7924428000000034,0.4875000000000682,0.0926571000001104,0.10678570000004584,-0.25844279999989794,-0.6760571999999456,-0.3996571000000131,2850,101900,35700,800,114700,70300
56.07,2.66086,0.91524,2.79682,13.48258,6.73888,2.29234,0.00074,0.00074,0.00074,0.00074,1.37004,-0.010828599999967992,0.0926571000001104,0.22847149999995509,0.8502142999999478,0.5192284999999401,0.7924428000000034,0.10678570000004584,-0.11085720000005495,-0.6050142000000278,-0.5278571000000056,0.4517428999999993,3250,102300,36100,400,114300,69900
55.71,0.0,0.00074,2.66086,2.79682,0.0008,13.48258,0.00074,0.00074,0.00074,1.37004,3.04356,-0.14407140000002983,0.10678570000004584,0.0926571000001104,0.056242799999949966,0.8502142999999478,0.6871286000000509,-0.25844279999989794,-0.6760571999999456,-0.3996571000000131,0.7495714000000362,1.9584429000000227,200,102900,36700,5200,113700,69300
55.69,0.0,0.00074,2.66086,2.79682,0.0008,13.48258,0.00074,0.00074,0.00074,1.37004,3.04356,-0.25844279999989794,0.10678570000004584,0.0926571000001104,-0.005542800000057468,0.8502142999999478,0.7771571000000677,-0.31078580000007605,-0.6816571999999042,-0.3061142999999902,0.8730143000000226,1.9584429000000227,250,102950,36750,5150,113650,69250
54.41,0.0,1.37004,0.00074,0.00074,0.00074,2.66086,3.04356,0.76588,12.1686,12.5984,5.9542,0.2779999999999063,0.18394279999995433,-0.6850428999999849,-0.4969571999999971,-0.04349999999999454,0.10678570000004584,1.2323571999999103,1.9584429000000227,0.5895285999999942,1.1365427999999156,1.2348713999999745,2050,104750,38550,3350,111850,67450
58.73,0.0,2.66086,0.91524,2.79682,13.48258,6.73888,0.00074,0.00074,0.00074,1.37004,3.04356,-0.09727139999995416,0.10678570000004584,0.0926571000001104,0.22847149999995509,0.8502142999999478,0.5192284999999401,-0.11085720000005495,-0.6050142000000278,-0.5278571000000056,0.4517428999999993,1.3453428000000258,100,102800,36600,5300,113800,69400
53.98,0.0,4.1756,4.7418,7.0132,3.4022,1.00672,3.8408,5.077,8.6222,8.9202,12.11498,0.4272713999999951,0.6736713999999893,1.3070428999999422,1.2297428000000536,0.5673143000000209,1.379000000000019,0.31392859999994016,1.6985999999999422,1.5016572000000679,-0.03510000000005675,0.45785719999992125,5350,95750,29550,3300,120850,76450
0.0,0.00074,0.00092,11.59782,13.02022,13.1112,1.1462,2.44656,0.0009,0.0009,0.0009,0.0009,0.922885699999938,0.9560857000000169,0.9783856999999898,1.299285800000007,1.4601286000000755,0.6909286000000066,0.9366285999999491,0.9709570999999642,0.9793856999999662,0.8919857000000775,0.9515572000000247,4650,16000,7500,10350,200600,50200
0.02,0.0,0.00092,6.09194,13.02022,13.1112,1.1462,2.44656,0.0009,0.0009,0.0009,0.0009,0.9366285999999491,0.9560857000000169,0.8697285000000647,1.299285800000007,1.4601286000000755,0.6909286000000066,0.9165857000000415,0.9709570999999642,0.9793856999999662,0.9212284999999838,0.9515572000000247,4700,16050,7550,10300,200550,50150
