Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_FOL_500ft_ft,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
48.06,436.9285571,0.8267571999999745,0.8027858000000379,1.0132143000000156,0.9366713999999661,0.2833713999999645,1.736099999999965,4.070157199999983,1.0686857000000032,0.49344279999996843,0.8281999999999812,0.6763571000000184,0.0004,0.3678,2.0702,7.388,14.6794,14.6376,5.19,9.2752,13.9544,4.858,0.001,0.8027858000000379,2.0702,7.388,14.6794,14.6376,5.19,9.2752,13.9544,4.858,0.001,0,1,0,POINT (-78.957866 36.024978),-78.9578,36.025,0,0,0,6681,382950,2750,193100,20900,600,23500,31250
46.51,438.8911143,0.7498999999999683,0.8866285000000289,1.0132143000000156,0.43095710000000054,1.736099999999965,1.6343286000000035,1.16640000000001,4.070157199999983,0.4256429000000139,0.6940428000000338,0.8281999999999812,0.3678,2.0702,4.428,7.388,14.6794,14.6376,5.19,2.9938,9.2752,13.9544,4.858,0.8866285000000289,4.428,7.388,14.6794,14.6376,5.19,2.9938,9.2752,13.9544,4.858,0,1,0,POINT (-78.95813999999999 36.025455),-78.9581,36.02549,0,0,0,6676,383200,2500,192850,20650,850,23750,31500
49.88,442.2716286,0.8478142999999818,1.0132143000000156,0.5250000000000341,1.592185699999959,1.736099999999965,0.7791143000000034,0.7879143000000113,1.1969856999999706,4.070157199999983,0.4256429000000139,0.7441714999999931,0.0006,3.0148,7.388,14.6794,14.6376,10.2942,0.3678,5.19,9.2752,13.9544,5.3902,1.0132143000000156,7.388,14.6794,14.6376,10.2942,0.3678,5.19,9.2752,13.9544,5.3902,0,1,0,POINT (-78.95872 36.026428),-78.9587,36.02639,0,0,0,6667,383650,2050,192400,20200,1300,24200,31950
47.58,445.6132571,0.9366713999999661,0.9019286000000193,0.9512143000000037,1.736099999999965,0.8324142999999822,1.7377427999999782,1.0132143000000156,0.8027858000000379,4.070157199999983,1.6153143000000227,0.49344279999996843,0.0002,7.388,14.6794,14.6376,10.2942,9.28568,2.0702,0.3678,5.19,9.2752,13.9544,0.9019286000000193,14.6794,14.6376,10.2942,9.28568,2.0702,0.3678,5.19,9.2752,13.9544,0,1,0,POINT (-78.95909399999998 36.027046),-78.9591,36.02709,0,0,0,6660,384000,1700,192050,19850,1650,24550,32300
47.87,445.6132571,0.9366713999999661,0.9019286000000193,0.9512143000000037,1.736099999999965,0.8324142999999822,1.7377427999999782,1.0132143000000156,0.8027858000000379,4.070157199999983,1.6153143000000227,0.49344279999996843,0.0002,7.388,14.6794,14.6376,10.2942,9.28568,2.0702,0.3678,5.19,9.2752,13.9544,0.9019286000000193,14.6794,14.6376,10.2942,9.28568,2.0702,0.3678,5.19,9.2752,13.9544,0,1,0,POINT (-78.95914699999999 36.027099),-78.9591,36.02709,0,0,0,6660,384000,1700,192050,19850,1650,24550,32300
5.92,475.7037429,1.518814299999974,1.2887857000000054,1.238042900000039,1.001100000000008,0.6469857000000161,0.7327856999999653,1.6191858000000252,0.6778714999999806,1.3278429000000074,1.2223427999999785,1.7183713999999668,6e-05,9.60296,6.17422,4.6482,0.0006,1.2506,14.8648,11.39358,13.57834,0.0009,5.16008,1.2887857000000054,6.17422,4.6482,0.0006,1.2506,14.8648,11.39358,13.57834,0.0009,5.16008,0,1,0,POINT (-78.972743 36.026996000000004),-78.9728,36.02692,0,0,0,6541,389950,6100,186100,13900,1000,30500,38250
54.36,485.2700429,1.1725000000000136,1.0624284999999531,0.6469857000000161,0.7327856999999653,0.7114428999999518,0.6705143000000362,1.238042900000039,1.6191858000000252,1.3905000000000314,0.6778714999999806,1.3278429000000074,6.17422,4.6482,0.0006,1.2506,0.7414,0.916,3.96988,9.60296,14.8648,11.39358,13.57834,1.0624284999999531,0.0006,1.2506,0.7414,0.916,3.96988,9.60296,14.8648,11.39358,13.57834,0,1,0,POINT (-78.975245 36.02702699999998),-78.9753,36.02697,0,0,0,6522,390900,5150,185150,12950,1950,31450,39200
53.07,489.6544,0.410585699999956,0.6469857000000161,0.7327856999999653,0.674514199999976,0.682157200000006,0.5971857000000114,0.942100000000039,1.238042900000039,1.1682286000000204,1.6191858000000252,0.6778714999999806,0.0006,1.2506,0.0006,0.7414,0.916,0.0008,4.6482,6.17422,9.60296,14.8648,11.39358,0.6469857000000161,0.0006,0.7414,0.916,0.0008,4.6482,6.17422,9.60296,14.8648,11.39358,0,1,0,POINT (-78.977076 36.02726700000001),-78.9771,36.02728,0,0,0,6509,391550,4500,184500,12300,2600,32100,39850
48.44,472.3447429,0.6778714999999806,0.6654284999999618,1.6191858000000252,1.1760856999999874,1.238042900000039,0.5584999999999809,1.3278429000000074,1.1626428000000146,1.2223427999999785,1.7183713999999668,0.940785700000049,0.00072,14.8648,3.36612,9.60296,6.17422,0.1532,13.57834,6.92622,0.0009,8.8789,16.09134,0.6654284999999618,3.36612,9.60296,6.17422,0.1532,13.57834,6.92622,0.0009,8.8789,16.09134,0,1,0,POINT (-78.970881 36.02733200000001),-78.9709,36.02726,0,0,0,6555,389250,6800,186800,14600,300,29800,37550
0.02,399.2818429,0.14052860000003875,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.755299999999977,0.8520286000000397,0.5230713999999921,0.2093714000000091,0.0006,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.6092,0.0108,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.6092,0.0108,0.001,0,1,0,POINT (-78.90738899999998 35.997596),-78.9074,35.99757,0,0,0,7143,359850,600,216200,44000,500,400,8150
0.01,399.2818429,0.14052860000003875,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.755299999999977,0.8520286000000397,0.5230713999999921,0.2093714000000091,0.0006,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.6092,0.0108,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.6092,0.0108,0.001,0,1,0,POINT (-78.90738199999998 35.997596),-78.9074,35.99757,0,0,0,7143,359850,600,216200,44000,500,400,8150
0.22,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90747299999998 35.997596),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907496 35.997596),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907496 35.99760799999999),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.01,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90744299999999 35.997615),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.01,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90746599999999 35.997615),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907512 35.997627),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907519 35.997627),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.03,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90747299999998 35.99763099999999),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.01,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907496 35.997638),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907504 35.997638),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907519 35.997638),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.02,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90754999999999 35.997638),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.01,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907512 35.997638),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90746599999999 35.997645999999996),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90754999999999 35.997645999999996),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907573 35.99765699999999),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3251,0.11119999999999663,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7257571999999755,0.8520286000000397,0.5323000000000206,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90754199999999 35.997669),-78.9075,35.99763,0,0,0,7142,359900,550,216150,43950,550,450,8200
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90758 35.997669),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907595 35.997669),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90754999999999 35.997669),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90758 35.99767599999999),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90762599999998 35.99767599999999),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
1.13,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907595 35.99767599999999),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907573 35.99768799999999),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.01,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907595 35.997694999999986),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907573 35.99770699999999),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907634 35.997718),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907641 35.997718),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907657 35.997718),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90767199999999 35.997737),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.01,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90767199999999 35.997749),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.3930429,0.1097428999999579,0.33887140000001637,0.347271400000011,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.7037000000000262,0.8520286000000397,0.615099999999984,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.33887140000001637,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907679 35.997768),-78.9076,35.99769,0,0,0,7141,359950,500,216100,43900,600,500,8250
0.0,399.4348429,0.08751419999998689,0.347271400000011,0.34007139999999936,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.6850142999999775,0.8520286000000397,0.7023285999999871,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.347271400000011,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.90774 35.997768),-78.9078,35.99775,0,0,0,7140,360000,450,216050,43850,650,550,8300
0.02,399.4348429,0.08751419999998689,0.347271400000011,0.34007139999999936,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.6850142999999775,0.8520286000000397,0.7023285999999871,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.347271400000011,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907725 35.997775999999995),-78.9078,35.99775,0,0,0,7140,360000,450,216050,43850,650,550,8300
0.01,399.4348429,0.08751419999998689,0.347271400000011,0.34007139999999936,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,0.6850142999999775,0.8520286000000397,0.7023285999999871,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0.347271400000011,3.4002,4.3874,12.0578,5.9192,0.0012,0.9358,0.001,0.6092,0.001,0,1,0,POINT (-78.907809 35.997806),-78.9078,35.99775,0,0,0,7140,360000,450,216050,43850,650,550,8300
0.0,399.4805571,0.10888570000003028,0.347271400000011,0.30754280000002154,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,2.938600000000008,0.8520286000000397,0.737357099999997,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.2308,0.9358,0.6092,0.001,0.347271400000011,3.4002,4.3874,12.0578,5.9192,0.0012,0.2308,0.9358,0.6092,0.001,0,1,0,POINT (-78.90787 35.997848),-78.9079,35.99782,0,0,0,7139,360050,400,216000,43800,700,600,8350
0.0,399.4805571,0.10888570000003028,0.347271400000011,0.30754280000002154,1.824700000000007,2.2609143000000245,0.9385714000000007,4.8532142999999905,2.938600000000008,0.8520286000000397,0.737357099999997,0.2093714000000091,0.0,0.0006,3.4002,4.3874,12.0578,5.9192,0.0012,0.2308,0.9358,0.6092,0.001,0.347271400000011,3.4002,4.3874,12.0578,5.9192,0.0012,0.2308,0.9358,0.6092,0.001,0,1,0,POINT (-78.90787 35.997856),-78.9079,35.99782,0,0,0,7139,360050,400,216000,43800,700,600,8350
