Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_FOL_2500ft_ft,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Carolinian,Crescent,Piedmont
56.87,621.2015857,-0.002487286000000495,0.0014102850000006128,-0.0025395719999994526,0.002208572000000686,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,-0.005574428999999555,0.013199999999999363,4.33408,7.59246,12.03954,15.05922,21.84038,13.39552,2.34606,0.0008,2.28364,0.0014102850000006128,12.03954,15.05922,21.84038,13.39552,2.34606,0.0008,2.28364,,,,POINT (-79.304316 36.09753),-79.3042,36.09747,0,0,0,3859,524050,900,52000,43500,3100,164600,14200,1,0,0
27.94,662.2435571,0.0002701430000001892,0.0707904289999999,0.004531143000000384,0.00878242900000032,0.007392141999999922,0.025029856999999538,0.07140328599999975,-0.0009505720000004204,0.005115714999999454,0.1914,7.399,6.3298,5.7044,1.9146,3.3042,14.4376,10.541,8.27262,0.0707904289999999,6.3298,5.7044,1.9146,3.3042,14.4376,10.541,8.27262,,,,POINT (-79.436839 36.096137000000006),-79.4368,36.09617,0,1,0,2795,577250,0,138150,88400,0,1200,9700,1,0,0
29.24,662.2924,0.0008542860000000018,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.025029856999999538,0.07140328599999975,0.0026267140000004476,0.005115714999999454,0.0006,7.399,6.3298,5.7044,1.9146,3.3042,14.4376,10.541,8.27262,0.0707904289999999,6.3298,5.7044,1.9146,3.3042,14.4376,10.541,8.27262,,,,POINT (-79.437045 36.09637800000001),-79.437,36.09635,0,0,0,2793,577350,850,138050,88300,100,1300,9800,1,0,0
31.77,663.4621857,0.013095856999999569,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.011697856999999203,0.07140328599999975,0.0026267140000004476,0.005115714999999454,0.0006,7.399,6.3298,5.7044,0.1388,3.3042,14.4376,10.541,8.27262,0.0707904289999999,6.3298,5.7044,0.1388,3.3042,14.4376,10.541,8.27262,,,,POINT (-79.437228 36.09655299999999),-79.4372,36.09653,0,0,0,2791,577450,750,137950,88200,200,1400,9900,1,0,0
22.47,663.4621857,0.013095856999999569,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.011697856999999203,0.07140328599999975,0.0026267140000004476,0.005115714999999454,0.0006,7.399,6.3298,5.7044,0.1388,3.3042,14.4376,10.541,8.27262,0.0707904289999999,6.3298,5.7044,0.1388,3.3042,14.4376,10.541,8.27262,,,,POINT (-79.437205 36.096569),-79.4372,36.09653,0,0,0,2791,577450,750,137950,88200,200,1400,9900,0,0,1
32.63,664.6342429,0.006881427999999233,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.013095856999999569,0.07140328599999975,0.0026267140000004476,0.005115714999999454,0.0006,7.399,6.3298,5.7044,0.1388,3.3042,3.2992,14.4376,8.27262,0.0707904289999999,6.3298,5.7044,0.1388,3.3042,3.2992,14.4376,8.27262,,,,POINT (-79.437526 36.09692699999999),-79.4375,36.09689,0,0,0,2787,577650,550,137750,88000,400,1600,10100,0,0,1
41.38,665.5940143,0.004973284999999805,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.013095856999999569,0.07140328599999975,0.005636000000000649,0.005115714999999454,0.0006,7.399,6.3298,5.7044,0.0006,3.3042,3.2992,14.4376,8.27262,0.0707904289999999,6.3298,5.7044,0.0006,3.3042,3.2992,14.4376,8.27262,,,,POINT (-79.437701 36.09710599999999),-79.4377,36.09716,0,0,0,2784,577800,400,137600,87850,550,1750,10250,0,0,1
56.85,665.8076429,-0.0011498570000003383,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.013095856999999569,0.07140328599999975,0.007338143000000627,0.005115714999999454,0.758,7.399,6.3298,5.7044,0.0006,3.3042,3.2992,14.4376,8.27262,0.0707904289999999,6.3298,5.7044,0.0006,3.3042,3.2992,14.4376,8.27262,,,,POINT (-79.43789199999999 36.097358),-79.4379,36.09734,0,0,0,2782,577900,300,137500,87750,650,1850,10350,0,0,1
29.45,664.3900857,-0.04689242799999988,0.0707904289999999,0.005239570999999614,0.00878242900000032,0.007392141999999922,0.013095856999999569,0.07140328599999975,0.008321999999999434,0.005115714999999454,0.0006,7.399,6.3298,5.7044,0.0006,4.1452,3.2992,14.4376,8.27262,0.0707904289999999,6.3298,5.7044,0.0006,4.1452,3.2992,14.4376,8.27262,,,,POINT (-79.438022 36.097507),-79.438,36.09752,0,0,0,2780,578000,200,137400,87650,750,1950,10450,0,0,1
37.83,656.6951143,-0.009911428000000342,0.0707904289999999,0.005973142999999936,0.00878242900000032,0.007392141999999922,0.013095856999999569,0.07140328599999975,0.013731714000000466,0.005115714999999454,0.0006,7.399,6.3298,5.7044,0.0006,4.1452,3.2992,14.4376,8.27262,0.0707904289999999,6.3298,5.7044,0.0006,4.1452,3.2992,14.4376,8.27262,,,,POINT (-79.438251 36.097778),-79.4383,36.09778,0,0,0,2777,578150,50,137250,87500,900,2100,10600,0,0,1
79.06,670.6927714,0.0013542859999995471,0.013199999999999363,0.0004730000000006385,-1.7428999999538064e-05,0.004489000000000942,0.0017268569999998816,0.007410284999999703,-0.0009665710000001581,0.0006178580000005241,0.0,7.52092,1.06602,2.34606,13.39552,12.93266,11.3534,3.8758,8.1772,0.013199999999999363,1.06602,2.34606,13.39552,12.93266,11.3534,3.8758,8.1772,,,,POINT (-79.274402 36.09774699999999),-79.2744,36.09764,0,0,0,4079,513050,3250,63000,54500,1750,153600,3200,0,0,1
58.59,621.6582571,-0.002656570999999985,0.0014102850000006128,-0.0006442859999992833,0.002208572000000686,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,-0.005574428999999555,0.013199999999999363,0.00042,7.59246,12.03954,15.05922,21.84038,13.39552,2.34606,0.00076,2.28364,0.0014102850000006128,12.03954,15.05922,21.84038,13.39552,2.34606,0.00076,2.28364,,,,POINT (-79.30376 36.097666999999994),-79.3037,36.09763,0,0,0,3863,523850,1100,52200,43700,2900,164400,14000,0,0,1
52.81,621.9708286,-0.003939000000000306,-0.0012888569999995525,0.0014102850000006128,0.002208572000000686,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,-0.005574428999999555,0.013199999999999363,0.00028,7.59246,12.03954,15.05922,21.84038,13.39552,2.34606,0.00076,2.28364,-0.0012888569999995525,12.03954,15.05922,21.84038,13.39552,2.34606,0.00076,2.28364,,,,POINT (-79.303523 36.097763),-79.3035,36.09771,0,0,0,3865,523750,1200,52300,43800,2800,164300,13900,1,0,0
79.13,671.4914571,-0.0058377140000004605,0.013199999999999363,-0.00330985700000042,-1.7428999999538064e-05,0.004489000000000942,0.004185571000000436,0.007410284999999703,-0.0009665710000001581,0.0006178580000005241,0.0,2.28364,0.00076,2.34606,13.39552,12.93266,4.5996,11.3534,8.1772,0.013199999999999363,0.00076,2.34606,13.39552,12.93266,4.5996,11.3534,8.1772,,,,POINT (-79.27587399999999 36.097888000000005),-79.2759,36.09779,0,0,0,4068,513600,2700,62450,53950,2300,154150,3750,0,0,1
61.35,623.6751429,-0.007526570999999649,-0.002204285999999911,0.0014102850000006128,0.002208572000000686,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,-0.002091714000000593,0.013199999999999363,0.00024,7.59246,12.03954,10.70162,21.84038,13.39552,2.34606,1.06602,2.28364,-0.002204285999999911,12.03954,10.70162,21.84038,13.39552,2.34606,1.06602,2.28364,,,,POINT (-79.302585 36.098018),-79.3026,36.09797,0,0,0,3872,523400,1550,52650,44150,2450,163950,13550,0,0,1
60.7,624.0722714,-0.00810414200000082,-0.002204285999999911,0.0014102850000006128,0.002208572000000686,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,-0.0012711430000001656,0.013199999999999363,0.00024,7.59246,12.03954,10.70162,21.84038,13.39552,2.34606,1.06602,2.28364,-0.002204285999999911,12.03954,10.70162,21.84038,13.39552,2.34606,1.06602,2.28364,,,,POINT (-79.30238599999998 36.09805599999999),-79.3024,36.09801,0,0,0,3873,523350,1600,52700,44200,2400,163900,13500,0,0,1
59.22,677.1216,0.0009611430000006748,0.0004730000000006385,-1.7428999999538064e-05,0.004489000000000942,-0.002204285999999911,0.013199999999999363,0.0017268569999998816,0.007410284999999703,-0.0009665710000001581,0.00076,1.06602,2.34606,13.39552,7.59246,7.52092,12.93266,11.3534,3.8758,0.0004730000000006385,2.34606,13.39552,7.59246,7.52092,12.93266,11.3534,3.8758,,,,POINT (-79.28125299999999 36.09813599999999),-79.2812,36.09812,0,0,0,4029,515550,750,60500,52000,4250,156100,5700,0,0,1
61.65,625.7108571,-0.005670857000000069,-0.002204285999999911,0.0014102850000006128,-0.0012271429999998417,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,0.00031871399999999994,0.013199999999999363,7.21704,7.59246,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,-0.002204285999999911,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,,,,POINT (-79.30189799999998 36.09820899999999),-79.3019,36.09815,0,0,0,3877,523150,1800,52900,44400,2200,163700,13300,1,0,0
61.16,675.9647,-0.00526299999999992,-0.005574428999999555,-1.7428999999538064e-05,0.004489000000000942,-0.002204285999999911,0.013199999999999363,0.004185571000000436,0.007410284999999703,-0.0009665710000001581,0.00072,0.00076,2.34606,13.39552,7.59246,2.28364,12.93266,4.5996,11.3534,-0.005574428999999555,2.34606,13.39552,7.59246,2.28364,12.93266,4.5996,11.3534,,,,POINT (-79.282985 36.098255),-79.283,36.09821,0,0,0,4016,516200,100,59850,51350,4900,156750,6350,1,0,0
59.57,674.7080571,-0.0067079999999998564,-0.005574428999999555,-1.7428999999538064e-05,0.004489000000000942,0.0014102850000006128,0.013199999999999363,0.004185571000000436,0.007410284999999703,-0.0009665710000001581,0.00076,0.0008,2.34606,13.39552,7.59246,2.28364,12.93266,4.5996,11.3534,-0.005574428999999555,2.34606,13.39552,7.59246,2.28364,12.93266,4.5996,11.3534,,,,POINT (-79.283549 36.098257999999994),-79.2835,36.09824,0,0,0,4012,516400,4550,59650,51150,100,156950,6550,0,0,1
66.1,626.2201857,-0.0017797140000004675,-0.002204285999999911,0.0014102850000006128,-0.0012271429999998417,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,0.0011788569999998798,0.013199999999999363,0.00054,7.59246,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,-0.002204285999999911,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,,,,POINT (-79.30147799999999 36.098296999999995),-79.3015,36.09823,0,0,0,3880,523000,1950,53050,44550,2050,163550,13150,1,0,0
74.8,670.6174286,-0.007432714999999916,-0.005574428999999555,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.012741714999999659,0.013199999999999363,0.005862999999999374,0.007410284999999703,0.00076,0.0008,13.39552,7.59246,12.03954,1.06602,12.93266,2.6416,11.3534,-0.005574428999999555,13.39552,7.59246,12.03954,1.06602,12.93266,2.6416,11.3534,,,,POINT (-79.285235 36.098327),-79.2852,36.09831,0,0,0,4000,517000,3950,59050,50550,700,157550,7150,0,0,1
77.4,669.0485143,-0.008240286000000197,-0.005574428999999555,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.005983142000000044,0.013199999999999363,0.00568614299999922,0.007410284999999703,0.00076,0.58404,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,-0.005574428999999555,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,,,,POINT (-79.28572399999999 36.098338999999996),-79.2857,36.09834,0,0,0,3996,517200,3750,58850,50350,900,157750,7350,0,0,1
60.88,626.4299286,-0.003327428999999711,-0.0017797140000004675,0.0014102850000006128,-0.0012271429999998417,0.0033658570000000055,0.004489000000000942,-1.7428999999538064e-05,0.002706286000000091,0.013199999999999363,0.00092,7.59246,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,-0.0017797140000004675,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,,,,POINT (-79.301234 36.098338999999996),-79.3013,36.09829,0,0,0,3882,522900,2050,53150,44650,1950,163450,13050,0,0,1
71.32,669.4687429,-0.008333714000000327,-0.005574428999999555,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.006237714000000096,0.013199999999999363,0.005862999999999374,0.007410284999999703,0.00076,0.0008,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,-0.005574428999999555,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,,,,POINT (-79.28563999999999 36.098365),-79.2856,36.09833,0,0,0,3997,517150,3800,58900,50400,850,157700,7300,0,0,1
58.1,669.0485143,-0.008240286000000197,-0.005574428999999555,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.005983142000000044,0.013199999999999363,0.00568614299999922,0.007410284999999703,0.00076,0.58404,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,-0.005574428999999555,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,,,,POINT (-79.285731 36.098365),-79.2857,36.09834,0,0,0,3996,517200,3750,58850,50350,900,157750,7350,0,0,1
70.14,667.0309429,-0.0078055710000001,-0.005574428999999555,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.005983142000000044,0.013199999999999363,0.002660429000000022,0.007410284999999703,0.00076,2.34606,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,-0.005574428999999555,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,,,,POINT (-79.286418 36.098372999999995),-79.2864,36.09837,0,0,0,3991,517450,3500,58600,50100,1150,158000,7600,1,0,0
76.58,666.2700143,-0.0077827139999999415,-0.005574428999999555,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.005983142000000044,0.013199999999999363,0.002660429000000022,0.007410284999999703,0.00072,2.34606,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,-0.005574428999999555,13.39552,7.59246,12.03954,1.06602,12.93266,2.8748,11.3534,,,,POINT (-79.286731 36.098388),-79.2867,36.09838,0,0,0,3989,517550,3400,58500,50000,1250,158100,7700,0,0,1
64.66,626.8862857,-0.005781143000000384,-0.0017797140000004675,0.0014102850000006128,-0.0012271429999998417,0.0033658570000000055,0.004489000000000942,-0.0013605710000001636,0.004928142999999636,0.013199999999999363,0.00018,7.59246,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,-0.0017797140000004675,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,,,,POINT (-79.301036 36.098388),-79.301,36.09834,0,0,0,3884,522800,2150,53250,44750,1850,163350,12950,0,0,1
64.67,627.2116429,-0.006464142999999467,-0.0017797140000004675,0.0014102850000006128,-0.0012271429999998417,0.0033658570000000055,0.004489000000000942,-0.0032315710000000307,0.0054849999999999,0.013199999999999363,0.00054,7.59246,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,-0.0017797140000004675,12.03954,10.70162,15.07252,13.39552,2.34606,1.06602,7.52092,,,,POINT (-79.300937 36.098411),-79.3009,36.09837,0,0,0,3885,522750,2200,53300,44800,1800,163300,12900,1,0,0
67.41,663.5841857,-0.0073287139999990815,-1.7428999999538064e-05,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,0.002706286000000091,0.013199999999999363,0.002660429000000022,0.007410284999999703,0.00076,2.34606,13.39552,7.59246,12.03954,1.06602,7.52092,12.93266,11.3534,-1.7428999999538064e-05,13.39552,7.59246,12.03954,1.06602,7.52092,12.93266,11.3534,,,,POINT (-79.287616 36.098456999999996),-79.2876,36.09842,0,0,0,3982,517900,3050,58150,49650,1600,158450,8050,0,0,1
77.76,662.5590571,-0.006243857000000617,-1.7428999999538064e-05,0.004489000000000942,-0.002204285999999911,0.0014102850000006128,0.0009611430000006748,0.013199999999999363,0.0017268569999998816,0.007410284999999703,0.00076,2.34606,13.39552,7.59246,12.03954,1.06602,7.52092,12.93266,11.3534,-1.7428999999538064e-05,13.39552,7.59246,12.03954,1.06602,7.52092,12.93266,11.3534,,,,POINT (-79.28802 36.098487),-79.288,36.09844,0,0,0,3979,518050,2900,58000,49500,1750,158600,8200,0,0,1
75.93,658.5021429,-0.0064912860000004005,-1.7428999999538064e-05,0.004489000000000942,-0.002204285999999911,0.0014102850000006128,-0.00526299999999992,0.013199999999999363,0.004185571000000436,0.007410284999999703,0.00076,2.34606,13.39552,7.59246,12.03954,0.00076,2.28364,12.93266,4.5996,-1.7428999999538064e-05,13.39552,7.59246,12.03954,0.00076,2.28364,12.93266,4.5996,,,,POINT (-79.289851 36.098566999999996),-79.2898,36.09853,0,0,0,3966,518700,2250,57350,48850,2400,159250,8850,0,0,1
64.36,632.4721143,-0.008081000000000813,-0.0017797140000004675,0.0014102850000006128,-0.0025395719999994526,0.002208572000000686,0.004489000000000942,-0.005574428999999555,0.006237714000000096,0.013199999999999363,0.00066,7.59246,12.03954,10.70162,15.07252,13.39552,0.0008,1.06602,12.93266,-0.0017797140000004675,12.03954,10.70162,15.07252,13.39552,0.0008,1.06602,12.93266,,,,POINT (-79.29921200000001 36.09864799999999),-79.2993,36.09862,0,0,0,3897,522150,2800,53900,45400,1200,162700,12300,0,0,1
69.84,648.9752571,-0.01047071399999936,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,-0.0015721429999996416,-0.005574428999999555,0.005983142000000044,0.013199999999999363,0.0027335709999999837,0.00076,13.39552,7.59246,12.03954,10.70162,2.34606,1.06602,12.93266,2.8748,0.004489000000000942,7.59246,12.03954,10.70162,2.34606,1.06602,12.93266,2.8748,,,,POINT (-79.292888 36.098712),-79.2928,36.09866,0,0,0,3944,519800,1150,56250,47750,3500,160350,9950,1,0,0
65.41,649.4918143,-0.010792142999999896,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,-0.0025395719999994526,-0.005574428999999555,0.005983142000000044,0.013199999999999363,0.0046160000000008946,2.34606,13.39552,7.59246,12.03954,10.70162,0.58404,1.06602,12.93266,2.8748,0.004489000000000942,7.59246,12.03954,10.70162,0.58404,1.06602,12.93266,2.8748,,,,POINT (-79.29266599999998 36.098715999999996),-79.2927,36.09866,0,0,0,3945,519750,1200,56300,47800,3450,160300,9900,0,0,1
63.97,634.2165286,-0.008661286000000245,-0.0017797140000004675,0.0014102850000006128,-0.0025395719999994526,0.002208572000000686,0.004489000000000942,-0.005574428999999555,0.012741714999999659,0.013199999999999363,8e-05,7.59246,12.03954,10.41122,15.07252,13.39552,0.0008,1.06602,12.93266,-0.0017797140000004675,12.03954,10.41122,15.07252,13.39552,0.0008,1.06602,12.93266,,,,POINT (-79.29883099999999 36.09872800000001),-79.2988,36.09866,0,0,0,3900,522000,2950,54050,45550,1050,162550,12150,0,0,1
64.09,646.1966857,-0.003236286000000064,0.004489000000000942,-0.0017797140000004675,0.0014102850000006128,-0.0012271429999998417,-0.0042510000000004315,0.005983142000000044,0.013199999999999363,0.002660429000000022,0.00076,13.39552,7.59246,12.03954,10.70162,2.34606,1.06602,12.93266,2.8748,0.004489000000000942,7.59246,12.03954,10.70162,2.34606,1.06602,12.93266,2.8748,,,,POINT (-79.29375 36.098758),-79.2938,36.09868,0,0,0,3937,520150,800,55900,47400,3850,160700,10300,0,0,1
77.22,635.0003714,0.0001732860000004166,0.004489000000000942,0.0014102850000006128,-0.0025395719999994526,0.002208572000000686,-1.7428999999538064e-05,-0.005574428999999555,0.013199999999999363,0.004185571000000436,1.18898,13.39552,7.59246,12.03954,15.07252,2.34606,0.0008,2.28364,12.93266,0.004489000000000942,7.59246,12.03954,15.07252,2.34606,0.0008,2.28364,12.93266,,,,POINT (-79.29791499999999 36.09880799999999),-79.2979,36.09874,0,0,0,3907,521650,3300,54400,45900,700,162200,11800,0,0,1
71.86,641.1075,-0.009762143000000379,0.004489000000000942,-0.002204285999999911,0.0014102850000006128,0.002208572000000686,-1.7428999999538064e-05,-0.0012045709999995325,0.013199999999999363,0.004185571000000436,1.02658,13.39552,7.59246,12.03954,10.70162,2.34606,1.06602,7.52092,12.93266,0.004489000000000942,7.59246,12.03954,10.70162,2.34606,1.06602,7.52092,12.93266,,,,POINT (-79.295627 36.09880799999999),-79.2956,36.09873,0,0,0,3924,520800,150,55250,46750,4500,161350,10950,0,0,1
66.11,640.2041857,-0.010048000000000456,0.004489000000000942,-0.002204285999999911,0.0014102850000006128,0.002208572000000686,-1.7428999999538064e-05,-0.002091714000000593,0.013199999999999363,0.004185571000000436,0.0,13.39552,7.59246,12.03954,10.70162,2.34606,1.06602,2.28364,12.93266,0.004489000000000942,7.59246,12.03954,10.70162,2.34606,1.06602,2.28364,12.93266,,,,POINT (-79.29581 36.09882700000001),-79.2958,36.09873,0,0,0,3922,520900,50,55150,46650,4600,161450,11050,0,0,1
63.81,641.1075,-0.009762143000000379,0.004489000000000942,-0.002204285999999911,0.0014102850000006128,0.002208572000000686,-1.7428999999538064e-05,-0.0012045709999995325,0.013199999999999363,0.004185571000000436,1.02658,13.39552,7.59246,12.03954,10.70162,2.34606,1.06602,7.52092,12.93266,0.004489000000000942,7.59246,12.03954,10.70162,2.34606,1.06602,7.52092,12.93266,,,,POINT (-79.29550499999999 36.09882700000001),-79.2956,36.09873,0,0,0,3924,520800,150,55250,46750,4500,161350,10950,0,0,1
43.73,656.7648429,0.003454143000000158,0.0707904289999999,0.006284284999999272,0.00878242900000032,0.007392141999999922,0.013095856999999569,0.07140328599999975,0.013731714000000466,0.0027597140000000307,0.001,7.399,6.3298,4.7492,0.0014,4.1452,3.2992,14.4376,8.27262,0.0707904289999999,6.3298,4.7492,0.0014,4.1452,3.2992,14.4376,8.27262,,,,POINT (-79.43831900000002 36.09787699999999),-79.4384,36.09787,0,1,0,2776,578200,0,137200,87450,0,2150,10650,0,0,1
30.69,666.0524286,0.04706099999999992,0.0139642850000007,0.00878242900000032,0.006820999999999913,0.007392141999999922,0.0707904289999999,0.07140328599999975,0.013731714000000466,0.0015285720000008495,4.5628,7.399,6.3298,4.7492,0.0014,4.1452,2.205,14.4376,8.27262,0.0139642850000007,6.3298,4.7492,0.0014,4.1452,2.205,14.4376,8.27262,,,,POINT (-79.43871600000001 36.098308),-79.4388,36.0983,0,0,0,2771,578450,2800,136950,87200,250,2400,10900,0,0,1
35.76,667.4488571,0.0016491430000007768,0.004489427999999407,0.00878242900000032,0.006820999999999913,0.007392141999999922,0.0707904289999999,0.07140328599999975,0.013731714000000466,0.0015285720000008495,0.0012,7.399,6.3298,4.2796,0.0014,4.5628,2.205,14.4376,8.27262,0.004489427999999407,6.3298,4.2796,0.0014,4.5628,2.205,14.4376,8.27262,,,,POINT (-79.438907 36.098506),-79.439,36.09847,0,0,0,2769,578550,2700,136850,87100,350,2500,11000,0,0,1
50.84,667.4670429,-0.0005150000000003274,0.004489427999999407,0.00878242900000032,0.006820999999999913,0.007392141999999922,0.0707904289999999,0.07140328599999975,0.013731714000000466,0.0015285720000008495,0.0006,7.399,6.3298,4.2796,0.0014,4.5628,2.205,14.4376,8.27262,0.004489427999999407,6.3298,4.2796,0.0014,4.5628,2.205,14.4376,8.27262,,,,POINT (-79.43908199999998 36.098659),-79.4391,36.09855,0,0,0,2768,578600,2650,136800,87050,400,2550,11050,0,0,1
38.3,667.9497714,0.0017601430000001982,0.004489427999999407,0.00878242900000032,0.006831429000000071,0.007392141999999922,0.0707904289999999,0.07140328599999975,0.013731714000000466,-0.0009505720000004204,1.1542,6.3298,5.7044,4.2796,1.1038,7.399,2.205,14.4376,8.3074,0.004489427999999407,5.7044,4.2796,1.1038,7.399,2.205,14.4376,8.3074,,,,POINT (-79.43973099999998 36.099197),-79.4398,36.09921,0,0,0,2760,579000,2250,136400,86650,800,2950,11450,0,0,1
42.44,668.2251286,0.001884143000000904,0.004489427999999407,0.00878242900000032,0.007392141999999922,0.006159857000000102,0.0707904289999999,0.07140328599999975,0.013731714000000466,-0.0009505720000004204,0.0006,6.3298,5.7044,1.9146,1.1038,7.399,2.205,14.4376,10.541,0.004489427999999407,5.7044,1.9146,1.1038,7.399,2.205,14.4376,10.541,,,,POINT (-79.44030299999999 36.099647000000004),-79.4403,36.09959,0,0,0,2755,579250,2000,136150,86400,1050,3200,11700,0,0,1
37.75,668.4596,0.0027898569999990743,0.004489427999999407,0.00878242900000032,0.007392141999999922,0.005964999999999918,0.0707904289999999,0.07123085800000012,0.07140328599999975,-0.0009505720000004204,4.1824,6.3298,5.7044,1.9146,1.1038,7.399,2.205,14.4376,10.541,0.004489427999999407,5.7044,1.9146,1.1038,7.399,2.205,14.4376,10.541,,,,POINT (-79.44043999999998 36.099745999999996),-79.4405,36.09975,0,0,0,2753,579350,1900,136050,86300,1150,3300,11800,0,0,1
44.33,669.2451143,0.004489427999999407,0.004506999999999834,0.00878242900000032,0.007392141999999922,0.005964999999999918,0.0707904289999999,0.025029856999999538,0.07140328599999975,-0.0009505720000004204,0.0,6.3298,5.7044,1.9146,1.1038,7.399,2.205,14.4376,10.541,0.004506999999999834,5.7044,1.9146,1.1038,7.399,2.205,14.4376,10.541,,,,POINT (-79.44089 36.10007399999999),-79.4409,36.10004,0,0,0,2749,579550,1700,135850,86100,1350,3500,12000,1,0,0
52.29,733.8956857,-0.006429856999999401,-0.006038999999999533,0.020003714000000627,0.05892028600000003,0.016708999999999606,0.0012868570000000546,0.007139143000000558,0.0008878579999998238,0.0055511430000001385,0.0003,0.001,1.18758,8.94372,9.0013,8.09782,14.49506,5.3249,7.20662,-0.006038999999999533,1.18758,8.94372,9.0013,8.09782,14.49506,5.3249,7.20662,,,,POINT (-79.67392300000002 36.09742699999999),-79.6739,36.09742,0,0,0,915,671250,1800,44150,43100,4250,95200,5600,0,0,1
69.53,735.0975143,-0.005283000000000584,-0.005822856999999431,0.020003714000000627,0.05892028600000003,0.016708999999999606,0.0028397150000000694,0.007139143000000558,0.0008878579999998238,0.0055511430000001385,0.0,0.001,1.18758,8.94372,9.0013,8.09782,14.49506,5.35504,7.20662,-0.005822856999999431,1.18758,8.94372,9.0013,8.09782,14.49506,5.35504,7.20662,,,,POINT (-79.67343399999999 36.09757599999999),-79.6734,36.09759,0,0,0,919,671050,2000,44350,43300,4050,95000,5400,0,0,1
